ID,Tablename,Object_ID,Flags,PushID
2419,SPELL,1280916,0,109998
2420,SPELL,1280917,0,109998
2421,SPELL,1281392,0,109998
2422,SPELL,1286837,0,109998
2423,SPELL,1286918,0,109998
2424,SPELL,1287082,0,109998
2425,SPELL,1287189,0,109998
2426,SPELL,1287653,0,109998
2427,SPELL,1287677,0,109998
2428,SPELL,1292188,0,109998
2429,SPELL,1292196,0,109998
2430,SPELL,1292209,0,109998
2431,SPELL,1292211,0,109998
2432,SPELL,1292235,0,109998
2433,SPELL,1292403,0,109998
2434,SPELL,1294685,0,109998
2435,SPELL,1294686,0,109998
2436,SPELL,1294687,0,109998
2437,SPELL,1296203,0,109998
2438,SPELL,1296651,0,109998
2439,SPELL,1297445,0,109998
2440,SPELL,1298570,0,109998
2441,SPELL,1298616,0,109998
2442,SPELL,1298685,0,109998
2443,SPELL,1298687,0,109998
2444,SPELL,1299764,0,109998
2445,SPELL,1299988,0,109998
2446,SPELL,1300167,0,109998
2447,SPELL,1300239,0,109998
2448,SPELL,1301217,0,109998
2449,SPELL,1301774,0,109998
2450,SPELL,1303621,0,109998
2451,SPELL,1303622,0,109998
2452,SPELL,1305749,0,109998
2453,SPELL,1305752,0,109998
2454,SPELL,1305907,0,109998
2455,SPELL,1306086,0,109998
2456,SPELL,1306349,0,109998
2457,SPELL,1307941,0,109998
2458,SPELL,1307959,0,109998
2459,SPELL,1307967,0,109998
2460,SPELL,1308038,0,109998
2461,SPELL,1308459,0,109998
2462,SPELL,1308460,0,109998
2463,SPELL,1308809,0,109998
2464,SPELL,1308853,0,109998
2465,SPELL,1308973,0,109998
2466,SPELL,1309070,0,109998
2467,SPELL,1309074,0,109998
2468,SPELL,1309460,0,109998
2469,SPELL,1309464,0,109998
2470,SPELL,1309466,0,109998
2471,SPELL,1309469,0,109998
2472,SPELL,1309471,0,109998
2473,SPELL,1309473,0,109998
2474,SPELL,1309475,0,109998
2475,SPELL,1309477,0,109998
2476,SPELL,1309479,0,109998
2477,SPELL,1309481,0,109998
2478,SPELL,1309484,0,109998
2479,SPELL,1309486,0,109998
2480,SPELL,1309489,0,109998
2481,SPELL,1309492,0,109998
2482,SPELL,1309494,0,109998
2483,SPELL,1310098,0,109998
2484,SPELL,1310752,0,109998
2485,SPELL,1310763,0,109998
2486,SPELL,1311646,0,109998
2487,SPELL,1312144,0,109998
2488,SPELL,1312145,0,109998
2489,SPELL,1312363,0,109998
2490,SPELL,1312853,0,109998
2491,SPELL,1313154,0,109998
2492,SPELL,1313529,0,109998
2493,SPELL,1313531,0,109998
2494,SPELL,1313532,0,109998
2495,SPELL,1313533,0,109998
2496,SPELL,1313534,0,109998
2497,SPELL,1313593,0,109998
2498,SPELL,1313630,0,109998
2499,SPELL,1313638,0,109998
2500,SPELL,1313651,0,109998
2501,SPELL,1313655,0,109998
2502,SPELL,1313663,0,109998
2503,SPELL,1313690,0,109998
2504,SPELL,1313754,0,109998
2505,SPELL,1313755,0,109998
2506,SPELL,1313757,0,109998
2507,SPELL,1313758,0,109998
2508,SPELL,1313800,0,109998
2509,SPELL,1313802,0,109998
2510,SPELL,1313909,0,109998
2511,SPELL,1313965,0,109998
2512,SPELL,1313966,0,109998
2513,UIWIDGETSTRINGSOURCE,19317,0,109998
2514,UIWIDGETSTRINGSOURCE,19973,0,109998
2515,CRITERIATREE,232506,0,110082
2516,GLOBALSTRINGS,9710,0,110082
2517,GLOBALSTRINGS,59589,0,110082
2518,ITEM,279149,0,110082
2519,SPELL,1310764,0,110082
2520,SPELLEFFECT,1341085,0,110206
2521,SPELLSCRIPT,41755,0,110206
2522,SPELL,267494,0,110219
2523,SPELLMISC,343106,0,110221
2524,TREASURE,137099,0,109915
2525,TREASURE,137100,0,109915
2526,TREASURE,137101,0,109915
2527,TREASURE,137102,0,109915
2528,TREASURE,137580,0,109915
2529,TREASURE,141298,0,109915
2530,TREASURE,143693,0,109915
2531,TREASUREITEM,1523693,0,109915
2532,TREASUREITEM,1528326,0,109915
2533,TREASUREITEM,1528329,0,109915
2534,TREASUREITEM,1548781,0,109915
2535,TREASUREITEM,1548782,0,109915
2536,TREASUREITEM,1548783,0,109915
2537,ITEM,252415,0,110126
2538,ITEM,253245,0,110126
2539,ITEM,253342,0,110126
2540,ITEM,254268,0,110126
2541,ITEM,254269,0,110126
2542,ITEMNAMEDESCRIPTION,14218,0,110126
2543,ITEMNAMEDESCRIPTION,14530,0,110126
2544,QUESTV2,97910,0,110126
2545,UIWIDGET,8248,0,110167
2546,UIWIDGET,8251,0,110167
2547,QUESTV2,91211,0,110115
2548,QUESTV2,91213,0,110115
2549,QUESTV2,91215,0,110115
2550,QUESTV2,91217,0,110115
2551,QUESTV2,91219,0,110115
2552,QUESTV2,91221,0,110115
2553,QUESTV2,91223,0,110115
2554,QUESTV2,91225,0,110115
2555,QUESTV2,91227,0,110115
2556,QUESTV2,91229,0,110115
2557,QUESTV2,91231,0,110115
2558,QUESTV2,91233,0,110115
2559,QUESTV2,91235,0,110115
2560,QUESTV2,91237,0,110115
2561,QUESTV2,91239,0,110115
2562,QUESTV2,91241,0,110115
2563,QUESTV2,91256,0,110115
2564,QUESTV2,91257,0,110115
2565,QUESTV2,91258,0,110115
2566,QUESTV2,91259,0,110115
2567,QUESTV2,91260,0,110115
2568,QUESTV2,91261,0,110115
2569,QUESTV2,91262,0,110115
2570,QUESTV2,91263,0,110115
2571,QUESTV2,91264,0,110115
2572,QUESTV2,91265,0,110115
2573,QUESTV2,91266,0,110115
2574,QUESTV2,91267,0,110115
2575,QUESTV2,91268,0,110115
2576,QUESTV2,91269,0,110115
2577,QUESTV2,95021,0,110115
2578,QUESTV2,95022,0,110115
2579,QUESTV2,95023,0,110115
2580,QUESTV2,95024,0,110115
2581,SPELLSCRIPT,123080,0,110115
2582,SPELLSCRIPTTEXT,29741,0,110115
2583,SPELLSCRIPTTEXT,29742,0,110115
2584,SPELLMISC,838887,0,110166
2585,SPELLMISC,840228,0,110166
2586,SPELLMISC,843617,0,110166
2587,SPELLMISC,852590,0,110166
2588,SPELL,1243167,0,110226
2589,SPELLEFFECT,1243132,0,110226
2590,SPELLEFFECT,1243134,0,110226
2591,SPELLEFFECT,1346702,0,110226
2592,SPELLEFFECT,1346710,0,110226
2593,SPELLEFFECT,1346711,0,110226
2594,SPELLEFFECT,1346712,0,110226
2595,SPELLEFFECT,1346713,0,110226
2596,SPELLSCRIPT,120096,0,110226
2597,SPELLSCRIPT,122677,0,110226
2598,SPELLTARGETRESTRICTIONS,355673,0,110226
2599,SPELLTARGETRESTRICTIONS,355674,0,110226
2600,TREASUREITEM,1535483,0,110097
2601,TREASUREITEM,1535484,0,110097
2602,TREASUREITEM,1535490,0,110097
2603,TREASUREITEM,1535491,0,110097
2604,TREASUREITEM,1535494,0,110097
2605,TREASUREITEM,1535495,0,110097
2606,SCREENEFFECT,2586,0,110174
2607,SPELLEFFECT,1339249,0,110174
2608,SPELLEFFECT,1346421,0,110174
2609,SPELLMISC,856631,0,110174
2610,SPELLMISC,856635,0,110174
2611,SPELLSCRIPT,131995,0,110174
2612,CREATURE,272751,0,110199
2613,CREATUREDIFFICULTY,356521,0,110199
2614,CREATUREXDISPLAYINFO,679208,0,110199
2615,CREATUREXDISPLAYINFO,679220,0,110199
2616,QUESTOBJECTIVE,477086,0,110204
2617,QUESTOBJECTIVE,477087,0,110204
2618,QUESTOBJECTIVE,477088,0,110204
2619,QUESTOBJECTIVE,478430,0,110204
2620,QUESTPOIBLOB,582146,0,110204
2621,QUESTPOIBLOB,585255,0,110204
2622,QUESTPOIPOINT,1316834,0,110204
2623,QUESTPOIPOINT,1327132,0,110204
2624,QUESTV2,98232,0,110204
2625,SPAWNGROUP,3291441,0,110180
2626,UNITCONDITION,9884,0,110254
2627,SCENARIOEVENTENTRY,44678,0,110012
2628,SCENARIOEVENTENTRY,44679,0,110012
2629,SPAWNGROUP,3218434,0,110055
2630,SPAWNGROUP,3312017,0,110055
2631,SPAWNGROUP,3312020,0,110055
2632,SPAWNGROUP,3312021,0,110055
2633,SPAWNGROUP,3312028,0,110055
2634,SPAWNGROUP,3312038,0,110055
2635,SPAWNGROUP,3312039,0,110055
2636,SPAWNGROUP,3312044,0,110055
2637,SPAWNGROUP,3312047,0,110055
2638,SPAWNGROUP,3312048,0,110055
2639,SPAWNGROUP,3312049,0,110055
2640,SPAWNGROUP,3312054,0,110055
2641,SPAWNGROUP,3312066,0,110055
2642,SPAWNGROUP,3312067,0,110055
2643,SPAWNGROUP,3312077,0,110055
2644,SPAWNGROUP,3312080,0,110055
2645,SPAWNGROUP,3312150,0,110055
2646,SPAWNGROUP,3312151,0,110055
2647,SPAWNGROUP,3312152,0,110055
2648,SPAWNGROUP,3312153,0,110055
2649,SPAWNGROUP,3312154,0,110055
2650,SPAWNGROUP,3312155,0,110055
2651,SPAWNGROUP,3312156,0,110055
2652,SPAWNGROUP,3312162,0,110055
2653,SPAWNGROUP,3312165,0,110055
2654,SPAWNGROUP,3312166,0,110055
2655,SPAWNGROUP,3312167,0,110055
2656,SPAWNGROUP,3312168,0,110055
2657,SPAWNGROUP,3312184,0,110055
2658,SPAWNGROUP,3312185,0,110055
2659,SPAWNGROUP,3312186,0,110055
2660,SPAWNGROUP,3312187,0,110055
2661,SPAWNGROUP,3312226,0,110055
2662,SPAWNGROUP,3312227,0,110055
2663,SPAWNGROUP,3312228,0,110055
2664,SPAWNGROUP,3312229,0,110055
2665,SPAWNGROUP,3312230,0,110055
2666,SPAWNGROUP,3312246,0,110055
2667,SPAWNGROUP,3312274,0,110055
2668,STRINGID,118861,0,110055
2669,STRINGID,118862,0,110055
2670,STRINGID,118863,0,110055
2671,STRINGID,118864,0,110055
2672,STRINGID,118865,0,110055
2673,STRINGID,118866,0,110055
2674,STRINGID,118867,0,110055
2675,STRINGID,118868,0,110055
2676,STRINGID,118869,0,110055
2677,AI_GROUPACTION,1091240,0,110076
2678,AI_GROUPACTION,1091241,0,110076
2679,AI_GROUPACTION,1091242,0,110076
2680,AI_GROUPACTIONSET,1209707,0,110076
2681,AI_GROUPACTIONSET,1209708,0,110076
2682,AI_GROUPACTIONSET,1209709,0,110076
2683,AI_GROUPACTIONSET,1209710,0,110076
2684,AI_GROUPACTIONSET,1209711,0,110076
2685,AI_GROUPACTIONSET,1209712,0,110076
2686,AI_TRIGGERACTION,221303,0,110076
2687,AREATRIGGERACTION,73071,0,110076
2688,AREATRIGGERACTION,73132,0,110076
2689,AREATRIGGERACTION,74075,0,110076
2690,AREATRIGGERACTION,74076,0,110076
2691,AREATRIGGERACTION,74077,0,110076
2692,AREATRIGGERACTIONSET,44567,0,110076
2693,AREATRIGGERACTIONSET,44616,0,110076
2694,AREATRIGGERACTIONSET,45158,0,110076
2695,AREATRIGGERCREATEPROPERTIES,44647,0,110076
2696,AREATRIGGERCREATEPROPERTIES,44648,0,110076
2697,SPAWNEVENT,5243460,0,110076
2698,SPAWNEVENT,5243466,0,110076
2699,SPAWNEVENT,5295685,0,110076
2700,SPAWNEVENT,5295687,0,110076
2701,SPAWNEVENT,5339866,0,110076
2702,SPAWNEVENT,5339867,0,110076
2703,SPAWNEVENT,5342405,0,110076
2704,SPAWNEVENT,5342406,0,110076
2705,SPAWNEVENT,5342412,0,110076
2706,SPAWNEVENT,5342413,0,110076
2707,SPAWNGROUP,3335097,0,110076
2708,SPAWNGROUP,3335098,0,110076
2709,SPAWNGROUP,3335099,0,110076
2710,SPAWNGROUP,3335100,0,110076
2711,SPAWNGROUP,3335101,0,110076
2712,SPELL,1314285,0,110076
2713,SPELL,1314286,0,110076
2714,SPELL,1314287,0,110076
2715,SPELL,1314288,0,110076
2716,SPELL,1314289,0,110076
2717,SPELL,1314290,0,110076
2718,SPELLEFFECT,1346051,0,110076
2719,SPELLEFFECT,1346052,0,110076
2720,SPELLEFFECT,1346053,0,110076
2721,SPELLEFFECT,1346054,0,110076
2722,SPELLEFFECT,1346057,0,110076
2723,SPELLEFFECT,1346058,0,110076
2724,SPELLMISC,860624,0,110076
2725,SPELLMISC,860625,0,110076
2726,SPELLMISC,860626,0,110076
2727,SPELLMISC,860627,0,110076
2728,SPELLMISC,860628,0,110076
2729,SPELLMISC,860629,0,110076
2730,SPELLSCRIPT,131248,0,110076
2731,SPELLSCRIPT,133451,0,110076
2732,SPELLSCRIPT,133452,0,110076
2733,SPELLSCRIPTPACKAGE,82353,0,110076
2734,SPELLSCRIPTPACKAGE,82354,0,110076
2735,SPELLTARGETRESTRICTIONS,355590,0,110076
2736,SPELLTARGETRESTRICTIONS,355591,0,110076
2737,SPELLTARGETRESTRICTIONS,355592,0,110076
2738,SPELLVISUAL,190406,0,110076
2739,SPELLVISUAL,190407,0,110076
2740,SPELLVISUALEFFECTNAME,57512,0,110076
2741,SPELLVISUALEVENT,561790,0,110076
2742,SPELLVISUALEVENT,561791,0,110076
2743,SPELLVISUALKIT,278712,0,110076
2744,SPELLVISUALKIT,278713,0,110076
2745,SPELLVISUALKITEFFECT,788800,0,110076
2746,SPELLVISUALKITEFFECT,788801,0,110076
2747,SPELLVISUALKITEFFECT,788802,0,110076
2748,SPELLVISUALKITEFFECT,788803,0,110076
2749,SPELLVISUALKITEFFECT,788804,0,110076
2750,SPELLVISUALKITMODELATTACH,637821,0,110076
2751,SPELLVISUALKITMODELATTACH,637822,0,110076
2752,SPELLVISUALKITMODELATTACH,637823,0,110076
2753,SPELLVISUALKITMODELATTACH,637824,0,110076
2754,SPELLVISUALKITMODELATTACH,637825,0,110076
2755,SPELLXSPELLVISUAL,531517,0,110076
2756,SPELLXSPELLVISUAL,531518,0,110076
2757,STRINGID,118874,0,110076
2758,UNITCONDITION,9907,0,110076
2759,UNITCONDITION,9908,0,110076
2760,SPELLCATEGORIES,184400,0,110091
2761,SPELLEFFECT,1335838,0,110091
2762,SPELLVISUAL,190453,0,110114
2763,SPELLVISUALEVENT,561884,0,110114
2764,SPELLVISUALEVENT,561885,0,110114
2765,SPELLVISUALKIT,278786,0,110114
2766,SPELLVISUALKITEFFECT,777481,0,110114
2767,SPELLVISUALKITEFFECT,788956,0,110114
2768,SPELLVISUALKITEFFECT,788964,0,110114
2769,SPELLXSPELLVISUAL,418086,0,110114
2770,SPELLMISC,337133,0,110163
2771,SPELLMISC,837615,0,110163
2772,AREATRIGGERACTION,74118,0,110175
2773,AREATRIGGERACTIONSET,45182,0,110175
2774,AREATRIGGERCREATEPROPERTIES,44677,0,110175
2775,AREATRIGGERCREATEPROPERTIES,44678,0,110175
2776,SPAWNEVENT,5344634,0,110175
2777,SPAWNEVENT,5344635,0,110175
2778,SPAWNEVENT,5344636,0,110175
2779,SPAWNEVENT,5344637,0,110175
2780,SPAWNEVENT,5344638,0,110175
2781,SPAWNEVENT,5344639,0,110175
2782,SPAWNEVENT,5344640,0,110175
2783,SPAWNEVENT,5344641,0,110175
2784,SPAWNEVENT,5344642,0,110175
2785,SPAWNEVENT,5344643,0,110175
2786,SPAWNEVENT,5344644,0,110175
2787,SPAWNEVENT,5344645,0,110175
2788,SPAWNEVENT,5344646,0,110175
2789,SPAWNEVENT,5344647,0,110175
2790,SPAWNEVENT,5344648,0,110175
2791,SPAWNEVENT,5344649,0,110175
2792,SPAWNEVENT,5344650,0,110175
2793,SPAWNEVENT,5344651,0,110175
2794,SPAWNEVENT,5344652,0,110175
2795,SPAWNEVENT,5344653,0,110175
2796,SPAWNEVENT,5344654,0,110175
2797,SPAWNEVENT,5344655,0,110175
2798,SPAWNEVENT,5344656,0,110175
2799,SPAWNEVENT,5344657,0,110175
2800,SPAWNEVENT,5344658,0,110175
2801,SPAWNEVENT,5344659,0,110175
2802,SPAWNEVENT,5344660,0,110175
2803,SPAWNEVENT,5344661,0,110175
2804,SPAWNEVENT,5344662,0,110175
2805,SPAWNEVENT,5344663,0,110175
2806,SPAWNEVENT,5344664,0,110175
2807,SPAWNEVENT,5344665,0,110175
2808,SPAWNEVENT,5344666,0,110175
2809,SPAWNEVENT,5344667,0,110175
2810,SPAWNEVENT,5344668,0,110175
2811,SPAWNEVENT,5344669,0,110175
2812,SPAWNEVENT,5344670,0,110175
2813,SPAWNEVENT,5344671,0,110175
2814,SPAWNEVENT,5344672,0,110175
2815,SPAWNEVENT,5344673,0,110175
2816,SPAWNEVENT,5344674,0,110175
2817,SPAWNEVENT,5344675,0,110175
2818,SPAWNEVENT,5344676,0,110175
2819,SPAWNEVENT,5344677,0,110175
2820,SPAWNEVENT,5344678,0,110175
2821,SPAWNEVENT,5344679,0,110175
2822,SPAWNEVENT,5344680,0,110175
2823,SPAWNEVENT,5344681,0,110175
2824,SPAWNEVENT,5344682,0,110175
2825,SPAWNEVENT,5344683,0,110175
2826,SPAWNEVENT,5344684,0,110175
2827,SPAWNGROUP,3339357,0,110175
2828,SPAWNGROUP,3339358,0,110175
2829,SPAWNGROUP,3339359,0,110175
2830,SPAWNGROUP,3339360,0,110175
2831,SPAWNGROUP,3339361,0,110175
2832,SPAWNGROUP,3339362,0,110175
2833,SPAWNGROUP,3339363,0,110175
2834,SPAWNGROUP,3339364,0,110175
2835,SPAWNGROUP,3339365,0,110175
2836,SPAWNGROUP,3339366,0,110175
2837,SPAWNGROUP,3339367,0,110175
2838,SPAWNGROUP,3339368,0,110175
2839,SPAWNGROUP,3339369,0,110175
2840,SPAWNGROUP,3339370,0,110175
2841,SPAWNGROUP,3339371,0,110175
2842,SPAWNGROUP,3339372,0,110175
2843,SPAWNGROUP,3339373,0,110175
2844,SPAWNLOC,5240996,0,110175
2845,SPAWNLOC,5240997,0,110175
2846,SPAWNLOC,5240998,0,110175
2847,SPAWNLOC,5240999,0,110175
2848,SPAWNLOC,5241000,0,110175
2849,SPAWNLOC,5241001,0,110175
2850,SPAWNLOC,5241002,0,110175
2851,SPAWNLOC,5241003,0,110175
2852,SPAWNLOC,5241004,0,110175
2853,SPAWNLOC,5241005,0,110175
2854,SPAWNLOC,5241006,0,110175
2855,SPAWNLOC,5241007,0,110175
2856,SPAWNLOC,5241008,0,110175
2857,SPAWNLOC,5241009,0,110175
2858,SPAWNLOC,5241010,0,110175
2859,SPAWNLOC,5241011,0,110175
2860,SPAWNLOC,5241012,0,110175
2861,SPAWNOBJECT,8282600,0,110175
2862,SPAWNOBJECT,8282601,0,110175
2863,SPAWNOBJECT,8282602,0,110175
2864,SPAWNOBJECT,8282603,0,110175
2865,SPAWNOBJECT,8282604,0,110175
2866,SPAWNOBJECT,8282605,0,110175
2867,SPAWNOBJECT,8282606,0,110175
2868,SPAWNOBJECT,8282607,0,110175
2869,SPAWNOBJECT,8282608,0,110175
2870,SPAWNOBJECT,8282609,0,110175
2871,SPAWNOBJECT,8282610,0,110175
2872,SPAWNOBJECT,8282611,0,110175
2873,SPAWNOBJECT,8282612,0,110175
2874,SPAWNOBJECT,8282613,0,110175
2875,SPAWNOBJECT,8282614,0,110175
2876,SPAWNOBJECT,8282615,0,110175
2877,SPAWNOBJECT,8282616,0,110175
2878,SPAWNSQUAD,5517227,0,110175
2879,SPAWNSQUAD,5517228,0,110175
2880,SPAWNSQUAD,5517229,0,110175
2881,SPAWNSQUAD,5517230,0,110175
2882,SPAWNSQUAD,5517231,0,110175
2883,SPAWNSQUAD,5517232,0,110175
2884,SPAWNSQUAD,5517233,0,110175
2885,SPAWNSQUAD,5517234,0,110175
2886,SPAWNSQUAD,5517235,0,110175
2887,SPAWNSQUAD,5517236,0,110175
2888,SPAWNSQUAD,5517237,0,110175
2889,SPAWNSQUAD,5517238,0,110175
2890,SPAWNSQUAD,5517239,0,110175
2891,SPAWNSQUAD,5517240,0,110175
2892,SPAWNSQUAD,5517241,0,110175
2893,SPAWNSQUAD,5517242,0,110175
2894,SPAWNSQUAD,5517243,0,110175
2895,SPELL,1314563,0,110175
2896,SPELLCATEGORIES,188200,0,110175
2897,SPELLEFFECT,1346471,0,110175
2898,SPELLEFFECT,1346472,0,110175
2899,SPELLEFFECT,1346473,0,110175
2900,SPELLEFFECT,1346474,0,110175
2901,SPELLINTERRUPTS,248280,0,110175
2902,SPELLMISC,860861,0,110175
2903,SPELLMISC,860862,0,110175
2904,SPELLMISC,860863,0,110175
2905,SPELLMISC,860864,0,110175
2906,SPELLSANDBOXSCALING,5629,0,110175
2907,SPELLXSPELLVISUAL,531674,0,110175
2908,SPELLVISUALKITMODELATTACH,620824,0,110207
2909,SPELLMISC,208,0,110209
2910,SPELLSCRIPT,133534,0,110209
2911,SPELLSCRIPTPACKAGE,46552,0,110209
2912,SPELLMISC,857624,0,110214
2913,SPELLSCRIPT,132332,0,110214
2914,CREATURE,264181,0,110233
2915,CREATURE,264186,0,110233
2916,CREATUREDIFFICULTY,340127,0,110233
2917,CREATUREDIFFICULTY,341022,0,110233
2918,CREATUREDIFFICULTY,347519,0,110233
2919,CREATUREDIFFICULTY,347524,0,110233
2920,SPELLSCRIPT,133394,0,110037
2921,JOURNALENCOUNTERSECTION,35941,0,110269
2922,QUESTOBJECTIVE,478430,0,110269
2923,QUESTV2,98232,0,110269
2924,SPELL,267494,0,110269
2925,SPELL,1314345,0,110269
2926,AREATRIGGERACTION,74172,0,110274
2927,AREATRIGGERCREATEPROPERTIES,43387,0,110274
2928,CURVE,110342,0,110274
2929,SPELLMISC,847446,0,110274
2930,SPELLMISC,847652,0,110274
2931,SPELLSCRIPTPACKAGE,82426,0,110274
2932,SOUNDKIT,344636,0,110178
2933,SOUNDKIT,344663,0,110178
2934,SOUNDKIT,344676,0,110178
2935,SOUNDKIT,344687,0,110178
2936,SOUNDKIT,344689,0,110178
2937,SOUNDKIT,344695,0,110178
2938,SOUNDKIT,344736,0,110178
2939,SOUNDKIT,344789,0,110178
2940,SOUNDKIT,344790,0,110178
2941,SOUNDKIT,344798,0,110178
2942,SOUNDKIT,344852,0,110178
2943,SOUNDKIT,344854,0,110178
2944,SOUNDKIT,344875,0,110178
2945,SOUNDKIT,344879,0,110178
2946,SOUNDKIT,344911,0,110178
2947,SOUNDKIT,344933,0,110178
2948,SOUNDKIT,344935,0,110178
2949,SOUNDKIT,344940,0,110178
2950,SOUNDKIT,344944,0,110178
2951,SOUNDKIT,344963,0,110178
2952,SOUNDKIT,344987,0,110178
2953,SOUNDKIT,346360,0,110178
2954,SOUNDKIT,361979,0,110178
2955,SOUNDKIT,361980,0,110178
2956,SOUNDKIT,361981,0,110178
2957,SOUNDKIT,361982,0,110178
2958,SOUNDKIT,363828,0,110178
2959,SOUNDKIT,364185,0,110178
2960,SOUNDKIT,364186,0,110178
2961,SOUNDKIT,368055,0,110178
2962,SOUNDKIT,368056,0,110178
2963,SOUNDKIT,368057,0,110178
2964,SOUNDKIT,368058,0,110178
2965,SOUNDKIT,368059,0,110178
2966,SOUNDKIT,368061,0,110178
2967,SOUNDKIT,368062,0,110178
2968,SOUNDKIT,368063,0,110178
2969,SOUNDKITADVANCED,327893,0,110178
2970,SOUNDKITADVANCED,327894,0,110178
2971,SOUNDKITADVANCED,331647,0,110178
2972,SOUNDKITADVANCED,331648,0,110178
2973,SOUNDKITADVANCED,331649,0,110178
2974,SOUNDKITADVANCED,331650,0,110178
2975,SOUNDKITADVANCED,331651,0,110178
2976,SOUNDKITADVANCED,331652,0,110178
2977,SOUNDKITADVANCED,331653,0,110178
2978,SOUNDKITADVANCED,331654,0,110178
2979,SOUNDKITCHILD,48259,0,110178
2980,SOUNDKITCHILD,49222,0,110178
2981,SOUNDKITCHILD,49223,0,110178
2982,SOUNDKITCHILD,49224,0,110178
2983,SOUNDKITCHILD,49225,0,110178
2984,SOUNDKITCHILD,49226,0,110178
2985,SOUNDKITCHILD,49227,0,110178
2986,SOUNDKITENTRY,1670776,0,110178
2987,SOUNDKITENTRY,1670777,0,110178
2988,SOUNDKITENTRY,1670778,0,110178
2989,SOUNDKITENTRY,1670779,0,110178
2990,SOUNDKITENTRY,1670780,0,110178
2991,SOUNDKITENTRY,1670781,0,110178
2992,SOUNDKITENTRY,1670782,0,110178
2993,SOUNDKITENTRY,1670783,0,110178
2994,SOUNDKITENTRY,1691213,0,110178
2995,SOUNDKITENTRY,1691214,0,110178
2996,SOUNDKITENTRY,1691215,0,110178
2997,SOUNDKITENTRY,1691216,0,110178
2998,SOUNDKITENTRY,1691217,0,110178
2999,SOUNDKITENTRY,1691218,0,110178
3000,SOUNDKITENTRY,1691219,0,110178
3001,SOUNDKITENTRY,1691220,0,110178
3002,SOUNDKITENTRY,1691221,0,110178
3003,SOUNDKITENTRY,1691222,0,110178
3004,SOUNDKITENTRY,1691223,0,110178
3005,SOUNDKITENTRY,1691224,0,110178
3006,SOUNDKITENTRY,1691225,0,110178
3007,SOUNDKITENTRY,1691226,0,110178
3008,SOUNDKITENTRY,1691227,0,110178
3009,SOUNDKITENTRY,1691228,0,110178
3010,SOUNDKITENTRY,1691229,0,110178
3011,SOUNDKITENTRY,1691230,0,110178
3012,SOUNDKITENTRY,1691231,0,110178
3013,SOUNDKITENTRY,1691232,0,110178
3014,SOUNDKITENTRY,1691233,0,110178
3015,SOUNDKITENTRY,1691234,0,110178
3016,SOUNDKITENTRY,1691235,0,110178
3017,SOUNDKITENTRY,1691236,0,110178
3018,SOUNDKITENTRY,1691237,0,110178
3019,SOUNDKITENTRY,1691238,0,110178
3020,SOUNDKITENTRY,1691239,0,110178
3021,SOUNDKITENTRY,1691240,0,110178
3022,SOUNDKITENTRY,1691241,0,110178
3023,SOUNDKITENTRY,1691242,0,110178
3024,SOUNDKITENTRY,1691243,0,110178
3025,SOUNDKITENTRY,1691244,0,110178
3026,SOUNDKITENTRY,1691245,0,110178
3027,SOUNDKITENTRY,1691246,0,110178
3028,SOUNDKITENTRY,1691247,0,110178
3029,SOUNDKITENTRY,1691248,0,110178
3030,SOUNDKITENTRY,1691257,0,110178
3031,SOUNDKITENTRY,1691258,0,110178
3032,SOUNDKITENTRY,1691259,0,110178
3033,SOUNDKITENTRY,1691260,0,110178
3034,SOUNDKITENTRY,1691261,0,110178
3035,SOUNDKITENTRY,1691262,0,110178
3036,SOUNDKITENTRY,1691263,0,110178
3037,SOUNDKITENTRY,1691264,0,110178
3038,SOUNDKITENTRY,1691265,0,110178
3039,SOUNDKITENTRY,1691266,0,110178
3040,SOUNDKITENTRY,1691267,0,110178
3041,SOUNDKITENTRY,1691268,0,110178
3042,SOUNDKITENTRY,1691269,0,110178
3043,SOUNDKITENTRY,1691270,0,110178
3044,SOUNDKITENTRY,1691271,0,110178
3045,SOUNDKITENTRY,1691272,0,110178
3046,SOUNDKITENTRY,1691273,0,110178
3047,SOUNDKITENTRY,1691274,0,110178
3048,SOUNDKITENTRY,1691275,0,110178
3049,SOUNDKITENTRY,1691276,0,110178
3050,SOUNDKITENTRY,1691277,0,110178
3051,SOUNDKITENTRY,1691278,0,110178
3052,SOUNDKITENTRY,1691279,0,110178
3053,SOUNDKITENTRY,1691280,0,110178
3054,SOUNDKITENTRY,1691281,0,110178
3055,SOUNDKITENTRY,1691282,0,110178
3056,SOUNDKITENTRY,1691283,0,110178
3057,SOUNDKITENTRY,1691284,0,110178
3058,SOUNDKITENTRY,1691285,0,110178
3059,SOUNDKITENTRY,1691286,0,110178
3060,SPELLVISUALKITEFFECT,786004,0,110178
3061,SPELLVISUALKITEFFECT,786008,0,110178
3062,SPELLVISUALKITEFFECT,786011,0,110178
3063,SPELLVISUALKITEFFECT,789219,0,110178
3064,SPELLVISUALKITEFFECT,789220,0,110178
3065,SPELLVISUALKITEFFECT,789221,0,110178
3066,SPELLVISUALKITEFFECT,789222,0,110178
3067,SPELLVISUALKITEFFECT,789223,0,110178
3068,SOUNDBUSOVERRIDE,305,0,110181
3069,SOUNDKIT,353122,0,110181
3070,SOUNDKIT,354259,0,110181
3071,SOUNDKIT,354260,0,110181
