ID,SourceText_lang,PvpFaction,SourceTypeEnum,SpellID
4775,|cFFFFD200掉落：|r古达克暴徒|n|cFFFFD200地区：|r祖达克,-1,0,54980
4776,|cFFFFD200掉落：|r风险投资公司挖掘者|n|cFFFFD200地区：|r索拉查盆地,-1,0,54981
4777,|cFFFFD200专业技能训练师：|r诺森德锻造（15）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55013
4778,|cFFFFD200专业技能训练师：|r诺森德锻造（35）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55017
4779,|cFFFFD200专业技能训练师：|r诺森德锻造（35）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55014
4780,|cFFFFD200专业技能训练师：|r诺森德锻造（40）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55015
4781,|cFFFFD200专业技能训练师：|r诺森德锻造（20）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55055
4782,|cFFFFD200专业技能训练师：|r诺森德锻造（25）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55056
4783,|cFFFFD200专业技能训练师：|r诺森德锻造（30）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55057
4784,|cFFFFD200专业技能训练师：|r诺森德锻造（40）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55058
4785,|cFFFFD200专业技能训练师：|r诺森德锻造（15）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55174
4786,|cFFFFD200专业技能训练师：|r诺森德锻造（20）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55177
4787,|cFFFFD200专业技能训练师：|r诺森德锻造（25）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55179
4788,|cFFFFD200专业技能训练师：|r诺森德锻造（30）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55181
4789,|cFFFFD200专业技能训练师：|r诺森德锻造（35）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55182
4792,|cFFFFD200专业技能训练师：|r诺森德锻造（40）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55185
4795,|cFFFFD200专业技能训练师：|r诺森德制皮（20）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55199
4796,|cFFFFD200专业技能训练师：|r诺森德锻造（5）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55200
4797,|cFFFFD200专业技能训练师：|r诺森德锻造（5）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55201
4798,|cFFFFD200专业技能训练师：|r诺森德锻造（10）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55203
4799,|cFFFFD200专业技能训练师：|r诺森德锻造（15）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55204
4800,|cFFFFD200专业技能训练师：|r诺森德锻造（5）|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,-1,3,55206
4801,|cFFFFD200专业技能训练师：|r诺森德采矿（75）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55208
4802,|cFFFFD200专业技能训练师：|r诺森德采矿（75）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55211
4803,|cFFFFD200任务：|r原型机控制台|n|cFFFFD200地区：|r风暴峭壁|n|n|cFFFFD200任务：|r废物贩卖机器人制造器|n|cFFFFD200地区：|r风暴峭壁,-1,1,55252
4804,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55298
4805,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55300
4806,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55301
4807,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55302
4808,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55303
4809,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55304
4810,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55305
4811,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55306
4812,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55307
4813,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55308
4814,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55309
4815,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55311
4816,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55310
4817,|cFFFFD200专业技能训练师：|r诺森德锻造（50）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55312
4818,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55371
4819,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55372
4820,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55373
4821,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55374
4822,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55375
4823,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55376
4824,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r18|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55369
4825,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55370
4826,|cFFFFD200专业技能训练师：|r诺森德锻造（65）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55377
4827,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55384
4828,|cFFFFD200专业技能训练师：|r诺森德珠宝加工（45）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55386
4829,|cFFFFD200商人出售：|r勇士罗斯莱|n|cFFFFD200地区：|r冬拥湖|n|cFFFFD200价格：|r1|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,55387
4830,|cFFFFD200商人出售：|r勇士罗斯莱|n|cFFFFD200地区：|r冬拥湖|n|cFFFFD200价格：|r1|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,55388
4831,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55390
4832,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55392
4833,|cFFFFD200商人出售：|r勇士罗斯莱|n|cFFFFD200地区：|r冬拥湖|n|cFFFFD200价格：|r1|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,55393
4834,|cFFFFD200专业技能训练师：|r诺森德珠宝加工（45）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55394
4835,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55395
4836,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55407
4837,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55396
4838,|cFFFFD200宝藏：|r埃雷苟斯的宝箱|n|cFFFFD200地区：|r魔环,-1,0,55397
4839,|cFFFFD200掉落：|r洛肯|n|cFFFFD200地区：|r闪电大厅,-1,0,55398
4840,|cFFFFD200专业技能训练师：|r诺森德珠宝加工（45）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55399
4841,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55400
4842,|cFFFFD200掉落：|r伊米隆国王|n|cFFFFD200地区：|r乌特加德之巅,-1,0,55401
4843,|cFFFFD200专业技能训练师：|r诺森德珠宝加工（45）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55402
4844,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55403
4845,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55404
4846,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55405
4847,|cFFFFD200商人出售：|r安努尔|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h|n|n|cFFFFD200商人出售：|r蒂凡妮·卡蒂亚|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r5|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h,-1,2,55389
4848,|cFFFFD200专业技能训练师：|r诺森德锻造（40）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55656
4849,|cFFFFD200专业技能训练师：|r诺森德附魔（25）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,47766
4850,|cFFFFD200专业技能训练师：|r诺森德锻造（1）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55834
4851,|cFFFFD200专业技能训练师：|r诺森德锻造（1）|n|cFFFFD200价格：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55835
4852,|cFFFFD200专业技能训练师：|r诺森德锻造（45）|n|cFFFFD200价格：|r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55839
4853,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55898
4854,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55899
4855,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55900
4856,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55902
4857,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55903
4858,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55904
4859,|cFFFFD200专业技能训练师：|r诺森德裁缝（5）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56030
4860,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55906
4861,|cFFFFD200专业技能训练师：|r诺森德裁缝（5）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55907
4862,|cFFFFD200专业技能训练师：|r诺森德裁缝（1）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55908
4863,|cFFFFD200专业技能训练师：|r诺森德裁缝（10）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55910
4864,|cFFFFD200专业技能训练师：|r诺森德裁缝（15）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55911
4865,|cFFFFD200专业技能训练师：|r诺森德裁缝（10）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55913
4866,|cFFFFD200专业技能训练师：|r诺森德裁缝（20）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55901
4867,|cFFFFD200专业技能训练师：|r诺森德裁缝（20）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55914
4868,|cFFFFD200专业技能训练师：|r诺森德裁缝（30）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55921
4869,|cFFFFD200专业技能训练师：|r诺森德裁缝（30）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55922
4870,|cFFFFD200专业技能训练师：|r诺森德裁缝（20）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55919
4871,|cFFFFD200专业技能训练师：|r诺森德裁缝（35）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55924
4872,|cFFFFD200专业技能训练师：|r诺森德裁缝（40）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55925
4873,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55920
4874,|cFFFFD200专业技能训练师：|r诺森德裁缝（35）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55923
4875,|cFFFFD200专业技能训练师：|r诺森德裁缝（45）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55941
4876,|cFFFFD200专业技能训练师：|r诺森德裁缝（40）|n|cFFFFD200价格：|r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,-1,3,55943
4877,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55993
4878,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55994
4879,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,55995
4880,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55996
4881,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55997
4882,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55998
4883,|cFFFFD200掉落：|r世界生物|n|n|cFFFFD200宝藏：|r世界掉落,-1,0,55999
4884,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56000
4885,|cFFFFD200专业技能训练师：|r诺森德裁缝（40）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56002
4886,|cFFFFD200专业技能训练师：|r诺森德裁缝（40）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56001
4887,|cFFFFD200专业技能训练师：|r诺森德裁缝（40）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56003
4888,|cFFFFD200商人出售：|r女公爵麦恩克丝|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r黑锋骑士团 - 崇敬|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,56004
4889,|cFFFFD200商人出售：|r李奥霍夫|n|cFFFFD200地区：|r风暴峭壁|n|cFFFFD200阵营：|r霍迪尔之子 - 崇拜|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,56005
4890,|cFFFFD200商人出售：|r希尔丝塔萨|n|cFFFFD200地区：|r龙骨荒野|n|cFFFFD200阵营：|r龙眠联军 - 崇敬|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,56006
4891,|cFFFFD200专业技能训练师：|r诺森德裁缝（35）|n|cFFFFD200价格：|r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56007
4892,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56008
4893,|cFFFFD200商人出售：|r精锐北伐军战士奥利卡·塞加德|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r银色北伐军 - 崇拜|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,56009
4894,|cFFFFD200专业技能训练师：|r诺森德裁缝（25）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56010
4895,|cFFFFD200商人出售：|r大法师奥瓦利斯|n|cFFFFD200地区：|r晶歌森林|n|cFFFFD200阵营：|r肯瑞托 - 崇拜|n|cFFFFD200价格：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,2,56011
4896,|cFFFFD200专业技能训练师：|r诺森德裁缝（15）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56014
4897,|cFFFFD200专业技能训练师：|r诺森德裁缝（20）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56015
4898,|cFFFFD200成就：|r诺森德的博学者|n|cFFFFD200训练师：|r查理·沃尔斯|n|cFFFFD200地区：|r达拉然“诺森德”,-1,5,56017
4899,|cFFFFD200成就：|r诺森德地下城大师|n|cFFFFD200训练师：|r查理·沃尔斯|n|cFFFFD200地区：|r达拉然“诺森德”,-1,5,56016
4900,|cFFFFD200专业技能训练师：|r诺森德裁缝（50）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56018
4901,|cFFFFD200专业技能训练师：|r诺森德裁缝（45）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56019
4902,|cFFFFD200专业技能训练师：|r诺森德裁缝（45）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56020
4903,|cFFFFD200专业技能训练师：|r诺森德裁缝（50）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56021
4904,|cFFFFD200专业技能训练师：|r诺森德裁缝（45）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56022
4905,|cFFFFD200专业技能训练师：|r诺森德裁缝（45）|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56023
4906,|cFFFFD200专业技能训练师：|r诺森德裁缝（65）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56024
4907,|cFFFFD200专业技能训练师：|r诺森德裁缝（60）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56025
4908,|cFFFFD200专业技能训练师：|r诺森德裁缝（65）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56026
4909,|cFFFFD200专业技能训练师：|r诺森德裁缝（60）|n|cFFFFD200价格：|r20|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,-1,3,56027
