ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
26587,香嫩铲齿鹿排,26423,0,0,7103,163,2
26588,长嘴泥鳅,26423,0,0,6868,164,2
26589,赞加鲑鱼,26423,0,0,7104,165,2
26590,被偷走的排骨,26423,0,0,7045,166,2
26591,赞加蘑菇,26423,0,0,7105,167,2
26592,魔泉美味,26423,0,0,7040,168,2
26593,香辣牛肉干,26423,0,0,7030,169,2
26594,虫肉美食,26423,0,0,7106,170,2
26595,刺脊比目鱼,26423,0,0,7036,171,2
26596,冬幕节烤肉,26423,0,0,7107,172,2
26597,香辣蓝色水母,26423,0,0,7031,173,2
26598,冬幕节面包,26423,0,0,7108,174,2
26599,肉包子,26423,0,0,7041,175,2
26600,冬幕节点心,26423,0,0,7109,176,2
26601,可爱的蛋糕块,26423,0,0,6869,177,2
26602,冬幕节糖果,26423,0,0,7110,178,2
26603,风暴牛排,26423,0,0,7046,179,2
26604,冬鱿鱼,26423,0,0,7111,180,2
26605,冬季酸菜,26423,0,0,7112,181,2
26606,奥特兰克魔法点心,26423,0,0,6448,182,2
26607,金色鱼柳,26423,0,0,6695,183,2
26608,粗米糕,26423,0,0,7113,184,2
26609,山猫肉排,26423,0,0,6870,185,2
26610,野猪火腿,26423,0,0,7114,186,2
26611,金皮苹果,26423,0,0,6696,187,2
26612,条纹黄尾鱼,26423,0,0,7115,188,2
26613,肉松面包,26423,0,0,6871,189,2
26614,鞭根块茎,26423,0,0,7116,190,2
26615,玛格汉面包,26423,0,0,6872,191,2
26616,西部荒野杂味炖肉,26423,0,0,7117,192,2
26617,迁跃兽汉堡,26423,0,0,7118,193,2
26618,北伐军的干粮,26423,0,0,6555,194,2
26619,塔拉葡萄,26423,0,0,7119,195,2
26620,美味巧克力蛋糕,26423,0,0,6572,196,2
26621,玛格汉奶酪,26423,0,0,6873,197,2
26622,泰拉比姆香蕉,26423,0,0,7120,198,2
26623,蜘蛛蛋糕,26423,0,0,6697,199,2
26624,香烤狮肉,26423,0,0,7121,200,2
26625,日泉鲤鱼,26423,0,0,7122,201,2
26626,猛犸肉餐,26423,0,0,6874,202,2
26627,猪肝馅饼,26423,0,0,6698,203,2
26628,炖陆行鸟,26423,0,0,7123,204,2
26629,沼泽苔藓,26423,0,0,6875,205,2
26630,提古勒和弗洛尔的草莓冰激凌,26423,0,0,7124,206,2
26631,蜜饯鹿肉,26423,0,0,6876,207,2
26632,大块的硬面包,26423,0,0,7125,208,2
26633,硬面包片,26423,0,0,6556,209,2
26634,格拉库的自制肉饼,26423,0,0,6699,210,2
26635,猛犸肉大餐,26423,0,0,6877,211,2
26636,大鱼片,26423,0,0,6878,212,2
26637,烤鳐鱼,26423,0,0,6451,213,2
26638,变异鱼,26423,0,0,6573,214,2
26639,巨型犀牛热狗,26423,0,0,6879,215,2
26640,格拉库的肉松蛋糕,26423,0,0,6700,216,2
26641,米葛的塔罗牌美餐,26423,0,0,6880,217,2
26642,大型筵席,26423,0,0,6701,218,2
26643,银头鲑鱼,26423,0,0,6881,219,2
26644,浆果汁,26423,0,0,6882,220,2
26645,熏肉,26423,0,0,6557,221,2
26646,烧烤骨鳞鱼,26423,0,0,6702,222,2
26647,玉米面包,26423,0,0,6883,223,2
26648,莫克纳萨肋排,26423,0,0,6884,224,2
26649,美味翅根,26423,0,0,6454,225,2
26650,钻石草莓,26423,0,0,6574,226,2
26651,超级煎蛋卷,26423,0,0,6885,227,2
26652,烤帝王蟹腿,26423,0,0,6703,228,2
26653,饱满的南瓜,26423,0,0,6886,229,2
26654,烤泥鱼,26423,0,0,6704,230,2
26655,月溪节日糖,26423,0,0,6887,231,2
26656,穆瑟尔的美味松饼,26423,0,0,6888,232,2
26657,美味煎蛋卷,26423,0,0,6558,233,2
26658,烤蚌背鱼,26423,0,0,6705,234,2
26659,莫高雷香料面包,26423,0,0,6889,235,2
26660,鱼人鳍汤,26423,0,0,6890,236,2
26661,啤酒烤猪排,26423,0,0,6456,237,2
26662,掘地鼠炖肉,26423,0,0,6575,238,2
26663,羊排,26423,0,0,6891,239,2
26664,影月烤地薯,26423,0,0,6706,240,2
26665,神秘杂烩,26423,0,0,6892,241,2
26666,烤鱿鱼,26423,0,0,6707,242,2
26667,纳鲁军粮,26423,0,0,6893,243,2
26668,夜鳞鱼汤,26423,0,0,6894,244,2
26669,墨鱼片,26423,0,0,6559,245,2
26670,野猪肉,26423,0,0,6708,246,2
26671,诺森德炖肉,26423,0,0,6895,247,2
26672,奥格瑞拉鸡翅,26423,0,0,6896,248,2
26673,腐肉大餐,26423,0,0,6484,249,2
26674,迪尔格的超美味奇美拉肉片,26423,0,0,6576,250,2
26675,欧鲁诺克的敏捷薯块,26423,0,0,6897,251,2
26676,灰莓果,26423,0,0,6709,252,2
26677,欧鲁诺克的敏捷薯块,26423,0,0,6898,253,2
26678,收获节猪肉,26423,0,0,6710,254,2
26679,欧鲁诺克的法术能量薯块,26423,0,0,6899,255,2
26680,欧鲁诺克的力量薯块,26423,0,0,6900,256,2
26681,达拉然杏仁巧克力饼,26423,0,0,6560,257,2
26682,收获节面包,26423,0,0,6711,258,2
26683,咸鸭蛋,26423,0,0,6901,259,2
26684,腌制利齿青鱼,26423,0,0,6902,260,2
26685,糖棒,26423,0,0,6483,261,2
26686,达拉然蚌肉杂烩,26423,0,0,6561,262,2
26687,科多兽蹄膀,26423,0,0,6903,263,2
26688,收获节鱼肉,26423,0,0,6712,264,2
26689,水煮蓝鱼,26423,0,0,6904,265,2
26690,龙息红椒,26423,0,0,6577,266,2
26691,水煮帝王鲑鱼,26423,0,0,6905,267,2
26692,煮水母,26423,0,0,6906,268,2
26693,收获节水果,26423,0,0,6713,269,2
26694,肉排,26423,0,0,6714,270,2
26695,水煮北地蚌背鱼,26423,0,0,6907,271,2
26696,水煮阳鳞鲑鱼,26423,0,0,6908,272,2
26697,糖块,26423,0,0,6482,273,2
26698,达拉然油炸面圈,26423,0,0,6562,274,2
26699,萝卜泡菜饼,26423,0,0,6909,275,2
26700,肉排,26423,0,0,6715,276,2
26701,彩鳍鱼,26423,0,0,6910,277,2
26702,止血草,26423,0,0,6716,278,2
26703,掠食者热狗,26423,0,0,6911,279,2
26704,掠食者煎蛋卷,26423,0,0,6912,280,2
26705,清凉果,26423,0,0,6481,281,2
26706,龙鳞鱼片,26423,0,0,6578,282,2
26707,新鲜的黑蘑菇,26423,0,0,6913,283,2
26708,犀牛大餐,26423,0,0,6717,284,2
26709,耸角鹿的生肉,26423,0,0,6914,285,2
26710,达拉然奶酪,26423,0,0,6563,286,2
26711,热辣烤翅,26423,0,0,6915,287,2
26712,天堂桃,26423,0,0,6718,288,2
26713,红色松软蛋糕,26423,0,0,6916,289,2
26714,鳄鱼炖肉,26423,0,0,6719,290,2
26715,红斑蘑菇,26423,0,0,6917,291,2
26716,赤脊山炖肉,26423,0,0,6918,292,2
26717,卷心菜饼,26423,0,0,6480,293,2
26718,干果脯,26423,0,0,6579,294,2
26719,香甜的红苹果,26423,0,0,6919,295,2
26720,科多肉杂烩,26423,0,0,6720,296,2
26721,犀牛热狗,26423,0,0,6920,297,2
26722,黑海岸石斑鱼,26423,0,0,6564,298,2
26723,虫犀肉排,26423,0,0,6921,299,2
26724,地狱野猪熏肉,26423,0,0,6721,300,2
26725,熟透的西瓜,26423,0,0,6922,301,2
26726,地狱火刺叶,26423,0,0,6722,302,2
26727,烤迅猛龙肉,26423,0,0,6923,303,2
26728,烤野猪肉,26423,0,0,6924,304,2
26729,美味秃鹫,26423,0,0,6479,305,2
26730,晒干的牛肝菌,26423,0,0,6580,306,2
26731,烧烤裂蹄牛,26423,0,0,6925,307,2
26732,草药烘蛋,26423,0,0,6723,308,2
26733,烤科多肉,26423,0,0,6926,309,2
26734,达纳苏斯奶酪,26423,0,0,6565,310,2
26735,月痕鹿腰肉,26423,0,0,6927,311,2
26736,节日奶酪圈,26423,0,0,6724,312,2
26737,烤鹌鹑,26423,0,0,6928,313,2
26738,自制樱桃馅饼,26423,0,0,6725,314,2
26739,暴风城奶酪,26423,0,0,7047,315,2
26740,烘烤座狼,26423,0,0,6929,316,2
26741,石盐椒饼,26423,0,0,6930,317,2
26742,烤血鳞鱼,26423,0,0,6478,318,2
26743,蘑菇干粮,26423,0,0,6581,319,2
26744,石鳞鳕鱼,26423,0,0,6931,320,2
26745,蜂蜜面包,26423,0,0,6726,321,2
26746,洛恩塔姆地薯,26423,0,0,6932,322,2
26747,达纳苏斯酸菜饼,26423,0,0,6566,323,2
26748,洛恩塔姆薯块,26423,0,0,6933,324,2
26749,蜜饯苔藓,26423,0,0,6727,325,2
26750,美味鼠尾鱼,26423,0,0,6934,326,2
26751,黄油鲑鱼,26423,0,0,6728,327,2
26752,刚硬的刺须鲶鱼,26423,0,0,6477,328,2
26753,猪肉干,26423,0,0,6582,329,2
26754,烤狮排,26423,0,0,6729,330,2
26755,干蜜饯,26423,0,0,6567,331,2
26756,烟熏鲈鱼,26423,0,0,6730,332,2
26757,辣味狼排,26423,0,0,6731,333,2
26758,咸奶酪,26423,0,0,6476,334,2
26759,可口的魔法点心,26423,0,0,6583,335,2
26760,帝王鳐鱼片,26423,0,0,6732,336,2
26761,油炸大蕉,26423,0,0,6568,337,2
26762,杰森的特制杂烩,26423,0,0,6733,338,2
26763,多汁熊肉汉堡,26423,0,0,6734,339,2
26764,熏烤座狼肉排,26423,0,0,6466,340,2
26765,美味芒果,26423,0,0,6584,341,2
26766,丛林大杂烩,26423,0,0,6735,342,2
26767,矿道鼠肉串,26423,0,0,6569,343,2
26768,卡多雷蜘蛛烤肉,26423,0,0,6736,344,2
26769,多脂蓝鱼,26423,0,0,6585,345,2
26770,金布勒宠物食品,26423,0,0,6737,346,2
26771,上周的猛犸肉,26423,0,0,6738,347,2
26772,烟熏鲑鱼,26423,0,0,6465,348,2
26773,美味的烤火腿,26423,0,0,6570,349,2
26774,瘦鹿肉,26423,0,0,6739,350,2
26775,美味魔尾鱼,26423,0,0,6586,351,2
26776,瘦狼排,26423,0,0,6740,352,2
26777,鸟腿肉,26423,0,0,6741,353,2
26778,烟熏孢子鱼,26423,0,0,6464,354,2
26779,炖龙虾,26423,0,0,6742,355,2
26780,熏烤龙鳞鱼,26423,0,0,6463,356,2
26781,洛克湖狂鱼,26423,0,0,6743,357,2
26782,黑色石化蜥蜴,26423,0,0,6462,358,2
26783,黑色蘑菇,26423,0,0,6460,359,2
26784,大块的熊排,26423,0,0,6459,360,2
26785,草莓馅饼片,26423,0,0,6458,361,2
26786,蓓拉的夹心巧克力,26423,0,0,6457,362,2
26787,美味小鱼,26423,0,0,6475,363,2
26788,动物杂碎,26423,0,0,6474,364,2
26789,烧烤啄骨秃鹰翅膀,26423,0,0,6473,365,2
26790,水煮蚌肉,26423,0,0,6472,366,2
26791,光滑的苹果,26423,0,0,6471,367,2
26792,血肚鱼,26423,0,0,6470,368,2
26793,血肠,26423,0,0,6469,369,2
26794,神圣太阳果,26423,0,0,6468,370,2
26795,刀塔面圈,26423,0,0,6467,371,2
26796,豆汤,26423,0,0,6455,372,2
26797,烧烤秃鹰翅膀,26423,0,0,6453,373,2
26798,坏掉的蚌肉,26423,0,0,6450,374,2
26799,胡萝卜蛋糕,26423,0,0,6519,375,2
26800,新鲜的达拉然苹果,26423,0,0,6546,376,2
26801,蟹肉蛋糕,26423,0,0,6545,377,2
26802,山狗肉排,26423,0,0,6544,378,2
26803,曲奇的大餐,26423,0,0,6543,379,2
26804,Cooked Northrend Fish 12 PH,26423,0,0,6542,380,2
26805,煮熟的光滑大鱼,26423,0,0,6541,381,2
26806,煮蟹爪,26423,0,0,6540,382,2
26807,魔法甜面包,26423,0,0,6539,383,2
26808,魔法酵母,26423,0,0,6538,384,2
26809,松脆蜘蛛,26423,0,0,6554,385,2
26810,香脆蛇,26423,0,0,6553,386,2
26811,脆青蛙肉,26423,0,0,6552,387,2
26812,鳄鱼肉排,26423,0,0,6551,388,2
26813,鳄鱼浓汤,26423,0,0,6550,389,2
26814,小动物的零食,26423,0,0,6549,390,2
26815,脆炸蜥蜴尾,26423,0,0,6548,391,2
26816,香脆翅根,26423,0,0,6547,392,2
26817,魔法黑面包,26423,0,0,6537,393,2
26818,魔法粗面包,26423,0,0,6536,394,2
26819,魔法松饼,26423,0,0,6535,395,2
26820,魔法酪饼,26423,0,0,6534,396,2
26821,魔法馅饼,26423,0,0,6533,397,2
26822,魔法点心,26423,0,0,6532,398,2
26823,魔法羊角面包,26423,0,0,6531,399,2
26824,魔法肉桂面包,26423,0,0,6530,400,2
26825,魔法面包,26423,0,0,6529,401,2
26826,裂蹄肋排,26423,0,0,6528,402,2
26827,蚌肉大餐,26423,0,0,6527,403,2
26828,蚌肉大餐,26423,0,0,6526,404,2
26829,杂烩蚌肉,26423,0,0,6525,405,2
26830,油炸红鳃鱼,26423,0,0,6676,406,2
26831,奥特兰克冷酪,26423,0,0,6449,407,2
26832,炖青蛙腿,26423,0,0,6688,408,2
26833,渔夫的美味,26423,0,0,6682,409,2
26834,狂鱼肉片,26423,0,0,6677,410,2
26835,冰莓果,26423,0,0,6689,411,2
26836,熊肉串烧,26423,0,0,6520,412,2
26837,裂开的植物,26423,0,0,6683,413,2
26838,冰鳞鱼片,26423,0,0,6678,414,2
26839,加拉达尔奶酪,26423,0,0,6690,415,2
26840,烧烤狼肉,26423,0,0,6521,416,2
26841,森林蘑菇,26423,0,0,6684,417,2
26842,陈年干酪,26423,0,0,6679,418,2
26843,巧克力饼切片,26423,0,0,6522,419,2
26844,烧烤巨蚌,26423,0,0,6691,420,2
26845,新鲜的鹰肉,26423,0,0,6685,421,2
26846,爆炒鲑鱼,26423,0,0,6680,422,2
26847,刚出炉的面包,26423,0,0,6686,423,2
26848,丰盛筵席,26423,0,0,6692,424,2
26849,蚌柳,26423,0,0,6524,425,2
26850,腌鹿肉,26423,0,0,6969,426,2
26851,鱼肉筵席,26423,0,0,6681,427,2
26852,沙梨馅饼,26423,0,0,6970,428,2
26853,友情面包,26423,0,0,6687,429,2
26854,熏烤石鳞鲶鱼,26423,0,0,7005,430,2
26855,美味雪梅,26423,0,0,6985,431,2
26856,温热的灰熊肉,26423,0,0,6995,432,2
26857,嫩煎虾虎鱼,26423,0,0,6971,433,2
26858,小型筵席,26423,0,0,7000,434,2
26859,杂烩饭,26423,0,0,6990,435,2
26860,特殊的鸡饲料,26423,0,0,7015,436,2
26861,多汁的西瓜,26423,0,0,7010,437,2
26862,小姜饼,26423,0,0,6693,438,2
26863,软香蕉面包,26423,0,0,7011,439,2
26864,烤鼠尾鱼,26423,0,0,7006,440,2
26865,小南瓜,26423,0,0,7001,441,2
26866,鸦羽山草莓,26423,0,0,6996,442,2
26867,新鲜的红苹果,26423,0,0,6991,443,2
26868,宠物食品,26423,0,0,6986,444,2
26869,香料面包,26423,0,0,7016,445,2
26870,熏烤鲑鱼,26423,0,0,7007,446,2
26871,熏熊肉,26423,0,0,7002,447,2
26872,爆炒太阳鱼,26423,0,0,6972,448,2
26873,骨鱼汤,26423,0,0,6997,449,2
26874,铲齿鹿汤,26423,0,0,6992,450,2
26875,蝎肉大餐,26423,0,0,6987,451,2
26876,辣牛肉干,26423,0,0,7017,452,2
26877,海龟汤,26423,0,0,7012,453,2
26878,巧克力,26423,0,0,6523,454,2
26879,辣椒蟹肉,26423,0,0,7018,455,2
26880,熏烤黑熊肉,26423,0,0,7003,456,2
26881,天空卫队军粮,26423,0,0,6998,457,2
26882,铲齿鹿排,26423,0,0,6993,458,2
26883,干烤狼肉串,26423,0,0,6988,459,2
26884,羊奶酸酪,26423,0,0,7013,460,2
26885,熏烤塔布羊排,26423,0,0,7008,461,2
26886,沙漠肉丸子,26423,0,0,7004,462,2
26887,美味风蛇,26423,0,0,6973,463,2
26888,病怏怏的鱼,26423,0,0,6994,464,2
26889,滑皮鲭鱼,26423,0,0,6999,465,2
26890,塞金之根,26423,0,0,6989,466,2
26891,烤鲑鱼,26423,0,0,7312,467,2
26892,香辣猛犸小吃,26423,0,0,7019,468,2
26893,光芒霜顶菇,26423,0,0,7014,469,2
26894,暗月热狗,26423,0,0,7313,470,2
26895,钳鱼大餐,26423,0,0,7009,471,2
26896,矮人奶酪,26423,0,0,7314,472,2
26897,下水道鲤鱼,26423,0,0,9518,473,2
26898,黑肉冻,26423,0,0,10658,474,2
26899,暗月油炸面圈,26423,0,0,18595,475,2
26900,咸湿老水手套餐,26423,0,0,18596,476,2
26901,泰达希尔里脊肉,26423,0,0,18597,477,2
26902,暴风惊爽酒,26423,0,0,18598,478,2
26903,啤酒烤小排,26423,0,0,18599,479,2
26904,诺莫乐鸡块,26423,0,0,18600,480,2
26905,德拉诺饺子,26423,0,0,18601,481,2
26906,莫高雷肉馅饼,26423,0,0,18602,482,2
26907,绿色火腿蛋,26423,0,0,18603,483,2
26908,被遗忘者鹅肝酱,26423,0,0,18604,484,2
26909,巨魔生肉,26423,0,0,18605,485,2
26910,银月牛排,26423,0,0,18606,486,2
26911,晒干的香肠,26423,0,0,18619,487,2
26912,多汁香肠,26423,0,0,18620,488,2
26913,洋葱奶酪,26423,0,0,18621,489,2
26914,咸香肠,26423,0,0,18622,490,2
26915,烟熏辣肠,26423,0,0,18623,491,2
26916,金链火腿肠,26423,0,0,18624,492,2
26917,魔法饼干,26423,0,0,18625,493,2
26918,魔法布朗尼蛋糕,26423,0,0,18626,494,2
26919,魔法奶油小蛋糕,26423,0,0,18627,495,2
26920,魔法多彩棒棒糖,26423,0,0,18628,496,2
26921,魔法蛋糕,26423,0,0,18629,497,2
26922,黑椒马勃菌,26423,0,0,19450,498,2
26923,巨型蘑菇,26423,0,0,20869,499,2
26924,烩羊肉,26423,0,0,20870,500,2
26925,腌制猪脸肉,26423,0,0,20871,501,2
26926,红树莓,26423,0,0,20872,502,2
26927,饱满的无花果,26423,0,0,20873,503,2
26928,希尔顿干酪,26423,0,0,20874,504,2
26929,赤脊干酪,26423,0,0,20875,505,2
26930,烟熏鱿鱼,26423,0,0,20876,506,2
26931,藤壶浓汤,26423,0,0,20877,507,2
26932,燕麦饼干,26423,0,0,20878,508,2
26933,油炸面包,26423,0,0,20879,509,2
26934,乌龟肉干,26423,0,0,20880,510,2
26935,精心烹制的速食面,26423,0,0,20590,511,2
26936,半熟的鸡蛋,26423,0,0,20589,512,2
26937,血色大厅（织焰者孔格勒）,0,0,4,0,0,0
26938,织焰者孔格勒,26937,1,0,19269,0,2
26939,Win a Pet Battle <DND>,0,0,4,0,0,0
26940,,26939,1,0,20885,0,0
26941,Catch a Pet <DND>,0,0,4,0,0,0
26942,,26941,1,0,20886,0,0
26943,,22205,13,0,20888,8,0
26962,Exploration - Pandaria - Lost Treasures (1),0,1,8,0,0,0
26963,古代熊猫人鱼竿,26962,1,0,20891,0,2
26964,古代熊猫人伐木斧,26962,1,0,20892,1,2
26965,咔啡压榨机,26962,1,0,20893,2,2
26966,镶玉之刃,26962,1,0,20894,3,2
26968,武丁的螳螂刀,26962,1,0,20896,4,2
26969,古代熊猫人矿镐,26962,1,0,20897,5,2
26972,水语者法杖,26962,1,0,20900,6,2
26973,十雷之锤,26962,1,0,20901,7,2
26976,一箱被偷的货物,26962,1,0,20904,8,2
26977,隐秘大师之杖,26962,1,0,20905,9,2
26979,熊猫人鱼叉,26962,1,0,20907,10,2
26980,装备箱,26962,1,0,20908,11,2
26981,泡蕉朗姆酒,26962,1,0,20909,12,2
26982,林精的衣箱,26962,1,0,20910,13,2
26983,猢狲战士长矛,26962,1,0,20911,14,2
26987,云壬的石板,26962,1,0,20915,15,2
26991,野牛人武器箱,26962,1,0,20919,16,2
26995,野牛人携火者,26962,1,0,20923,17,2
26999,掠风者的匕首,26962,1,0,20927,18,2
27000,玛里克的坚固长矛,26962,1,0,20928,19,2
27001,明晰护符,26962,1,0,20929,20,2
27002,操纵者的护符,26962,1,0,20930,21,2
27003,菁华之刃,26962,1,0,20931,22,2
27004,虫群砍刀,26962,1,0,20932,23,2
27005,析象器之杖,26962,1,0,20933,24,2
27006,觅血者的疯狂钉锤,26962,1,0,20934,25,2
27007,虫群卫士之弩,26962,1,0,20935,26,2
27008,毒心之锤,26962,1,0,20936,27,2
27009,Exploration - Pandaria - Lost Treasures (5),0,5,8,0,0,0
27010,古代熊猫人鱼竿,27009,1,0,20891,0,2
27011,古代熊猫人伐木斧,27009,1,0,20892,1,2
27012,咔啡压榨机,27009,1,0,20893,2,2
27013,镶玉之刃,27009,1,0,20894,3,2
27015,武丁的螳螂刀,27009,1,0,20896,4,2
27016,古代熊猫人矿镐,27009,1,0,20897,5,2
27019,水语者法杖,27009,1,0,20900,6,2
27020,十雷之锤,27009,1,0,20901,7,2
27023,一箱被偷的货物,27009,1,0,20904,8,2
27024,隐秘大师之杖,27009,1,0,20905,9,2
27026,熊猫人鱼叉,27009,1,0,20907,10,2
27027,装备箱,27009,1,0,20908,11,2
27028,泡蕉朗姆酒,27009,1,0,20909,12,2
27029,林精的衣箱,27009,1,0,20910,13,2
27030,猢狲战士长矛,27009,1,0,20911,14,2
27034,云壬的石板,27009,1,0,20915,15,2
27038,野牛人武器箱,27009,1,0,20919,16,2
27042,野牛人携火者,27009,1,0,20923,17,2
27046,掠风者的匕首,27009,1,0,20927,18,2
27047,玛里克的坚固长矛,27009,1,0,20928,19,2
27048,明晰护符,27009,1,0,20929,20,2
27049,操纵者的护符,27009,1,0,20930,21,2
27050,菁华之刃,27009,1,0,20931,22,2
27051,虫群砍刀,27009,1,0,20932,23,2
27052,析象器之杖,27009,1,0,20933,24,2
27053,觅血者的疯狂钉锤,27009,1,0,20934,25,2
27054,虫群卫士之弩,27009,1,0,20935,26,2
27055,毒心之锤,27009,1,0,20936,27,2
27056,Exploration - Pandaria - Lost Treasures (10),0,10,8,0,0,0
27057,古代熊猫人鱼竿,27056,1,0,20891,0,2
27058,古代熊猫人伐木斧,27056,1,0,20892,1,2
27059,咔啡压榨机,27056,1,0,20893,2,2
27060,镶玉之刃,27056,1,0,20894,3,2
27062,武丁的螳螂刀,27056,1,0,20896,4,2
27063,古代熊猫人矿镐,27056,1,0,20897,5,2
27066,水语者法杖,27056,1,0,20900,6,2
27067,十雷之锤,27056,1,0,20901,7,2
27070,一箱被偷的货物,27056,1,0,20904,8,2
27071,隐秘大师之杖,27056,1,0,20905,9,2
27073,熊猫人鱼叉,27056,1,0,20907,10,2
27074,装备箱,27056,1,0,20908,11,2
27075,泡蕉朗姆酒,27056,1,0,20909,12,2
27076,林精的衣箱,27056,1,0,20910,13,2
27077,猢狲战士长矛,27056,1,0,20911,14,2
27081,云壬的石板,27056,1,0,20915,15,2
27085,野牛人武器箱,27056,1,0,20919,16,2
27089,野牛人携火者,27056,1,0,20923,17,2
27093,掠风者的匕首,27056,1,0,20927,18,2
27094,玛里克的坚固长矛,27056,1,0,20928,19,2
27095,明晰护符,27056,1,0,20929,20,2
27096,操纵者的护符,27056,1,0,20930,21,2
27097,菁华之刃,27056,1,0,20931,22,2
27098,虫群砍刀,27056,1,0,20932,23,2
27099,析象器之杖,27056,1,0,20933,24,2
27100,觅血者的疯狂钉锤,27056,1,0,20934,25,2
27101,虫群卫士之弩,27056,1,0,20935,26,2
27102,毒心之锤,27056,1,0,20936,27,2
27103,Exploration - Pandaria - Lost Treasures (20),0,20,8,0,0,0
27104,古代熊猫人鱼竿,27103,1,0,20891,0,2
27105,古代熊猫人伐木斧,27103,1,0,20892,1,2
27106,咔啡压榨机,27103,1,0,20893,2,2
27107,镶玉之刃,27103,1,0,20894,3,2
27109,武丁的螳螂刀,27103,1,0,20896,4,2
27110,古代熊猫人矿镐,27103,1,0,20897,5,2
27113,水语者法杖,27103,1,0,20900,6,2
27114,十雷之锤,27103,1,0,20901,7,2
27117,一箱被偷的货物,27103,1,0,20904,8,2
27118,隐秘大师之杖,27103,1,0,20905,9,2
27120,熊猫人鱼叉,27103,1,0,20907,10,2
27121,装备箱,27103,1,0,20908,11,2
27122,泡蕉朗姆酒,27103,1,0,20909,12,2
27123,林精的衣箱,27103,1,0,20910,13,2
27124,猢狲战士长矛,27103,1,0,20911,14,2
27128,云壬的石板,27103,1,0,20915,15,2
27132,野牛人武器箱,27103,1,0,20919,16,2
27136,野牛人携火者,27103,1,0,20923,17,2
27140,掠风者的匕首,27103,1,0,20927,18,2
27141,玛里克的坚固长矛,27103,1,0,20928,19,2
27142,明晰护符,27103,1,0,20929,20,2
27143,操纵者的护符,27103,1,0,20930,21,2
27144,菁华之刃,27103,1,0,20931,22,2
27145,虫群砍刀,27103,1,0,20932,23,2
27146,析象器之杖,27103,1,0,20933,24,2
27147,觅血者的疯狂钉锤,27103,1,0,20934,25,2
27148,虫群卫士之弩,27103,1,0,20935,26,2
27149,毒心之锤,27103,1,0,20936,27,2
27154,3级，人类,0,0,4,0,0,0
27156,Exploration - Kalimdor - R. P. Walker,0,0,4,0,0,0
27157,冬泉谷,27156,0,0,20940,0,0
27158,费伍德森林,27156,0,0,20941,1,0
27159,灰谷,27156,0,0,20942,2,0
27160,石爪山脉,27156,0,0,20943,3,0
27161,南贫瘠之地,27156,0,0,20944,4,0
27162,尘泥沼泽,27156,0,0,20945,5,0
27163,千针石林,27156,0,0,20946,6,0
27164,塔纳利斯,27156,0,0,20947,7,0
27165,安戈洛环形山,27156,0,0,20948,8,0
27166,希利苏斯,27156,0,0,20949,9,0
27167,安其拉：堕落王国,27156,0,0,20950,10,0
27178,探索恐惧废土，走过世界地图中被遮住的各个角落。,0,0,4,0,0,0
27179,恐惧之心,27178,1,0,20963,0,0
27180,卡拉克西维斯,27178,1,0,20964,1,0
27181,凯帕圣树·沃尔,27178,1,0,20965,2,0
27182,凯帕圣树·扎尔,27178,1,0,20966,3,0
27183,里基屯村,27178,1,0,20967,4,0
27184,闷水壶的冒险码头,27178,1,0,20968,5,0
27185,格尔桑平台,27178,1,0,20969,6,0
27186,盐碱泥滩,27178,1,0,20970,7,0
27187,夏柯希尔之巢,27178,1,0,20971,8,0
27188,落日酒坊,27178,1,0,20972,9,0
27189,盘绕古木,27178,1,0,20973,10,0
27190,扎尼维斯,27178,1,0,20974,11,0
27191,在不受到任何伤害的情况下完成“雷电”任务。,23946,1,0,20979,1,0
27192,菜鸟,0,0,4,0,0,0
27193,,27192,0,0,20980,0,2
27194,在不被堕落之水、水流长枪或冲刷击中的情况下击败青龙寺的贤者马里（英雄难度）。,15115,1,0,20982,0,2
27195,在不消灭任何猎犬的情况下击败血色大厅的驯犬者布兰恩（英雄难度）。,21828,1,0,20983,0,2
27197,Scenario - Ancient Mogu Crypt - Pool of Life Complete,0,0,4,0,0,0
27198,净化生命之池,27197,1,0,20882,0,0
27201,血色大厅（织焰者孔格勒）（公会版）,0,0,4,0,0,0
27202,织焰者孔格勒,27201,1,0,20987,0,2
27203,消灭250个试图抢夺你守护的矿车的敌人。,0,0,4,0,0,0
27204,,27203,250,0,20989,0,1
27205,在一场碎银矿脉战斗中，在不死亡的情况下获得5辆矿车。,0,0,4,0,0,0
27206,,27205,1,0,20990,0,2
27207,在不让敌方获得任何一辆矿车的情况下获得碎银矿脉的胜利。,0,0,4,0,0,0
27208,,27207,1,0,20991,0,2
27209,在碎银矿脉中获得100辆矿车。,0,0,4,0,0,0
27210,矿车封顶,27209,100,0,20992,0,1
27211,在碎银矿脉中同时获得“狂暴”和“恢复”效果。,0,1,8,0,0,0
27212,,27211,1,0,20994,0,2
27213,,27211,1,0,20993,1,2
27214,在不丧失控制权的情况下，获得并护送一辆矿车从出生点到补给站。,0,1,8,0,0,0
