Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
克莱斯塔卢斯,单凭力量无法赢得战争，要靠军队才行。这一固有真理激励着洛肯，他命人创造忠实的岩石生物来壮大自己的军团。克莱斯塔卢斯奉命监管这一作业，并粉碎任何威胁其运作的闯入者。,0.401639,0.604508,604,277,1994,1,7285,140,0,0,-1
悲伤圣女,洛肯统御着奥杜尔的军队，但这些士兵并非全都心甘情愿地为他效命。悲伤圣女奉命消灭任何妄图在岩石大厅起事的叛逆者。与昔日盟友为敌令她感到无比悲伤，但她履行使命的手段却异常残暴。她甚至将悲伤都化作了武器。,0.502732,0.862705,605,277,1996,2,7290,140,0,0,-1
远古法庭,埃比德努、卡德拉克和玛尔纳克组成了远古法庭，它们是蕴藏着艾泽拉斯古老历史的泰坦圆盘的管理者。这些无法移动的构造体决不会轻易放弃泰坦的秘密，但像布莱恩·铜须这样勇敢的冒险者却坚信，只有高风险才能换来高回报。,0.845629,0.760246,606,277,1995,3,7294,140,0,0,-1
塑铁者斯约尼尔,尽管有些人在抵抗洛肯的腐化，但塑铁者斯约尼尔却迫不及待地要将意志熔炉用于更加黑暗的用途。他认为自己全新的创造物要大大优于土灵，并用它们对付那些胆敢违抗洛肯意志的敌人。,0.497268,0.137295,607,277,1998,4,7313,140,0,0,-1
熔炉之主加弗斯特,加弗斯特制造出了一些极具杀伤力的致命武器，天灾军团用它们来对付活人。他能以极快的速度将萨隆邪铁铸成带来痛苦与死亡的可怕器具，也能直接将萨隆邪铁掷向自己的敌人。,0.680328,0.553278,608,278,1999,1,7327,184,0,0,-1
伊克和科瑞克,身材矮小的亡灵法师科瑞克监管着萨隆矿坑中的工人。他待在可怕的伊克身上，能安全地朝敌人投掷毒药、炸弹或施放黑暗法术。他的工作还使他能够了解到冰冠堡垒中有助于推翻巫妖王统治的黑暗秘密。,0.47541,0.397541,609,278,2001,2,7334,184,0,0,-1
天灾领主泰兰努斯,死亡骑士泰兰努斯在消灭巨人加弗斯特后，被提拔成了天灾领主。他凭借自身的力量、凶残和冰龙霜牙，成为了萨隆矿坑和映像大厅入口处最杰出的守护者。,0.441257,0.266394,610,278,2000,3,7340,184,0,0,-1
肉钩,自从阿尔萨斯王子首次遭遇天灾憎恶以来，它们的邪恶程度与日俱增。肉钩比其它同类成长得更加强壮、更具毒性、更加敏捷。创造肉钩的亡灵法师们从没想过要把它塑造得多么聪明，但哪怕是最基本的狡诈就足以让它为所欲为了。,0.56694,0.592213,611,279,2002,1,7361,131,0,0,-1
塑血者沙尔拉姆,塑血者沙尔拉姆是在通灵学院下方殿堂中受训的首批亡灵法师之一。在他眼里，那些试验品以及偶尔出现的小学徒都只不过是他工作中的有趣点滴而已。现在所有住在斯坦索姆里的人，以及那些妄图阻止他的闯入者，都成了他的实验对象……,0.59153,0.401638,612,279,2004,2,7365,131,0,0,-1
时光领主埃博克,永恒之龙军团通常会尝试使用精妙的手法来操纵时间流，但若是失败，他们也会派出刺客去直接“处理”阿尔萨斯。尽管人们对永恒之龙军团的刺客知之甚少，但这位埃博克却有着可怕的时间驾驭能力，使他成为了横亘在阿尔萨斯未来道路上的致命障碍。,0.65847,0.258197,613,279,2003,3,7371,131,0,0,-1
玛尔加尼斯,玛尔加尼斯在历史中的地位已经定格了。阿尔萨斯对这名恐惧魔王的仇恨将驱使他前往诺森德，拿起霜之哀伤。但这一切的前提是玛尔加尼斯在战斗中认同阿尔萨斯的价值。为了证明自己的价值，踏上成为巫妖王的征途，阿尔萨斯必须在玛尔加尼斯的攻势下存活下来。,0.325136,0.459016,614,279,2005,4,7375,131,0,0,-1
布隆亚姆,布隆亚姆从早期开始就一直在为诅咒神教效力了。克尔苏加德亲自向布隆亚姆传授了灵魂的价值，以及如何让灵魂饱受折磨，为天灾军团的战争机器供给能量。他能腐化敌人的灵魂，并将其一块一块地撕扯出来，这使他成为了看守巫妖王灵魂洪炉的理想守护者。,0.435793,0.495902,615,280,2006,1,7380,183,0,0,-1
噬魂者,布隆亚姆在灵魂洪炉中从事的黑暗产业可以生产出饱受折磨、支离破碎的灵魂。为了阻止这些灵魂逃走，并将这些亡魂的价值发挥到极致，巫妖王创造出了噬魂者。噬魂者会追击并吞噬那些游荡的灵魂，并将它们在自己可怕的身体里拆解。被吞噬的灵魂会因痛苦和煎熬而陷入疯狂，但噬魂者的欲望却永不满足。,0.434426,0.120902,616,280,2007,2,7387,183,0,0,-1
指挥官斯托比德,指挥官斯托比德领导自己的军队对抗联盟最为危险的敌人。停滞大厅或许使他放慢了脚步，但是只要一看见部落冒险者，他又会立刻打起精神来，急速狂奔。,0.187159,0.506146,617,281,519,1,6665,129,0,10,2
大魔导师泰蕾丝塔,相传大魔导师泰蕾丝塔是凯尔萨斯王子的导师。尽管她认为王子与纳迦结盟的做法愚不可及，她还是无法支持达拉然囚禁自己的人民。玛里苟斯只需要让她想起这一背叛，就会让她自愿给他的法师猎手充当导师。,0.275956,0.39959,618,281,521,2,7392,129,0,0,-1
阿诺玛鲁斯,让艾泽拉斯如此多的奥术能量流经魔枢，这在现实中造成了裂隙。当玛里苟斯的大军试图击退入侵生物时，混乱的奥术能量化成了阿诺玛鲁斯的形态。要是不及时制止这一生物，它就会毁灭自己所能触碰到的一切。,0.620218,0.221312,619,281,522,3,7405,129,0,0,-1
塑树者奥莫洛克,魔枢中难以置信的奥术能量改变了轻歌之林及其守卫者的形态。头脑简单的奥莫洛克被将他变形的强大能量牢牢控制住了。对于那些干扰他思考的入侵者，他很少废话，而是直接用暴力解决问题。,0.562842,0.727459,620,281,524,4,7416,129,0,0,-1
克莉斯塔萨,克莉斯塔萨所遭受的折磨究竟是因为莎拉苟萨之死，还是因为玛利苟斯想要将其转变成自己的配偶，答案只有玛里苟斯自己才知道。不论他意图如何，她的同伴一直都听得见她痛苦的哭喊和她神智渐失所发出的不安低语声。,0.362022,0.67418,621,281,527,5,7422,129,0,0,-1
审讯者达库斯,那些违犯玛里苟斯律法的人，都会发现自己置身于达库斯的利爪下。在把克莉斯塔萨关进魔枢后，达库斯便返回魔环接管新的囚犯——那些违抗玛里苟斯命令的其它龙族。他不在乎所谓的名誉，也无需虚伪的遮掩。他的囚犯就是要在这里受刑的，谁也别想逃脱。,0.491803,0.762295,622,282,528,1,7437,143,0,0,-1
瓦尔洛斯·云击,自从魔枢战争开始后，瓦尔洛斯·云击便负责协调针对龙眠联军的残忍进攻。他被召回以守卫魔环，而他手下的上尉和飞龙也已准备就绪。瓦尔洛斯还利用在魔环中涌动的力量来加强自己的防御。,0.461749,0.192623,623,282,530,2,7440,144,0,0,-1
法师领主伊洛姆,伊洛姆背弃了肯瑞托，发誓效忠玛里苟斯，玛里苟斯自然求之不得地接受了他。这位变节的法师对蓝龙军团来说堪称无价之宝。他对肯瑞托的优势和弱点知道得一清二楚。他了解他们的思维方式。而他也会利用这知识毁灭他们。,0.70765,0.27459,624,282,533,3,7445,145,0,0,-1
魔网守护者埃雷苟斯,就连英雄也会在埃雷苟斯面前战栗，他是魔环的保护者，能量线导管的守卫者，也是不速之客的处决者。他将凭借对预言的笃信完成这些任务，守护着织法者帝国的完整和这里神秘的一切。,0.469945,0.209016,625,282,534,4,7448,146,0,0,-1
埃雷克姆,紫罗兰监狱中的住民都是外域最为臭名昭彰的罪犯，埃雷克姆也不例外。虽然他刺杀六人议会的阴谋被肯瑞托识破了，但现在蓝龙军团却征召了这位阴险的鸦人去实现更有野心的目标——荡除达拉然的所有法师。,0.275956,0.622951,626,283,0,1,7457,168,0,0,-1
摩拉格,塞安妮苟萨招募了摩拉格来帮她消灭达拉然那些胆敢忤逆蓝龙军团的法师。这个可怕的恶魔曾经效命于燃烧军团，用他七只眼睛的邪恶凝视重挫萨格拉斯的敌人。现在他将让艾泽拉斯的英雄们明白，不是谁都能随意进出紫罗兰监狱……,0.678962,0.528688,627,283,0,2,7470,168,0,0,-1
艾库隆,一位愚蠢的学徒从元素位面召唤了这个幽魂，却没料到那些愤怒的上古之神卫兵压根当不了宠物。艾库隆杀死了她的“准主人”，并从那天开始就赖在了紫罗兰监狱，急切地向她的狱卒复仇。,0.556011,0.403688,628,283,0,3,7475,168,0,0,-1
谢沃兹,谢沃兹是一位奥术武器商人……直到肯瑞托发现，他在为燃烧军团提供军备。现在这个顽固的虚灵正准备分三阶段执行他的下一步商业计划——消灭他的敌人、逃离监禁、回去为他最大的主顾效力。,0.330601,0.452869,629,283,0,4,7482,168,0,0,-1
拉文索尔,冷酷狡诈的塞安妮苟萨释放出了熔火恶犬。达拉然的法师们将这只双头怪物囚禁在监狱里，原本是希望能平复它对鲜血的渴望，但多年的隔离生活丝毫没能改变它的本性。,0.618852,0.75,630,283,0,5,7488,168,0,0,-1
湮灭者祖拉玛特,达拉然派出了上百名精锐将士才制服了祖拉玛特，又出动了两倍兵力才把那杀戮场中成堆的尸体清理干净。湮灭者的狠毒甚至让疯狂的玛里苟斯都感到吃惊和犹豫，虚空领主对魔法的贪欲令他厌恶，但大屠杀却让两者臭味相投。,0.271858,0.336066,631,283,0,6,7492,168,0,0,-1
塞安妮苟萨,玛里苟斯选择塞安妮苟萨来执行他的阴谋诡计，因为她有着毋庸置疑的忠诚。当她的主人陷入疯狂时，她没有退缩半分；当他霸占艾泽拉斯的魔网时，她也没有丝毫动摇；而且她一定会消灭所有胆敢违抗他的人。,0.45082,0.551229,632,283,2020,7,7497,168,0,0,-1
总冠军,巫妖王凶残至极，他的亡灵大军总是倾巢而出，瞬间席卷他的敌人。为了挑选足以对抗他的后备勇士，大领主提里奥·弗丁发起了勇气、忍耐力和团队协作力的试炼。他麾下经验丰富的精兵强将会淘汰掉那些缺乏勇气，无法面对铺天盖地亡灵大军的弱者。,0.512295,0.526639,634,284,2022,2,7502,171,0,4,-1
纯洁者耶德瑞克,在英雄们得以挑战黑暗大军之前，他们必须击败圣光的代言人。大领主提里奥·弗丁从银色北伐军中挑选出了一位令人敬畏的圣骑士来测试挑战者的勇气。耶德瑞克会不遗余力地剔除那些缺乏道德信念的人，将他们隔绝在冰冠堡垒之外。,0.513661,0.52459,635,284,2022,3,7570,171,0,0,-1
银色神官帕尔崔丝,在英雄们得以挑战黑暗大军之前，他们必须击败圣光的代言人。大领主提里奥·弗丁从银色北伐军中挑选出了一位令人敬畏的牧师来测试挑战者的勇气。帕尔崔丝会竭尽所能地确保只有那些拥有坚定信念的人才有资格面对天灾军团。,0.512295,0.528688,636,284,2022,4,7574,171,0,0,-1
黑骑士,巫妖王万分狡猾，并且善于利用策反来削弱自己的敌人。为了达到这个目的，他已经派出黑骑士去扫除大领主提里奥·弗丁军中的后起之秀。亡灵的出现亵渎了十字军演武场，那些击败他的勇士将得以证明自己的价值。,0.513661,0.526639,637,284,2021,5,7582,171,0,0,-1
凯雷塞斯王子,巫妖王将凯雷塞斯派往乌特加德城堡，希望能够抑制维库人身上的潜在毁灭力。抵达之后，这位大使发现了一群更加渴望帮助天灾军团的人。乌特加德城堡是威胁嚎风峡湾的绝佳位置，凯雷塞斯丝毫没有将它拱手让给粗鲁入侵者的打算。,0.289618,0.627049,638,285,2026,1,7601,133,0,0,-1
斯卡瓦尔德和达尔隆,依照维库人的传统，要让不太可能合作的伙伴相处共事。有人说这是为了让具备不同能力的人彼此之间实现互补，也有人说这是为了给伊米隆国王找乐子而已。不管怎样，斯卡瓦尔德和达尔隆都是这一风俗的完美榜样。一个是肌肉发达的维库人，一个是精通黑暗艺术的人类亡灵法师，他们会对任何妨碍天灾军团的人施以严惩。,0.587431,0.620901,639,285,2024,2,7609,134,0,0,-1
掠夺者因格瓦尔,即便是在维库人当中，因格瓦尔的残忍力量也充满了传奇色彩。相传他曾经在一场打斗中击败了伊米隆国王。真相无人知晓，但散播这个传说的人通常都无法活着将这个故事再讲一遍。因格瓦尔向巫妖王保证，自己会竭尽所能守住城堡，这是一个他不敢打破的承诺。,0.724043,0.381148,640,285,2025,3,7619,135,0,0,-1
席瓦拉·索格蕾,席瓦拉作为掠夺者因格瓦尔的副官而扬名于世，在部落和联盟的前哨站领导危险的侦察任务。正是她发现了敌人入侵乌特加德的计划，给了巫妖王准备的时间。为了表彰她所作出的贡献，巫妖王将她变成了维库人，成为了天灾军团倍受尊敬的女战士。,0.363388,0.706967,641,286,2030,1,7660,136,0,0,-1
戈托克·苍蹄,维库人在乌特加德城堡里保存着许多战利品，戈托克是当中最令人印象深刻的一个。伊米隆国王用这一寒冰猛犸人的冷酷面容提醒人们，哪怕是最为凶残的野兽也只不过是维库人殿堂中的装饰物而已。这个活雕像一旦重获自由便会散播毁灭，不加选择地释放他心中的怒火。,0.606558,0.688525,642,286,2027,2,7669,137,0,0,-1
残忍的斯卡迪,维库人往往根据个人所取得的成就来赋予绰号。肃清一条达卡莱血脉或是消灭一只牦牛人，可以获得“忠实”的称谓，但必须要足够邪恶才能被称作“残忍”。很久以前，有维库人出手保护被伊米隆定罪的畸变婴儿即人类始祖，斯卡迪残酷无情地对其展开了追杀，因此获得了“残忍”的称号。,0.684426,0.362705,643,286,2029,3,7691,137,0,0,-1
伊米隆国王,骄傲的伊米隆统治着北部荒野，直到维库人的长眠令他的伟业不再具有举足轻重的意义。等他苏醒过来，却发现他的妻子惨遭杀害，自己的土地已被敌人重重包围。他放弃了自己凡人的身份，一心渴望复仇，迫不及待地想要向敌人展示一位苏醒巨人的可怕决心。,0.415301,0.534836,644,286,2028,4,7708,137,0,0,-1
