ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,Flags[0],Flags[1],Flags[2]
1916,PhaseableMONazmirShipWorldQuest,PhaseableMO: Nazmir - Ship World Quest,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449181,0,3585,134479872,0
1917,GorgrondOrcs,Gorgrond - Mag'har Scenario,,,,,0,0,1,5,7,0,360,1080,-1,-1,0,1,-1,0,12,0,1923857,0,134233693,134479888,0
1918,Kalimdor 2,Kalimdor Darkshore Phase,,,,,0,0,1,0,7,0,3,-1,1,1,0,1,-1,0,12,804935,1938745,0,142622301,134479888,128
1919,Islands_KL_Skywall_Entrance_Building_03,8.0 Islands - Platform - KL Skywall Entrance Building 03,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449177,0,3585,134479872,0
1920,Islands_MD_Flamegate_E,8.0 Islands - Platform - MD Flamegate E,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449162,0,3585,134479872,0
1921,Islands_8HU_Kultiras_ShipMedium01,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449163,0,3585,134479872,0
1922,Islands_8TR_Zandalari_ShipMediumTransport01,8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449164,0,3585,134479872,0
1923,Islands_Deepholm_Mercury_Pool01,8.0 Islands - Platform - Deepholm Mercury Pool 01,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449165,0,3585,134479872,0
1924,Islands_7AZ_Vashjir_Small_Cave_A,8.0 Islands - Platform - 7AZ Vashjir Small Cave A,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449166,0,3585,134479872,0
1926,KulTiranFlagship,8.1.5 Allies - Kul Tiran Flagship (JAK),,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449167,0,3585,134479872,0
1927,ZandalariFlagship,赞达拉旗舰,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449170,0,3585,134479872,0
1929,HallOfCommunion(Destroyed),心之秘室,,,,,0,0,1,0,7,0,434,-1,-1,-1,0,1,-1,0,12,0,1962585,0,142614109,134479888,0
1930,ZandalarAllianceIntroScenerio,Zandalar Alliance Intro Scenario,,,,,0,0,1,0,7,0,434,-1,1642,1642,0,1,-1,0,12,0,1965630,0,8404573,134480944,128
1931,LordaeronBlight,洛丹伦之殇,,,,,0,0,1,0,6,0,4,-1,0,0,0,1,-1,0,12,0,1967057,0,142753373,134480656,128
1932,BlackrockDepthsDarkIron2,Blackrock Depths - Dark Iron Scenario,,,,,-7178.0947,-928.63947,1,5,7,0,103,-1,-1,-1,0,1,0,5,12,0,1968206,0,142614101,134480912,0
1935,Islands_8KUL_CaveMicro01,8.0 Islands - Cave - 8KUL_CaveMicro01,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449183,0,3585,134479872,0
1936,Islands_8KUL_CaveMicro02,8.0 Islands - Cave - 8KUL_CaveMicro02,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449184,0,3585,134479872,0
1937,Islands_8KUL_CaveMicro03,8.0 Islands - Cave - 8KUL_CaveMicro03,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449185,0,3585,134479872,0
1938,Islands_8RIV_CaveMicro_01,8.0 Islands - Cave - 8RIV_CaveMicro_01,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449186,0,3585,134479872,0
1939,Islands_8RIV_CaveMicro_02,8.0 Islands - Cave - 8RIV_CaveMicro_02,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449187,0,3585,134479872,0
1940,StormwindEmbassyVoldunStatic,联盟战舰 - 风之救赎号沃顿,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449178,0,3585,134479872,0
1941,TransportNazmirRaidElevator,运输工具：纳兹米尔团队副本电梯,,,,,0,0,3,0,7,0,434,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1942,MoltenCoreDarkIron,熔火之心,,,,,-7178.0947,-928.63947,1,0,7,0,192,-1,-1,-1,0,1,0,5,12,0,1970812,0,142614101,134480912,0
1943,WarfrontsArathi - Alliance,阿拉希战线 - 联盟,,,,,0,0,1,5,7,0,544,-1,-1,0,0,1,-1,0,12,0,1971287,0,-931119523,134482192,0
1944,ScenarioThrosDeathRealm,兹洛斯，枯败之界,,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,12,0,1987982,0,9444957,134479920,0
1945,ArathiHighlands2,阿拉希高地 2,,,,,0,0,1,0,7,0,434,-1,0,0,0,1,-1,0,12,0,1993307,0,142753373,134480144,128
1949,8BoostExperienceAlliance,8.0 Boost Experience - Alliance,,,,,0,0,1,1,7,0,576,-1,-1,571,0,1,-1,0,12,0,2009461,0,545275485,134480017,0
1950,8BoostExperienceHorde,8.0 Boost Experience - Horde,,,,,0,0,1,1,7,0,576,-1,-1,571,0,1,-1,0,12,0,2009497,0,545275485,134480017,0
1951,8TransportBoostExperienceAllianceGunship,8.0 Transport: Boost Experience - Alliance Gunship,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1952,8TransportBoostExperienceHordeGunship,8.0 Transport: Boost Experience - Horde Gunship,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479872,0
1953,Islands_demigod_dome_living,8.0 Islands - Platform - demigod dome living,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449175,0,3585,134479872,0
1954,GreatSea,无尽之海联盟,,,,,0,0,1,0,7,0,0,-1,-1,-1,0,1,-1,0,12,1602425,2020075,0,411057757,134480912,0
1955,ScenarioIslandsTutorial,神秘海岛,,,,,0,0,1,5,6,0,549,-1,-1,-1,0,1,-1,0,12,0,2019944,0,7765,134479872,0
1956,Islands_Hot_OldGod_03,8.0 Islands - Platform - Hot Old God 03,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449179,0,3585,134479872,0
1957,Islands_OldGod,8.0 Islands - Platform - Old God,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449180,0,3585,134479872,0
1958,ZandalariTransportShip,金光破浪号 - 赞达拉运输舰,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
1959,ZandalariTransportShipLarge,赞达拉大型运输舰,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
1962,GoblinShipFinal,地精船只最终,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
1964,WarCampaignHordeCh05Flagship,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449171,0,3585,134479872,0
1965,WarCampaignHordeCh05Ship,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449176,0,3585,134479872,0
2066,GreatSeaHorde,无尽之海部落,,,,,0,0,1,0,7,0,0,-1,-1,-1,0,1,-1,0,12,1602425,2101826,0,411057757,134481424,0
2067,GralsCall,赞达拉战舰 - 格罗尔之唤号,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449194,0,3585,134479872,0
2069,zuldazaralliancebombingrun,祖达萨联盟轰炸,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449189,0,3649,134479920,0
2070,Zandalarraid,达萨罗之战,,,,,0,0,1,2,7,0,555,660,-1,1642,0,1,-1,0,12,1602425,2122014,0,-2004861347,-1995700720,0
2074,8TransportBoralusStormwind,8.0 Transport: Boralus to Stormwind,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
2075,Islands_7DU_Helheim_Ghostship,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449190,0,3585,134479872,0
2076,FirelandsDarkIron,火焰之地 -  黑铁矮人,,,,,0,0,1,5,7,0,274,720,-1,-1,0,1,-1,0,12,0,2127601,0,7773,134479920,0
2077,Islands_ULDUM_INTERIOR_PYRAMID,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449191,0,3585,134479872,0
2078,Islands_ULDUM_LARGE_PYRAMID_01,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449192,0,3585,134479872,0
2081,BlackrockDepthsDarkIronHub,黑石深渊 - 黑铁矮人营地,,,,,-7178.09,-928.639,1,0,7,0,103,-1,-1,-1,0,1,-1,5,12,0,2131533,0,142614101,134480912,0
2082,Islands_PA_Mogu_Crypt_01,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449195,0,3585,134479872,0
2083,Islands_PA_Mogu_Crypt_02,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449196,0,3585,134479872,0
2084,Islands_PA_Mogu_Crypt_03,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449197,0,3585,134479872,0
2085,Islands_PA_Mogu_Crypt_04,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449198,0,3585,134479872,0
2086,Islands_PA_Mogu_Crypt_05,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449199,0,3585,134479872,0
2087,Islands_PA_Mogu_Crypt_06,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449200,0,3585,134479872,0
2088,Islands_PA_Mogu_Crypt_08,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449201,0,3585,134479872,0
2094,8TransportBoralusCanals,8.0运输：伯拉勒斯运河,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
2095,8TransportBoralusSound,8.0 Transport: Boralus Sound,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
2096,SeaPriestRaid,风暴熔炉,,,,,0,0,1,2,7,0,556,-1,-1,-1,0,1,-1,0,13,0,2148959,0,8404573,134481456,0
2097,MechagonDungeon,麦卡贡行动,,,,,0,0,1,1,7,0,572,1320,-1,-1,0,1,-1,0,12,0,2150695,0,8396381,134480432,0
2101,8TransportBoralusBarge,8.0 Transport: Boralus Barge,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
2102,8TransportBoralusShipSmall,8.0 Transport: Boralus Ship Small,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3649,134479920,0
2103,DarkshorePrepatchDarnassianShipCosmetic,Darkshore Prepatch Darnassian Ship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449188,0,3649,134479920,0
2105,WarfrontsDarkshoreAlliance,战争前线：黑海岸 - 联盟,,,,,0,0,1,5,7,0,557,0,-1,1,0,1,-1,0,12,0,2204745,0,-931119523,134483216,0
2106,WarsongGulch2,战歌峡谷,"在位于灰谷森林和贫瘠之地交界处的战歌峡谷中，联盟和部落之间的战争一直在激烈地进行着。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

为了帮助自己的盟友取得胜利，艾泽拉斯所有种族的勇士们正不断冲入这座峡谷，用自己的剑和魔法与敌人展开厮杀。","在位于灰谷森林和贫瘠之地交界处的战歌峡谷中，联盟和部落之间的战争一直在激烈地进行着。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

为了帮助自己的盟友取得胜利，艾泽拉斯所有种族的勇士们正不断冲入这座峡谷，用自己的剑和魔法与敌人展开厮杀。",夺取敌方旗帜,"- 保卫你方旗帜
- 夺取敌方旗帜
- 平局时最后一次夺取旗帜的队伍获胜",0,0,1,3,0,3277,560,-1,-1,-1,0,1,-1,0,12,0,2205463,0,8396381,135005200,0
2107,ArathiBasin2,阿拉希盆地,"阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。

与此同时，阿拉索联军则想要为暴风城的支持者夺回更多的失地。","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

阿拉索联军的目标是想要为暴风城的支持者夺回更多的失地。

与此同时，污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。",占领目标,"- 占领并守卫目标
- 获得1500份资源",0,0,1,3,0,3358,559,-1,-1,-1,0,1.25,-1,0,0,0,2205417,0,8396381,135005200,0
2109,IncursionAirshipHorde,8.1.0 Incursion Airship Horde,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449203,0,3585,134479872,0
2110,IncursionAirshipAlliance,8.1.0 Incursion Airship Alliance,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449204,0,3585,134479872,0
2111,WarfrontsDarkshoreHorde,战争前线：黑海岸 - 部落,,,,,0,0,1,5,7,0,557,0,-1,1,0,1,-1,0,12,0,2268682,0,-931119523,134483216,0
2114,Scourge Procedural Dungeon,噬渊原型,,,,,0,0,1,0,7,0,3,-1,-1,-1,0,1,-1,0,12,0,2314213,0,276831837,134218768,0
2115,DarkshoreTyrandeScenario,8.1 Darkshore Scenario,,,,,0,0,1,5,7,0,434,0,1,1,0,1,-1,0,12,0,2317283,0,679493213,134480144,0
2118,WintergraspEpic,冬拥湖之战,"这是一座古老的泰坦要塞，修建的目的是为了保护阿尔卡冯的宝库。部落和联盟军队在此激战不休，想要争夺对此地的控制权，从而夺取宝库中珍藏的神器和圣物以便对抗巫妖王。

","这是一座古老的泰坦要塞，修建的目的是为了保护阿尔卡冯的宝库。部落和联盟军队在此激战不休，想要争夺对此地的控制权，从而夺取宝库中珍藏的神器和圣物以便对抗巫妖王。

",防守或突袭冬拥湖,"- 防守方需要守住冬拥堡垒
- 进攻方需要摧毁冬拥堡垒最后的一面墙",0,0,1,3,2,0,243,-1,-1,571,0,1,-1,0,0,0,2334062,0,8396381,134218768,0
2119,TransportCookingImpossibleAllianceBalloon,Transport: Cooking: Impossible - Hot Air Balloon - Alliance,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,135004176,0
2120,TransportCookingImpossibleHordeBalloon,Transport: Cooking: Impossible - Hot Air Balloon - Horde,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,135004176,0
2123,SeaPriestDungeonQuests,风暴神殿任务,,,,,0,0,1,0,7,0,556,-1,-1,1643,0,1,-1,0,13,0,2350754,0,-2139079075,134480432,0
2124,Crestfall,潮落岛（第11座岛）,,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,13,0,2353051,0,411057757,138839600,0
2125,ZandalariTreasury,赞达拉珍宝间,,,,,0,0,1,5,7,0,552,-1,-1,-1,0,1,-1,0,0,0,2355286,0,8396381,134218768,0
2128,DaggerRealm,匕首世界,,,,,0,0,1,0,7,0,434,-1,-1,-1,0,1,-1,0,12,0,2368135,0,142614109,134217744,0
2129,DarkshoreHordeQuests,8.1 Darkshore Horde Quests,,,,,0,0,1,0,7,0,434,0,-1,1,0,1,-1,0,12,0,2373017,0,-1467990435,134480144,0
2131,DarkshoreOutdoorPhase,8.1 Darkshore Outdoor Final Phase,,,,,0,0,1,0,7,0,434,0,1,1,0,1,-1,0,12,0,2393025,0,142622301,134480144,128
2134,TolDagorScenario,托尔达戈场景战役,,,,,0,0,1,5,7,0,550,-1,-1,1643,0,1,-1,0,13,0,2397997,0,-2139079075,134481680,0
2136,ZuldazarRaidShipTransport,传送：祖达萨团队船只,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
2145,Transport312214,传送：暗夜精灵战船,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2146,Transport312215,传送：被遗忘者战船,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2147,2147,Icecrown Citadel (8.1),,,,,0,0,1,0,7,0,250,-1,-1,-1,0,1,-1,0,12,0,2447688,0,8396381,134480912,0
2155,2155,岩石大厅场景战役,,,,,0,0,1,5,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2451869,0,8396381,134218768,0
2160,2160,Maw Prototype - Dragonblight,,,,,0,0,1,0,0,0,0,-1,-1,-1,0,1,-1,0,12,0,2461708,0,8396381,134218768,0
2161,2161,Maw Prototype - Torment Chambers,,,,,0,0,1,5,0,0,0,-1,-1,-1,0,1,-1,0,12,0,2461951,0,8396381,134218768,0
2162,2162,托加斯特，罪魂之塔,,,,,0,0,1,5,8,0,590,-1,-1,-1,0,1,-1,0,12,0,2461919,0,412098141,404751380,0
2163,2163,诺莫瑞根场景战役,,,,,0,0,1,5,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2458539,0,8396381,134218768,0
2164,2164,永恒王宫,,,,,0,0,1,2,7,0,570,-1,-1,-1,0,1,-1,0,11,0,2475876,0,142614109,134481424,0
2165,2165,SpawnedMO: Night Elf Warship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2486841,0,3649,134218768,0
2166,2166,传送：祖达萨团队伯拉勒斯船只,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479880,0
2167,2167,机械天穹,,,,,0,0,1,4,7,0,562,-1,-1,-1,0,1,-1,0,12,0,2488187,0,8396381,134218768,0
2169,2169,奥迪尔场景战役,,,,,0,0,1,5,7,0,548,-1,-1,-1,0,1,-1,0,12,0,2492269,0,8396381,134218768,0
2170,2170,牛头人传承场景战役,,,,,0,0,1,5,7,0,0,-1,-1,1,0,1,-1,0,0,0,2493099,0,8396381,134218768,0
2174,2174,血色大厅，黑暗游侠,,,,,2869,-820,1,5,7,0,332,-1,-1,-1,0,1,0,0,12,0,2574522,0,9444957,134479872,0
2175,2175,9.0 NPE (New Player Experience) - Exile's Reach,,,,,0,0,1,0,7,0,589,720,-1,-1,0,1,-1,0,12,0,2577041,0,142622301,134218768,0
2176,2176,SpawnedMO: Forsaken Ship Large,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2578977,0,3649,134218768,0
2177,2177,阿拉希盆地人机对决,"阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。

与此同时，阿拉索联军则想要为暴风城的支持者夺回更多的失地。","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

阿拉索联军的目标是想要为暴风城的支持者夺回更多的失地。

与此同时，污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。",占领目标,"- 占领并守卫目标
- 获得1500份资源",0,0,1,3,7,3358,559,-1,-1,-1,0,1.25,-1,0,12,0,2618489,0,142614109,135005200,0
2178,2178,墨水监狱,,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,0,0,2622917,0,671096413,134479888,0
2179,2179,斯坦索姆宠物地下城,,,,,3392.317,-3378.4832,1,5,7,0,101,-1,-1,-1,0,1,0,5,12,0,2687175,0,1553,134479872,0
2180,2180,梦境林地（炉石旅店）,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,12,1092881,2687690,0,142622301,134479888,0
2186,2186,The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth,,,,,3438.1533,260.4013,1,0,7,0,239,-1,-1,-1,0,1,571,0,12,0,2743738,0,1565,134479872,0
2187,2187,起源大厅,,,,,-10225.995,-1837.4791,1,5,7,0,256,1080,-1,-1,0,1,1,0,12,0,2743739,0,1565,134479872,0
2193,2193,迦拉克隆之陨,,,,,0,0,1,5,7,0,216,-1,-1,-1,0,1,-1,0,12,0,2746890,0,15965,134479872,0
2194,2194,炉石旅店,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2751184,0,134221313,134479872,0
2195,2195,炉石旅店,,,,,0,0,1,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2752780,0,8396381,134218768,0
2197,2197,科尔拉克的复仇,"坐落在奥特兰克山脉深处的奥特兰克山谷，是霜狼氏族的家园。雷矛矮人在这里建造了一座要塞，并试图深入山谷寻找宝藏，还有关于他们先祖历史的线索。

这是一处大型战场，参战双方都要竭尽全力摧毁对方的防御塔楼，消灭敌方将军（范达尔·雷矛或德雷克塔尔）。","坐落在奥特兰克山脉深处的奥特兰克山谷，是霜狼氏族的家园。雷矛矮人在这里建造了一座要塞，并试图深入山谷寻找宝藏，还有关于他们先祖历史的线索。

这是一处大型战场，参战双方都要竭尽全力摧毁对方的防御塔楼，消灭敌方将军（范达尔·雷矛或德雷克塔尔）。",击杀敌方首领,"- 占领敌方塔楼与碉堡
- 收集补给，强化你的军队
- 击杀敌方领袖
",0,0,1,3,0,0,104,-1,-1,-1,0,1,-1,0,12,0,2763698,0,8396381,134218760,0
2205,2205,9.0 Transport: Zone Transition Test,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2207,2207,奈萨里奥之巢 - 艾泽拉斯之心场景战役,,,,,0,0,1,5,7,0,407,-1,-1,-1,0,1,-1,0,12,0,2819978,0,8404573,134480912,0
2208,2208,Eastern Kingdoms - Vermillion Redoubt - HoA Scenario,,,,,0,0,1,5,7,0,3,1260,-1,0,0,1,-1,0,12,0,2819979,0,8404573,134481168,0
2209,2209,Emerald Dream - HoA Scenario,,,,,0,0,1,5,7,0,418,0,-1,-1,0,1,-1,0,12,0,2819980,0,8404573,134480912,0
2210,2210,Siege of Orgrimmar - Coup Scenario,,,,,0,0,1,5,7,0,369,-1,-1,-1,0,1,-1,0,12,0,2821940,0,8404573,134480912,0
2211,2211,吉尔尼斯 - 狼人传承护甲场景战役,,,,,0,0,1,5,7,0,0,-1,0,0,0,1,-1,0,12,0,2827797,0,8396381,134218768,0
2212,2212,奥格瑞玛的惊魂幻象,,,,,0,0,1,5,7,0,577,0,-1,1,0,1,-1,0,12,0,2828486,0,142614109,171967764,0
2213,2213,暴风城的惊魂幻象,,,,,0,0,1,5,7,0,577,0,-1,0,0,1,-1,0,12,0,2828487,0,142614109,171967764,0
2214,2214,大漩涡 - 艾泽拉斯之心,,,,,0,0,1,5,7,0,272,-1,-1,-1,0,1,-1,0,12,0,2832121,0,1629,134479872,0
2215,2215,Chamber of Heart - Repaired,,,,,0,0,1,0,7,0,434,-1,-1,-1,0,1,-1,0,12,0,2832122,0,142614109,134479888,0
2217,2217,尼奥罗萨，觉醒之城,,,,,0,0,1,2,7,0,575,-1,-1,-1,0,1,-1,0,12,0,2842322,0,142614109,263696,0
2222,2222,暗影界,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,11,0,2852007,0,145759837,679478288,136
2223,2223,The Eye of Eternity - HoA Scenario,,,,,3869.9814,6984.33,1,5,7,0,236,-1,-1,-1,0,1,571,5,12,0,2887359,0,1565,134479872,0
2232,2232,Karazhan Catacombs - HoA Scenario,,,,,0,0,1,5,7,0,200,-1,-1,0,0,1,-1,0,12,0,2915729,0,679493213,134479889,0
2233,2233,青龙寺,,,,,957.706,-2473.41,1,1,7,0,311,-1,-1,-1,0,1,870,0,12,0,2915791,0,8404573,134479872,0
2235,2235,时光之穴 - 周年版,,,,,0,0,1,2,7,0,212,-1,-1,-1,0,1,-1,0,12,0,2931534,0,276831837,134219280,0
2236,2236,暗槌堡垒,,,,,0,0,1,1,7,0,584,-1,-1,-1,0,1,-1,0,12,0,2956730,0,8404573,-2012740592,0
2237,2237,8.2.5 Orgrimmar,,,,,0,0,1,0,7,0,0,-1,-1,1,0,1,-1,0,12,0,2967752,0,-2139087267,134218768,0
2241,2241,奥丹姆,,,,,0,0,1,0,7,0,3,-1,-1,1,0,1,-1,0,12,0,2982874,0,8396381,201327632,0
2245,2245,深风峡谷,部落和联盟在此争夺领土，以及熊猫人的忠诚。战场位于四风谷。,部落和联盟在此争夺领土，以及熊猫人的忠诚。战场位于四风谷。,占领目标,"- 占领并守卫目标
- 获得1500份资源",0,0,1,3,4,0,354,-1,-1,-1,0,1,-1,0,12,0,2992913,0,8396381,134743056,0
2246,2246,Solesa Naksu [DNT],,,,,0,0,1,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,2994815,0,8396381,134218768,0
2247,2247,魔古山,,,,,0,0,1,5,7,0,312,-1,-1,-1,0,1,-1,0,12,0,2997969,0,8396381,134218768,0
2257,2257,心之秘室,,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,12,0,3033515,0,142614109,134479888,0
2258,2258,渣客城,,,,,0,0,1,5,7,0,440,120,-1,-1,0,1,-1,0,12,0,3035887,0,142622301,134480400,0
2261,2261,9.0 Transport - NPE - Alliance Battleship,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2263,2263,渣客城,,,,,0,0,1,0,7,0,440,-1,-1,-1,0,1,-1,0,12,0,3038771,0,142622301,134480400,0
2264,2264,恩佐斯的幻象 - 奥格瑞玛,,,,,0,0,1,5,7,0,0,0,-1,1,0,1,-1,0,12,0,3039014,0,8396381,134218768,0
2266,2266,黑翼血环,,,,,0,0,1,5,7,0,260,-1,-1,-1,0,1,-1,0,12,0,3051771,0,8396381,134218768,0
2267,2267,城市,,,,,0,0,1,0,7,0,572,1320,-1,-1,0,1,-1,0,12,0,3051905,0,8396381,134480432,0
2268,2268,麦卡贡市,,,,,0,0,1,0,7,0,572,1320,-1,-1,0,1,-1,0,12,0,3051906,0,8396381,134480432,0
2274,2274,扭曲沙地的幻象,,,,,0,0,1,0,7,0,577,-1,-1,1,0,1,-1,0,12,0,3073642,0,268443229,134219024,0
