OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,学习使用附加材料来指定各种木雕商品的副属性。,47551,0,0,0,0
木雕,,专精于把复杂的符文与法杖和专业工具绑定在一起，每有一点此专精，获得+$ev1 $en1。,47552,0,442743,0,0
,,符文绑定货物制作速度提高$ev1%。|n|n学习使用去污沙之类的特殊成品材料来进一步提升你的符文绑定制作物品。,47553,0,0,0,0
,,制作符文绑定商品时，+$ev1 $en1。,47554,0,0,0,0
,,学习最终副专精。,47555,0,0,0,0
,,制作符文绑定商品时，+$ev1 $en1。,47556,0,0,0,0
,,学习你选择的一个副专精。,47557,0,0,0,0
,,制作符文绑定商品时，+$ev1 $en1。,47558,0,0,0,0
,,学习使用附加材料来为法杖和法典提升物品等级。,47559,0,0,0,0
符文绑定,,提升绑定符文物品的技艺，符文物品可以在制作和战斗方面提供帮助，每有一点此专精，获得+$EV1 $EN1。|n|n符文绑定商品包括专业工具、法杖、法典、凡图斯符文，以及动物符文。,47560,0,1122137,0,0
动物符文,,,47561,0,590337,0,0
凡图斯符文,,,47562,0,4555023,0,0
法典,,,47563,0,4175482,0,0
符文手稿,,,47564,0,633005,0,0
法杖,,,47565,0,4636980,0,0
专业工具,,,47566,0,643416,0,0
木雕,,,47567,0,442743,0,0
符文绑定,,专精于雕刻法杖和专业工具，以及绘制符文来强化你的装备以及帮忙击败强大的敌人。,47568,0,1122137,0,0
,,制作裁缝商品时，灵感属性使技能额外提高$ev1%。,55446,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55447,0,0,0,0
,,制作裁缝商品时，灵感属性使技能额外提高$ev1%。,55448,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55449,0,0,0,0
,,制作裁缝商品时，灵感属性使技能额外提高$ev1%。,55450,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55451,0,0,0,0
,,制作裁缝商品时，灵感属性使技能额外提高$ev1%。,55452,0,0,0,0
精准缝制,,一针一线都一丝不苟，每有一点此专精，获得+$ev1 $en1。,55453,0,610679,0,0
,,制作裁缝商品时，充裕属性额外节省$ev1%的材料。,55454,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55455,0,0,0,0
,,制作裁缝商品时，充裕属性额外节省$ev1%的材料。,55456,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55457,0,0,0,0
,,制作裁缝商品时，充裕属性额外节省$ev1%的材料。,55458,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55459,0,0,0,0
,,制作裁缝商品时，充裕属性额外节省$ev1%的材料。,55460,0,0,0,0
节俭缝补,,节俭地使用你的材料，每有一点此专精，获得+$ev1 $en1。,55461,0,4624569,0,0
,,学习偶尔在巨龙群岛的人形生物上收集到荒布卷的方法。,55462,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55463,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55464,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55465,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55466,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加20%。,55467,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55468,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55469,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55470,0,0,0,0
,,从巨龙群岛的人形生物身上获得的布料数量增加10%。,55471,0,0,0,0
,,学习专业技巧，使你有时可以收集到损坏得特别严重的荒布，可以将其进行拆解。,55472,0,0,0,0
布料收集,,学习更有效率地收集布料，每有一点此专精，从巨龙群岛的人形生物身上获得的布料数量增加1%。,55473,0,4549247,0,0
,,裁缝速度提高$ev1%。|n|n制作裁缝商品时，+$ev2 $en2 和 +$ev3 $en3。|n|n学习最终副专精。,55474,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55475,0,0,0,0
,,学习你选择的一个副专精。,55476,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55477,0,0,0,0
,,学习你选择的一个副专精。,55478,0,0,0,0
,,制作裁缝商品时，+$ev1 $en1。,55479,0,0,0,0
裁缝精通,,提升裁缝的技艺，每有一点此专精，获得+$ev1 $en1。,55480,0,4625111,0,0
精准缝制,,,55481,0,610679,0,0
节俭缝补,,,55482,0,4624569,0,0
布料收集,,,55483,0,4549247,0,0
裁缝精通,,学习裁缝的基本功，成为通才，可以更有效率地制作所有的图样。,55484,0,4625111,0,0
,,学习对各类刺绣商品使用刺绣线成品材料。,55485,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55486,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55487,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55488,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55489,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55490,0,0,0,0
,,制作抛光布、旗帜和背包这些物品时，+$ev1 $en1。,55491,0,0,0,0
刺绣,,成为简单的物品，如抛光布的刺绣专家，以及精致的物品，如旗帜和背包的刺绣专家，每有一点此专精，获得+$ev1 $en1。,55492,0,4549239,0,0
,,把布纺织为布卷时，+$ev1 $en1。,55493,0,0,0,0
,,把布纺织为布卷时，+$ev1 $en1。,55494,0,0,0,0
,,把布纺织为布卷时，+$ev1 $en1。,55495,0,0,0,0
,,把布纺织为布卷时，+$ev1 $en1。,55496,0,0,0,0
,,把布纺织为布卷时，+$ev1 $en1。,55497,0,0,0,0
编织,,成为将布纺织为布卷的专家，每有一点此专精，获得+$ev1 $en1。,55498,0,4549299,0,0
,,学习在拆解某些种类的荒布过程中必定获得一个活力元素的方法。,55499,0,0,0,0
,,拆解布和纺织线时，+$ev1 $en1。,55500,0,0,0,0
,,拆解布和纺织线时，+$ev1 $en1。,55501,0,0,0,0
,,拆解布和纺织线时，+$ev1 $en1。,55502,0,0,0,0
,,拆解布和纺织线时，+$ev1 $en1。,55503,0,0,0,0
,,拆解布和纺织线时，+$ev1 $en1。,55504,0,0,0,0
,,学习在拆解某些种类的荒布过程中偶尔会获得活力元素的方法。,55505,0,0,0,0
纺织,,成为拆解布和纺织各类线的专家，每有一点此专精，获得+$ev1 $en1。,55506,0,4549287,0,0
,,学习制作和使用$@spellname376699成品材料，在制作专用物品和裁缝材料时提升技能。,55507,376699,0,0,0
,,学习最终副专精。,55508,0,0,0,0
,,制作专用物品和材料时，+$ev1 $en1。,55509,0,0,0,0
,,学习你选择的一个副专精。,55510,0,0,0,0
,,制作专用物品和材料时，+$ev1 $en1。,55511,0,0,0,0
,,学习你选择的一个副专精。,55512,0,0,0,0
,,制作专用物品和材料时，+$ev1 $en1。,55513,0,0,0,0
纺织品,,对裁缝专业里更专精的方面进行提升，包括制作各种材料和专用物品，每有一点此专精，获得+$ev1 $en1。,55514,0,4624568,0,0
刺绣,,,55515,0,4549239,0,0
编织,,,55516,0,4549299,0,0
纺织,,,55517,0,4549287,0,0
纺织品,,专精于拆解布，把布纺织成布卷，制作抛光布、战旗以及背包。,55518,0,4624568,0,0
,,进一步提升你与蓝龙军团的魔法链接，降低制作时序布卷的魔法的消耗速度。,55519,394182,0,0,0
,,制作时序布卷时，+$ev1 $en1。,55520,0,0,0,0
,,制作时序布卷时，+$ev1 $en1。,55521,0,0,0,0
,,制作时序布卷时，+$ev1 $en1。,55522,0,0,0,0
,,提升你与蓝龙军团的魔法链接，降低制作时序布卷的魔法的消耗速度。,55523,394181,0,0,0
织时,,掌握制作时序布卷的技术，每有一点此专精，获得+$ev1 $en1。,55524,0,4549302,0,0
,,学习制作：$@spellname376504。,55525,376504,0,0,0
,,制作和使用时序布时，+$ev1 $en1。,55526,0,0,0,0
,,制作和使用时序布时，+$ev1 $en1。,55527,0,0,0,0
,,学习最终副专精。,55528,0,0,0,0
,,学习制作：$@spellname376503。,55529,376503,0,0,0
,,制作和使用时序布时，+$ev1 $en1。,55530,0,0,0,0
,,学习制作：$@spellname376557。,55531,376557,0,0,0
时序布裁缝,,在裁缝工作时深入探索青铜龙军团的时间魔法背后的奥秘，每有一点此专精，制作和使用时序布时获得+$ev1 $en1。,55532,0,134156,0,0
,,进一步提升你与蓝龙军团的魔法链接，降低制作青纹布卷的魔法的消耗速度。,55533,394178,0,0,0
,,制作青纹布卷时，+$ev1 $en1。,55534,0,0,0,0
,,制作青纹布卷时，+$ev1 $en1。,55535,0,0,0,0
,,制作青纹布卷时，+$ev1 $en1。,55536,0,0,0,0
,,提升你与蓝龙军团的魔法链接，降低制作青纹布卷的魔法的消耗速度。,55537,394177,0,0,0
青纹布纺织,,掌握制作青纹布卷的技术，每有一点此专精，获得+$ev1 $en1。,55538,0,4549303,0,0
,,学习制作：$@spellname376500。,55539,376500,0,0,0
,,制作和使用青纹布时，+$ev1 $en1。,55540,0,0,0,0
,,制作和使用青纹布时，+$ev1 $en1。,55541,0,0,0,0
,,学习最终副专精。,55542,0,0,0,0
,,学习制作：$@spellname376502。,55543,376502,0,0,0
,,制作和使用青纹布时，+$ev1 $en1。,55544,0,0,0,0
,,学习制作：$@spellname376556。,55545,376556,0,0,0
青纹布裁缝,,在裁缝工作时专心研究蓝龙军团的奥术天性，每有一点此专精，制作和使用青纹布时获得+$ev1 $en1。,55546,0,134155,0,0
,,学习最终副专精。,55547,0,0,0,0
,,使用青纹布或时序布制作物品时，+$ev1 $en1。,55548,0,0,0,0
,,使用青纹布或时序布制作物品时，+$ev1 $en1。,55549,0,0,0,0
,,学习制作和使用$@spellname376699成品材料，在制作青纹布卷和时序布卷时提升技能。,55550,376699,0,0,0
,,使用青纹布或时序布制作物品时，+$ev1 $en1。,55551,0,0,0,0
,,使用青纹布或时序布制作物品时，+$ev1 $en1。,55552,0,0,0,0
,,学习你选择的一个副专精。,55553,0,0,0,0
巨龙针线活,,找出巨龙群岛的魔法源泉，用像青纹布和时序布这样的材料制作出色的布甲，每有一点此专精，获得+$ev1 $en1。,55554,0,4624558,0,0
织时,,,55555,0,4549302,0,0
时序布裁缝,,,55556,0,134156,0,0
青纹布纺织,,,55557,0,4549303,0,0
青纹布裁缝,,,55558,0,134155,0,0
巨龙针线活,,通过与青铜龙和蓝龙军团交流以及驾驭他们的魔法，专精于制作极其独特的装备。,55559,0,4624558,0,0
,,学习制作和使用$@spellname376699成品材料，在制作腰部护甲时提升技能。,55649,376699,0,0,0
,,制作腰部护甲时，+$ev1 $en1。,55650,0,0,0,0
,,学习制作：$@spellname376517。,55651,376517,0,0,0
腰带,,专精于缝制腰部布甲，每有一点此专精，获得+$ev1 $en1。,55652,0,4073843,0,0
,,学习制作和使用$@spellname376699成品材料，在制作腕部护甲时提升技能。,55653,376699,0,0,0
,,制作腕部护甲时，+$ev1 $en1。,55654,0,0,0,0
,,学习制作：$@spellname376518。,55655,376518,0,0,0
护臂,,专精于缝制腕部布甲，每有一点此专精，获得+$ev1 $en1。,55656,0,4073845,0,0
,,学习制作和使用$@spellname376699成品材料，在制作肩部护甲时提升技能。,55657,376699,0,0,0
,,制作肩部护甲时，+$ev1 $en1。,55658,0,0,0,0
,,学习制作：$@spellname376516。,55659,376516,0,0,0
披肩,,专精于缝制肩部布甲，每有一点此专精，获得+$ev1 $en1。,55660,0,4073850,0,0
,,学习对腰部、肩部和腕部护甲使用刺绣线成品材料。,55661,0,0,0,0
,,制作腰部、肩部和腕部护甲时，+$ev1 $en1。,55662,0,0,0,0
,,学习你选择的一个副专精。,55663,0,0,0,0
,,制作腰部、肩部和腕部护甲时，+$ev1 $en1。,55664,0,0,0,0
,,学习你选择的一个副专精。,55665,0,0,0,0
,,制作腰部、肩部和腕部护甲时，+$ev1 $en1。,55666,0,0,0,0
,,学习你选择的一个副专精。,55667,0,0,0,0
,,制作腰部、肩部和腕部护甲时，+$ev1 $en1。,55668,0,0,0,0
,,学习使用附加材料来指定腰部、肩部和腕部护甲的副属性。,55669,0,0,0,0
修饰,,提高制作服装的修饰的能力，如腰部、肩部和腕部护甲。每有一点此专精，获得+$ev1 $en1。,55670,0,4624561,0,0
,,学习制作和使用$@spellname376699成品材料，在制作披风时提升技能。,55671,376699,0,0,0
,,制作披风时，+$ev1 $en1。,55672,0,0,0,0
,,学习制作：$@spellname376510。,55673,376510,0,0,0
披风,,专精于缝制披风，每有一点此专精，获得+$ev1 $en1。,55674,0,4073846,0,0
,,学习制作和使用$@spellname376699成品材料，在制作头部护甲时提升技能。,55675,376699,0,0,0
,,制作头部护甲时，+$ev1 $en1。,55676,0,0,0,0
,,学习制作：$@spellname376514。,55677,376514,0,0,0
帽子,,专精于缝制头部布甲，每有一点此专精，获得+$ev1 $en1。,55678,0,4073848,0,0
,,学习制作和使用$@spellname376699成品材料，在制作脚部护甲时提升技能。,55679,376699,0,0,0
,,制作脚部护甲时，+$ev1 $en1。,55680,0,0,0,0
,,学习制作：$@spellname376512。,55681,376512,0,0,0
足具,,专精于缝制脚部布甲，每有一点此专精，获得+$ev1 $en1。,55682,0,4073844,0,0
,,学习制作和使用$@spellname376699成品材料，在制作手部护甲时提升技能。,55683,376699,0,0,0
,,制作手部护甲时，+$ev1 $en1。,55684,0,0,0,0
,,学习制作：$@spellname376513。,55685,376513,0,0,0
手套,,专精于缝制手部布甲，每有一点此专精，获得+$ev1 $en1。,55686,0,4073847,0,0
,,学习对披风，头部、手部和脚部护甲使用刺绣线成品材料。,55687,0,0,0,0
,,制作披风和手部、脚部、头部护甲时，+$ev1 $en1。,55688,0,0,0,0
,,学习你选择的一个副专精。,55689,0,0,0,0
,,制作披风和手部、脚部、头部护甲时，+$ev1 $en1。,55690,0,0,0,0
,,学习你选择的一个副专精。,55691,0,0,0,0
,,学习制作：$@spellname376569。,55692,376569,0,0,0
,,学习你选择的一个副专精。,55693,0,0,0,0
,,制作披风和手部、脚部、头部护甲时，+$ev1 $en1。,55694,0,0,0,0
,,学习你选择的一个副专精。,55695,0,0,0,0
,,制作披风和手部、脚部、头部护甲时，+$ev1 $en1。,55696,0,0,0,0
,,学习使用附加材料来指定手部、脚部、头部和披风装备的副属性。,55697,0,0,0,0
外衣,,提高制作服装的修饰的能力，如手部、脚部、头部和背部护甲。每有一点此专精，获得+$ev1 $en1。,55698,0,4624564,0,0
,,学习制作和使用$@spellname376699成品材料，在制作腿部护甲时提升技能。,55699,376699,0,0,0
,,制作腿部护甲时，+$ev1 $en1。,55700,0,0,0,0
,,学习制作：$@spellname376515。,55701,376515,0,0,0
护腿,,专精于缝制腿部布甲，每有一点此专精，获得+$ev1 $en1。,55702,0,4073849,0,0
,,学习制作和使用$@spellname376699成品材料，在制作胸部护甲时提升技能。,55703,376699,0,0,0
,,制作胸部护甲时，+$ev1 $en1。,55704,0,0,0,0
,,学习制作：$@spellname376511。,55705,376511,0,0,0
长袍,,专精于缝制胸部布甲，如长袍和外衣，每有一点此专精，获得+$ev1 $en1。,55706,0,4073851,0,0
,,学习对胸部和腿部护甲使用刺绣线成品材料。,55707,0,0,0,0
,,制作胸部和腿部护甲时，+$ev1 $en1。,55708,0,0,0,0
,,学习你选择的一个副专精。,55709,0,0,0,0
,,制作胸部和腿部护甲时，+$ev1 $en1。,55710,0,0,0,0
,,学习制作：$@spellname376546。,55711,376546,0,0,0
,,制作胸部和腿部护甲时，+$ev1 $en1。,55712,0,0,0,0
,,学习你选择的一个副专精。,55713,0,0,0,0
,,制作胸部和腿部护甲时，+$ev1 $en1。,55714,0,0,0,0
,,学习使用附加材料来指定许多胸部和腿部护甲的副属性。,55715,0,0,0,0
锦罗玉衣,,提高缝制服装的主要部位的能力，如胸部和腿部护甲。每有一点此专精，获得+$ev1 $en1。,55716,0,4624567,0,0
,,裁缝速度提高$ev1%。|n|n制作布甲时，+$ev2 $en2 和 +$ev3 $en3。,55717,0,0,0,0
,,学习你选择的一个副专精。,55718,0,0,0,0
,,制作布甲时，+$ev1 $en1。,55719,0,0,0,0
,,学习你选择的一个副专精。,55720,0,0,0,0
,,制作布甲时，+$ev1 $en1。,55721,0,0,0,0
,,学习你选择的一个副专精。,55722,0,0,0,0
,,制作布甲时，+$ev1 $en1。,55723,0,0,0,0
衣着缝制,,提升你缝制布甲对抗巨龙群岛最强大的敌人的能力，每有一点此专精，获得+$ev1 $en1。,55724,0,4624563,0,0
腰带,,,55725,0,4073843,0,0
护臂,,,55726,0,4073845,0,0
披肩,,,55727,0,4073850,0,0
修饰,,,55728,0,4624561,0,0
披风,,,55729,0,4073846,0,0
帽子,,,55730,0,4073848,0,0
足具,,,55731,0,4073844,0,0
手套,,,55732,0,4073847,0,0
外衣,,,55733,0,4624564,0,0
护腿,,,55734,0,4073849,0,0
长袍,,,55735,0,4073851,0,0
锦罗玉衣,,,55736,0,4624567,0,0
衣着缝制,,专精于制作布甲以及专业衣着。,55737,0,4624563,0,0
,,制作锻造商品时，灵感属性使技能额外提高$ev1%。,58604,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58605,0,0,0,0
,,制作锻造商品时，灵感属性使技能额外提高$ev1%。,58606,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58607,0,0,0,0
,,制作锻造商品时，灵感属性使技能额外提高$ev1%。,58608,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58609,0,0,0,0
,,制作锻造商品时，灵感属性使技能额外提高$ev1%。,58610,0,0,0,0
辛酸设计图,,成为灵感更丰富的铁匠，每有一点此专精，获得+$ev1 $en1。,58611,0,610679,0,0
,,制作锻造商品时，充裕属性额外节省$ev1%的材料。,58612,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58613,0,0,0,0
,,制作锻造商品时，充裕属性额外节省$ev1%的材料。,58614,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58615,0,0,0,0
,,制作锻造商品时，充裕属性额外节省$ev1%的材料。,58616,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58617,0,0,0,0
,,制作锻造商品时，充裕属性额外节省$ev1%的材料。,58618,0,0,0,0
安全熔炼,,更经济地使用材料，每有一点此专精，获得+$ev1 $en1。,58619,0,4624660,0,0
,,锻造速度提高$ev1%。|n|n制作锻造商品时，+$ev2 $en2 和 +$ev3 $en3。,58620,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58621,0,0,0,0
,,学习你选择的一个副专精。,58622,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58623,0,0,0,0
,,学习你选择的一个副专精。,58624,0,0,0,0
,,制作锻造商品时，+$ev1 $en1。,58625,0,0,0,0
锻锤控制,,提升锻造的技艺，每有一点此专精，获得+$ev1 $en1。,58626,0,1278389,0,0
辛酸设计图,,,58627,0,610679,0,0
安全熔炼,,,58628,0,4624660,0,0
锻锤控制,,学习锻造的基本功，成为通才，可以更有效率地制作所有的设计图。,58629,0,1278389,0,0
,,制作喷流鳞片徽记时，+$ev1 $en1。,59324,0,0,0,0
,,制作喷流鳞片徽记时，+$ev1 $en1。,59325,0,0,0,0
