Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
塔拉防御护盾,,4321,2432.2258,5635.9863,169.15974,0,30538,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
食人魔念珠,,4322,1904.0555,4713.988,364.69946,0,30539,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
冒险者的钱袋,,4323,2163.2847,6098.297,121.7895,0,30540,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
灰喉的骨头堆,,4324,2165.7466,4365.1797,221.10298,0,30541,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
防水袋,,4326,3571.0557,5632.9756,27.462631,0,30543,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
战歌头盔,,4327,3243.7239,6333.9194,2.4306762,0,30544,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
赌徒的钱袋,,4328,3140.645,5031.0703,89.74341,0,30545,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
冒险者的钉锤,,4329,2576.1858,5005.8506,167.63069,0,30546,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
遗失的吊坠,,4330,2748.736,5803.4644,111.51546,0,30547,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
冒险者的钱袋,,4331,2492.0122,6279.0747,-48.208202,0,30548,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
重要的探索补给,,4332,2440.0503,5039.1865,256.43466,0,30549,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
刃牙虎人储物箱,,4333,2465.9426,5042.0312,280.11404,0,30550,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
金趾的战利品,,4334,2701.1685,7132.761,6.322422,0,30551,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
白鬼药剂,,4335,2575.4045,6028.5176,59.947613,0,30552,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
一袋草药,,4336,2385.1667,5759.047,104.91193,0,30553,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
元素的宝藏,,4337,4294.3135,4934.3066,268.54385,0,30554,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
幽灵的礼物,,4338,2757.1362,7295.27,89.1935,0,30555,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
走私者的箱子,,4339,3669.4888,4253.5146,178.835,0,30556,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
冒泡的大锅,,4345,1627.3351,-222.00174,1.2706708,0,30583,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
神奇鱼,,4346,2406.6338,491.45312,0.38791105,0,30584,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
[Deprecated] Spark's Stolen Supplies,,4417,2087.7883,199.3316,53.51668,0,30669,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
[Deprecated] Pippers' Buried Supplies,,4418,1843.5,256.10245,78.03859,0,30670,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
[Deprecated] Pippers' Buried Supplies,,4419,1870.8108,199.90451,77.248886,0,30671,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
[Deprecated] Pippers' Buried Supplies,,4420,1965.4966,333.35416,88.874245,0,30672,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
[Deprecated] Pippers' Buried Supplies,,4421,1740.9497,210.09723,73.345474,0,30673,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
塞娜小姐的备用物资,,4424,5549.8315,4364.098,141.19855,0,30676,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
闲置的木材堆,,4425,5670.6885,4537.518,119.50668,0,30677,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
食人魔火焰,争夺中,4531,4832.618,-4378.014,47.466633,0,31069,0,771,0,0,0,0,1191,0,9422,0,0,0,0,0,101
食人魔火焰,争夺中,4532,4918.098,-4406.6704,49.61505,0,31069,0,771,0,0,0,0,1191,0,9423,0,0,0,0,0,101
食人魔火焰,争夺中,4533,4905.6396,-4497.6025,63.529297,0,31069,0,771,0,0,0,0,1191,0,9424,0,0,0,0,0,101
食人魔火焰,争夺中,4534,4896.2173,-4578.6665,77.22555,0,31069,0,771,0,0,0,0,1191,0,9425,0,0,0,0,0,101
奇异孢子,,4563,6031,398.882,34.9713,0,31450,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
火刃宝箱,,4564,4150.79,1653.69,149.88,0,31456,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
沉没的渔船,,4566,1498.6389,-223.22049,26.313343,0,31460,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
幽灵宝箱,,4567,2326.16,7018.98,36.9934,0,31461,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
带夹层的罐子,,4568,1075.13,-1198.34,-42.2314,0,31462,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
塞泰克神像,,4569,-189.405,539.862,94.8572,0,31473,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
鲁克玛的影像,,4571,896.797,1994.45,193.86,0,31475,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
安苏之赐,,4572,-853.58,978.34,8.34138,0,31476,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
安苏之赐,,4574,-250.215,1836.16,37.552,0,31478,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
安苏之赐,,4576,592.319,1527.95,141.737,0,31480,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
阿什雷,驯宠宗师,4577,1264.13,-1083.5,-32.516,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
加戈拉,驯宠宗师,4578,5634.6304,3312.514,148.89604,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
维沙尔,驯宠宗师,4579,-447.3316,1875.7413,41.583332,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
可怕的塔尔,驯宠宗师,4580,4551.971,6117.2544,125.86913,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
凯米尔·辉刃,驯宠宗师,4581,5743.671,890.8403,85.645065,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
塔拉鲁恩,驯宠宗师,4582,1234.7379,2905.961,126.56608,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
安苏的雕像,,4583,483.049,1169.05,184.575,0,34587,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
被遗忘的霜狼宝箱,,4584,6735.09,4870.43,138.757,0,21439,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
征服&荣誉军需官,,4586,3831.4827,-3986.2239,26.981415,0,20112,0,4231,0,0,0,0,1116,0,0,0,0,0,0,0,46
征服&荣誉军需官,,4587,5235.772,-3977.0989,12.322492,0,20111,0,4231,0,0,0,0,1116,6396,0,0,0,0,0,0,48
古怪的蓝宝石,,4854,4411.6616,-198.35591,55.312733,0,35243,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
风化的斧子,,4855,4191.4854,872.32294,143.40182,0,35244,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
失窃的船长宝箱,,4856,4080.802,815.1684,147.42793,0,35245,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
卡纳克之刃,,4857,4500.1987,695.40454,160.98184,0,35246,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
地狱火珠宝,,4858,5116.3604,199.79514,15.526402,0,35247,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
隐秘之书,,4859,3469.5825,5.977431,169.93857,0,35248,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被遗忘的袋子,,4860,3656.6824,-1282.2067,39.225025,0,35249,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
倒伏的狩猎长矛,,4861,3507.308,-1165.4254,59.12895,0,35250,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
黑齿岛宝箱,,4862,3280.1824,-1504.8923,15.865415,0,35251,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
晶化邪能尖刺,,4863,3458.3481,-1552.1719,17.043736,0,35252,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
抛光水晶,,4864,3414.467,112.81424,163.175,0,35253,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
驯蛇人的笛子,,4865,3140.4402,-423.21527,20.358456,0,35254,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
完美之花,,4866,3289.3438,-432.76215,13.392965,0,35255,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
反白鬼设备,,4867,4313.882,-236.78993,40.10616,0,35256,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被遗忘的勇士之剑,,4868,3367.066,-473.79166,17.926394,0,35257,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
血环战场储物箱,,4869,4261.5366,553.309,173.78374,0,35258,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
坠星珠宝,,4870,5050.8604,-1364.6649,295.84525,0,35259,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
苦难熏炉,,4871,5214.644,-1578.026,321.83603,0,35260,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
铭文腿骨,,4873,5082.651,-1007.7153,313.1445,0,35262,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
奇怪的水果,,4874,4459.4287,-1683.4584,77.64837,0,35263,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被遗弃的头盔,,4875,3090.2014,-911.4601,54.360367,0,35264,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
斥候的财物,,4876,3146.5017,-913.78644,109.05562,0,35265,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被遗忘的钢铁部落补给品,,4877,3973.533,-1953.2692,30.05102,0,35266,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
晶化元素精华,,4878,3469.2292,-807.16144,62.94711,0,35267,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
巨型遗物,,4879,3659.8403,-959.6424,3.264682,0,35268,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
鸦人嵌宝雕像,,4880,4845.5312,59.685764,266.3855,0,35269,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
“借来”的魔法望远镜,,4881,4174.2207,378.908,209.61594,0,35270,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
神秘的腐化方尖碑,,4882,3385.8098,-719.908,38.059135,0,35271,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被遗忘的秘文碎片,,4883,4950.329,-1620.7014,103.44676,0,35272,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
抢来的血环宝藏,,4884,3729.5833,315.09897,134.96507,0,35273,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
疯狂酋长之颅,,4885,4721.9062,-112.98785,-27.31875,0,35274,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
哀狼之斧,,4886,4028.8508,922.7344,164.98137,0,35275,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
战争横财,,4887,3941.606,797.06946,147.07405,0,35276,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
铁须的宝藏,,4888,3183.8525,-175.79861,37.89406,0,35277,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
格兰诺克之眼,,4889,3854.408,868.8768,173.81958,0,35278,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
隐藏的铁海宝藏,,4890,3198.5557,-71.38021,29.463867,0,35279,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
隐藏的铁海宝藏,,4891,3226.9202,-130.85591,27.358448,0,35280,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
隐藏的铁海宝藏,,4892,3192.9253,-98.02431,30.190622,0,35281,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
茨兹克的书,,4893,4650.619,-752.40106,87.753845,0,35282,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被邪能侵蚀的背包,,4894,4380.742,-755.9983,28.103188,0,35283,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
献祭之刃,,4895,4457.2256,-751.75,38.45296,0,35284,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
隐藏的血环战利品,,4896,4420.9854,-2157.908,13.295812,0,35285,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
觉醒火盆,,4897,3106.711,-272.1337,3.3875742,0,35286,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
血环蘑菇桶,,4898,3246.2979,-914.23956,8.28957,0,35287,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
抢来的神秘法杖,,4899,3300.8247,-839.28125,12.294072,0,35288,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
指挥官的盾牌,,4900,4591.291,-559.3958,31.180973,0,35289,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
炫目之杖,,4901,4694.9775,-541.3993,84.08958,0,35290,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
挖过的埃匹希斯水晶,,4902,4722.0537,192.3507,205.28072,0,35291,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
被邪能污染的埃匹希斯晶体,,4903,4789.866,-1002.4445,217.71162,0,35292,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
珠玉彩蛋,,4904,2957.7996,-1751.5538,30.54432,0,35293,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
加基森海盗：亡灵宝藏,,4905,2759.64,-1175.7466,5.304453,0,35294,0,4231,0,0,0,0,1116,6723,0,0,0,0,0,0,197
黑暗之门,,5056,-11874.8,-3204.22,-18.4411,0,0,0,525,0,0,0,0,0,72,0,0,0,0,0,3,5
圣光秘殿,白银之手总部，圣光秘殿的传送门,5057,-966.403,4604.31,735.292,0,41396,4249,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
圣光秘殿,白银之手总部，圣光秘殿的传送门,5058,-657.476,4363.69,748.576,0,41395,4249,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
大漩涡,大地之环总部，大漩涡的传送门,5059,-847.401,4321.26,744.829,0,41397,4252,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
苍穹要塞,瓦拉加尔总部，苍穹要塞入口,5060,-844.213,4256.11,746.28,0,41401,4254,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
恐痕裂隙,黑暗收割议会总部，恐痕裂隙传送门,5061,-795.599,4581.99,700.576,0,41400,4253,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
虚空之光神殿,教团总部，虚空之光神殿传送门,5062,-897.584,4547.74,744.44,0,41398,4250,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
虚空之光神殿,教团总部，虚空之光神殿传送门,5063,-680.028,4355.89,748.576,0,41399,4250,951,0,0,0,0,1220,7502,0,0,0,0,0,0,0
阿彻鲁斯,黑锋骑士团总部,5066,-1507.42,1050.57,307.124,0,43440,6090,4524,0,0,0,0,1220,0,0,0,0,0,0,0,0
锁住的门,,5067,3415.2222,4750.5557,591.25146,0,43573,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5069,3414.736,4749.33,591.26965,0,43580,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5070,3414.5442,4860.6685,590.9228,0,43573,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5071,3414.5442,4860.6685,590.9228,0,43581,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5072,3386.087,4711.308,591.5645,0,43581,6093,4524,49419,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5073,3385.9888,4711.9517,591.52686,0,43573,6093,4524,49419,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5075,3400.4827,4885.579,590.91095,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5076,3400.4827,4885.579,590.91095,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5077,3351.6042,4904.7065,620.05585,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5078,3351.6042,4904.7065,620.05585,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5079,3351.6042,4904.7065,620.05585,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5080,3322.837,4935.2915,620.05646,0,43573,6093,4524,0,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5081,3322.837,4935.2915,620.05646,0,43581,6093,4524,0,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5082,3322.837,4935.2915,620.05646,0,43580,6093,4524,0,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5083,3297.8325,4962.671,620.0537,0,43573,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5084,3220.5852,4783.2744,609.27814,0,43573,6093,4524,49419,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5085,3220.5286,4783.1084,609.41235,0,43581,6093,4524,49419,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5086,3220.605,4783.114,609.4124,0,43580,6093,4524,49419,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5087,3400.4827,4885.579,590.91095,0,21439,6093,4524,49796,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5088,3245.4758,4805.097,598.9479,0,43581,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
锁住的门,,5089,3245.5034,4805.118,598.9291,0,43580,6093,4524,49149,0,0,0,1516,7855,0,0,0,0,0,0,0
达拉然传送门,将玩家传送到达拉然。,5090,-8501.06,1057.45,17.7472,0,43786,0,32,0,0,0,0,0,1519,0,0,0,0,0,0,46
艾萨拉之眼,地下城,5091,-0.268681,5800.76,2.31929,0,0,6091,17063,0,1,716,0,1220,7365,0,0,0,0,0,0,0
守望者地窟,地下城,5092,-1802.33,6663.9,148.476,0,0,6091,17063,0,1,707,0,1220,8147,0,0,0,0,0,0,0
黑鸦堡垒,地下城,5093,3116.42,7555.51,31.4751,0,0,6091,17063,0,1,740,0,1220,7780,0,0,0,0,0,0,0
黑心林地,地下城,5094,3812.909,6347.5894,185.29945,0,0,6091,17063,0,1,762,0,1220,7665,0,0,0,0,0,0,0
翡翠梦魇,团队副本,5095,3588.2751,6483.405,177.97017,0,0,6092,17063,0,1,768,0,1220,8179,0,0,0,0,0,0,0
英灵殿,地下城,5096,2449.6926,818.1528,252.9257,0,0,6091,17063,0,1,721,0,1220,7643,0,0,0,0,0,0,0
噬魂之喉,地下城,5097,3419.0088,1988.6354,15.536036,0,0,6091,17063,0,1,727,0,1220,7927,0,0,0,0,0,0,0
突袭紫罗兰监狱,地下城,5098,-953.0573,4333.46,740.1838,0,0,6091,17063,0,1,777,0,1220,7502,0,0,0,0,0,0,0
魔法回廊,地下城,5099,1168.83,4372.7,5.87711,0,0,6091,17063,0,1,726,0,1220,7963,0,0,0,0,0,0,0
群星庭院,地下城,5100,1019.8,3839.74,17.7769,0,0,6091,17063,0,1,800,0,1220,8353,0,0,0,0,0,0,0
暗夜要塞,团队副本,5101,1324.7448,4230.587,-29.435526,0,0,6092,17063,0,1,786,0,1220,7963,0,0,0,0,0,0,0
暗影大厅,无冕者总部,5102,-969.19,4439.4,735.737,0,43877,4251,164,0,0,0,0,1220,0,0,0,0,0,0,0,0
奈萨里奥的巢穴,地下城,5103,3732.3542,4184.5884,891.96906,0,0,6091,17063,0,1,767,0,1220,7800,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5106,4083.7,7488.55,50.6437,0,45324,2808,951,0,0,0,0,1220,7846,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5107,-941.059,4559.29,698.897,0,45325,2808,951,0,0,0,0,1220,8011,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5108,-1522.64,1053.38,260.458,0,45326,2808,951,0,0,0,0,1220,7679,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5109,1503.94,1400.26,208.741,0,45327,2808,951,0,0,0,0,1519,8022,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5110,4495.83,5213.02,862.316,0,45328,2808,951,0,0,0,0,1220,7877,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5111,-829.376,4680.25,939.992,0,45329,2808,951,0,0,0,0,1513,7879,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5112,954.674,3730.89,189.058,0,45330,2808,951,0,0,0,0,1514,7902,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5113,2399.28,-5321.16,54.7283,0,45331,2808,951,0,0,0,0,0,7638,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5114,1394.99,1297.54,180.689,0,45332,2808,951,0,0,0,0,1512,7834,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5115,1019.78,1066.31,16.4724,0,45333,2808,951,0,0,0,0,1469,7745,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5116,3071.74,959.066,257.379,0,45334,2808,951,0,0,0,0,1107,7875,0,0,0,0,0,0,0
空闲的研究员,开始研究，提高神器能量获取速度。,5117,1066.49,7323.99,109.427,0,45335,2808,951,0,0,0,0,1479,7813,0,0,0,0,0,0,0
勇气试炼,团队副本,5164,2360.0886,906.5625,252.92561,0,0,6092,17063,0,1,861,0,1220,7643,0,0,0,0,0,0,0
达丹加,,5165,-6973.9844,-1477.6666,-272.42496,0,47467,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
瑟拉金,,5166,-6715.8594,-1864.5625,-269.01028,0,47468,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
老蓟皮,,5167,-7415.08,-830.125,-275.06802,0,47469,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
斯考洛克斯,,5168,-6990.7954,-681.0243,-247.60387,0,47470,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
扎芙拉女王,,5169,-7427.257,-1980.4375,-270.3749,0,47471,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
阿卡里达尔,,5170,-7199.4897,-240.77257,-217.89087,0,47472,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
萨瓦丝女王,,5171,-7937.6494,-1324.9497,-280.3175,0,47473,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
焦油暴君,,5172,-6488.8193,-1377.9166,-272.158,0,47474,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
守日者克洛苏斯,,5173,-8208.933,-1111.2361,-218.62474,0,47475,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
泰拉图斯,,5174,-7897.3647,-1020.6858,-272.77304,0,47476,0,4743,0,0,0,0,1,0,0,0,0,0,0,0,189
军团突袭,阿苏纳遭到攻击！,5175,12.751737,6658.053,31.737497,0,47786,5006,8,0,0,0,0,1220,0,0,0,0,0,0,0,0
军团突袭,至高岭遭到攻击！,5177,4379.4087,4248.8784,728.2738,0,47791,5006,8,0,0,0,0,1220,0,0,0,0,0,0,0,0
军团突袭,风暴峡湾遭到攻击！,5178,3110.9375,1885.1788,196.8638,0,47792,5006,8,0,0,0,0,1220,0,0,0,0,0,0,0,0
随机搏击,与步兵对话，随机开启一种搏击模式。,5179,2004.53,-4760.25,86.7758,0,46047,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,48
投资奖励,与赌场老板巴克多格尔对话，预测下一场战斗的胜利者。,5180,2005.75,-4745.5767,86.77541,0,19895,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,48
拳手的墓地,,5181,1988.03,-4763.77,86.7763,0,46004,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,8
免费饮料,饮料全部免费供应！,5182,1966.64,-4732.65,86.9484,0,45991,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,48
免费药水,拳手药水免费。,5183,2059.51,-4751.95,86.8127,0,45992,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,48
免费的飞艇,视听盛宴！,5184,1990.97,-4730.95,87.6022,0,45975,0,4996,0,0,0,0,1043,0,0,0,0,0,0,0,48
随机搏击,与保镖对话，随机开启一种搏击模式。,5185,-92.8293,2478.64,-43.1081,0,47752,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,46
投资奖励,与温弗雷德·布朗爵士对话，预测下一场战斗的胜利者。,5186,-100.196,2478.27,-43.1066,0,19890,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,46
拳手的墓地,,5187,-111.074,2529.79,-43.1077,0,47774,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,8
免费饮料,饮料全部免费供应！,5188,-107.789,2464.02,-43.1066,0,47767,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,46
免费药水,拳手药水免费。,5189,-80.8219,2493.15,-43.1284,0,47772,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,46
免费贵宾室,视听盛宴！,5190,-73.6684,2531.38,-43.1304,0,47769,0,4996,0,0,0,0,369,0,0,0,0,0,0,0,46
云行特快号,乘坐气球游览四风谷。,5191,547.52954,-654.02954,257.70352,0,47821,0,5055,0,0,0,0,870,0,0,0,0,0,0,0,189
司克诺兹的热气球,乘坐气球游览奥丹姆。,5192,-9520.56,-1009.3,102.132,0,47821,0,5055,0,0,0,0,1,0,0,0,0,0,0,0,189
陈的气球,乘坐气球游览晶歌森林。,5193,5259.48,-669.275,163.195,0,47821,0,5055,0,0,0,0,571,0,0,0,0,0,0,0,189
纳格兰游天号,乘坐气球游览纳格兰。,5194,3153.6,4903.04,132.145,0,48018,0,5055,0,0,0,0,1116,0,0,0,0,0,0,0,189
博斯克与伦吉尔的天空战车,乘坐气球游览阿苏纳。,5195,470.571,6518.46,38.8606,0,47821,0,5055,0,0,0,0,1220,0,0,0,0,0,0,0,189
云行特快号,乘坐气球游览苏拉玛。,5196,1661.55,4788.58,138.755,0,47821,0,5055,0,0,0,0,1220,0,0,0,0,0,0,0,189
吉勒加罗号,乘坐气球游览至高岭。,5197,4506.19,4857.14,662.086,0,47821,0,5055,0,0,0,0,1220,0,0,0,0,0,0,0,189
艾米兰的空中酒吧号,乘坐气球游览风暴峡湾。,5198,3842.33,2065.05,254.88,0,47821,0,5055,0,0,0,0,1220,0,0,0,0,0,0,0,189
伐木场,中立,5199,856.451,1148.98,11.257,0,0,0,644,0,0,0,0,2177,-1,8805,0,0,0,0,0,21
兽栏,中立,5200,1166.86,1200.12,-56.3867,0,0,0,644,0,0,0,0,2177,-1,5834,0,0,0,0,0,36
矿洞,中立,5201,1146.93,848.227,-110.918,0,0,0,644,0,0,0,0,2177,-1,8809,0,0,0,0,0,16
农场,中立,5202,806.25,874.28,-56.5308,0,0,0,644,0,0,0,0,2177,-1,8808,0,0,0,0,0,31
