ID,NameSubtext_lang,Description_lang,AuraDescription_lang
92553,,声纳炸弹对$A1码内的敌人造成$s1点奥术伤害，并使艾卓曼德斯更容易听到目标！,声纳炸弹对$A1码内的敌人造成$s1点奥术伤害，并使艾卓曼德斯更容易听到目标！
92557,,,
92559,,,
92563,,,
92564,,疾病。,
92565,,,
92566,,,
92567,,,
92568,,,
92569,,,
92570,,,
92571,,,
92573,,召唤$s1个自然之蛰来协助施法者作战，持续$d。,
92574,,,
92577,,,
92580,,,
92581,,,
92582,,,
92583,,,
92584,,,
92585,,,
92586,,,
92587,,,
92590,,,
92591,,,
92592,,,
92593,,,
92594,,,
92595,,,
92596,,重新获得法力值。,重新获得$w1点法力值。
92597,,显示进攻行动的进度。,向你显示后续还有几波僵尸会攻过来。
92598,,显示进攻行动的进度。,向你显示后续还有几波僵尸会攻过来。
92599,,,
92601,,释放存于玩偶中的所有法力，使你获得相应的法力值，此外，每释放1点法力值，$a2码内的所有敌人都会受到1点奥术伤害。,
92602,,射击一个敌人，造成物理伤害。,
92603,,一个巨大的动荡致使遭受噩梦折磨的对象失去意识。,
92604,,你的心脏在胸腔中猛烈跳动。移动速度提高$s1%。,移动速度提高$s1%。
92605,,对目标和它身边最近的一个敌人造成$s1%的普通近战伤害。,
92606,,制造一个憎恶攻击植物。,
92607,,,
92608,,窒息。每秒失去$s1%的生命值。,每秒失去$s1%的生命值。
92609,,,
92611,,,
92612,,,
92613,,,
92614,,激活之后，使你的招架几率提高$s1%，敌方远程攻击对你的命中几率降低$s1%，并且你偏转法术的几率提高$s2%。持续$d。,招架几率提高$s1%，敌方远程攻击对你的未命中几率提高$s2%，偏转法术的几率提高$s2%。
92615,,,
92616,,,
92617,,,
92618,,,
92619,,在阴影中穿行，攻击敌人的后背，在$d内造成物理伤害。,在$d内持续造成物理伤害。
92620,,,
92621,,对一名敌人造成暗影伤害。,
92622,,梵妮莎在目标之间不停跳跃，造成严重的伤害。,从阴影中发动快速攻击。
92625,,,
92627,,对附近的敌人造成暗影伤害。,
92629,,,
92633,,,
92635,,,
92643,,,
92645,,,
92649,,制造一口药锅，团队成员可以通过使用它获得适合各自职业与天赋的合剂增益效果。药锅在使用10次或持续$92635d之后消失。,
92652,,,
92654,,,
92655,,,
92675,,,
92676,,,
92677,,喧闹恶鬼的噪音实在是太烦人了！将你的音量提高$s1。,喧闹恶鬼的噪音实在是太烦人了！将你的音量提高$s1。
92678,,,
92679,,"使你获得适用于自身职业和天赋的合剂效果。持续$92725d，死亡后仍可继续存在。$?s33878[

在熊形态下饮用可提高耐力，在其它形态下饮用可提高敏捷。][]",
92680,被动种族特长,急速提高$s1%。,
92681,,变换喧闹恶鬼的相位，使其免疫法术。,相位变换。
92682,被动种族特长,使你在考古中可以找到额外的碎片，勘测速度比普通考古学家更快。,
92685,,你被喧闹恶鬼纠缠住了！,你被喧闹恶鬼纠缠住了！
92686,,,
92687,,向$a1码内距你最近的坦克或飞艇发射一枚炮弹。造成$s1点伤害。,
92688,,,
92690,,向$a1码内距你最近的坦克发射一枚炮弹。造成$s1点伤害。,
92694,,向$a1码内距你最近的坦克发射一枚炮弹。造成$s1点伤害。,
92696,,放置一枚空雷。3秒后准备就绪，触发时可以对周围半径$92697a1码范围内的所有迷你飞艇造成$92697s1点伤害。,
92697,,,
92700,,暗影能量的猛烈爆炸，对附近的所有凡间生命造成严重伤害。,
92703,,将3个畸变怪从他们的生长室中释放出来，让他们攻击此区域内所有敌人。,
92704,,将3个畸变怪从他们的生长室中释放出来，让他们攻击此区域内所有敌人。,
92705,,,
92707,,,
92708,,,
92709,,,
92710,,,
92711,,在你使用消散后，移动速度在$129960d内提高$129960m1%。,
92712,,制造一口药锅，团队成员可以通过使用它获得适合各自职业与天赋的合剂增益效果。药锅在使用10次或持续$92635d之后消失。,
92713,,对一名敌人造成暗影伤害。,
92715,,命令拉穆卡恒弓箭手向指定区域发射火矢。,
92716,,"给予暗影技能。
免疫嘲讽。","给予暗影技能。
免疫嘲讽。"
92717,,移动速度提高$s1%。,移动速度提高$s1%。
92718,,,
92719,,,
92720,,,
92721,,向指定方位连续发射火矢，造成火焰伤害。,
92724,,,给予暗影技能。
92725,,敏捷提高$s1点，持续$d。这种效果在死亡后仍可继续存在。战斗和守护药剂。,敏捷提高$w1点。
92726,,在$87959d内恢复总计$80169o1点生命值和${$87959m2/5*30}点法力值。进食时必须保持坐姿。,每秒恢复$80169/5;s1点生命值和${$87959m2/5}点法力值。
92727,等级 7,"制作$s1个魔法蛋糕，以供法师和$g他:她;的盟友食用。

$@spellname118812
$@spelldesc118812",
92728,,释放烈日之怒，照耀指定区域，对盟友进行治疗，对敌人造成伤害并将其击退。,
92729,,耐力提高$s1点，持续$d。这种效果在死亡后仍可继续存在。战斗和守护药剂。,耐力提高$w1点。
92730,,智力提高$s1点，持续$d。这种效果在死亡后仍可继续存在。战斗和守护药剂。,智力提高$w1点。
92731,,力量提高$s1点，持续$d。这种效果在死亡后仍可继续存在。战斗和守护药剂。,力量提高$w1点。
92732,,,给予暗影技能。
92733,,在卡拉兹工坊附近发射一些随机爆破物。范围为$r码。,
92734,,发射爆破物，造成$s1点火焰伤害。,
92735,,在$d内恢复${$s1*$d/5}点生命值。进食时必须保持坐姿。,每秒恢复$/5;s1点生命值。
92736,,在$d内恢复总计${$m2/5*27}点法力值。喝水时必须保持坐姿。,每秒恢复${$m2/5}点法力值。
92737,,,给予暗影技能。
92738,,在$92735d内恢复总计$92735o1点生命值和${$92736m2/5*30}点法力值。进食时必须保持坐姿。,每秒回复$92735/5;s1点生命值和${$92736m2/5}点法力值。
92739,等级 1,"制作$s1个魔法饼干，以供法师和$g他:她;的盟友食用。

$@spellname118812
$@spelldesc118812",
92741,,,给予暗影技能。
92742,,在卡拉兹工坊附近发射一些随机爆破物。范围为$r码。,
92743,,在卡拉兹工坊附近发射一些随机爆破物。范围为$r码。,
92744,,在卡拉兹工坊附近发射一些随机爆破物。范围为$r码。,
92745,,在卡拉兹工坊附近发射一些随机爆破物。范围为$r码。,
92747,,食人魔的战斗风格使近战攻击间隔缩短$s1%。效果一直持续到食人魔匪徒不再嚷嚷为止。,"近战攻击间隔缩短$s1%。
效果一直持续到食人魔匪徒不再嚷嚷为止。"
92749,,,
92750,,,
92751,,,
92754,,,
92767,,制造一个看守者斯蒂沃特，攻击玩家的僵尸。,
92786,,在碎岩之渊的水晶阵列附近放置一个莉吉特的炸弹。,
92787,,受到的治疗效果降低$s2%。,受到的治疗效果降低$s2%。
92788,,,
92789,,,
92791,,,
92792,,,
92793,,,朝蛮锤雷爪狮鹫发射爆破性废料。
92795,,$@spelldesc86121,
92796,,使你的攻击速度提高$s1%。此外，可以攻击到附近一个额外的对手。持续$d。,攻击速度提高$s1%。武器攻击可以打击到附近一个额外的敌人。
92797,,在$d内恢复总计${$m2/5*30}点法力值。喝水时必须保持坐姿。,每秒恢复${$m2/5}点法力值。
92798,,在$1129d内恢复总计$1129o1点生命值和${$92797m2/5*30}点法力值。进食时必须保持坐姿。,每秒回复$1129/5;s1点生命值和${$92797m2/5}点法力值。
92799,等级 2,"制作$s1个魔法布朗尼蛋糕，以供法师和$g他:她;的盟友食用。

$@spellname118812
$@spelldesc118812",
92800,,在$d内恢复总计${$m2/5*30}点法力值。喝水时必须保持坐姿。,每秒恢复${$m2/5}点法力值。
92801,,在$1131d内恢复总计$1131o1点生命值和${$92800m2/5*30}点法力值。进食时必须保持坐姿。,每秒回复$1129/5;s1点生命值和${$92800m2/5}点法力值。
92802,等级 3,"制作$s1个魔法奶油小蛋糕，以供法师和$g他:她;的盟友食用。

$@spellname118812
$@spelldesc118812",
92803,,在$d内恢复总计${$m2/5*30}点法力值。喝水时必须保持坐姿。,每秒恢复${$m2/5}点法力值。
92804,,在$27094d内恢复总计$27094o1点生命值和${$92803m2/5*30}点法力值。进食时必须保持坐姿。,每秒回复$27094/5;s1点生命值和${$92803m2/5}点法力值。
92805,等级 4,"制作$s1个魔法多彩棒棒糖，以供法师和$g他:她;的盟友食用。

$@spellname118812
$@spelldesc118812",
92806,等级1,,
92807,等级2,,
92808,等级3,,
92809,等级4,,
92810,等级5,,
92811,等级6,,
92812,等级7,,
92813,,,
92814,,向敌人射出一支闪电箭，这支闪电箭会在击中目标后继续攻击它周围最近的敌人，最多可攻击$x1个目标，对每个成功击中的目标造成逐步削弱的自然伤害。,
92815,,,
92816,,制造一个太阳能电池。,
92817,,,
92818,,,
92819,,,
92822,,,
92825,,,
92826,,,
92828,,,
92831,,"投掷一个瓶子。
",
92832,,@$spelldesc73325,
92833,,$@spelldesc73325,
92835,,,
92836,,,
92837,,,
92845,,,
92846,,,
92847,,,
92848,,,
92849,,,
92850,,,
92851,,,
92852,,射出一道聚焦的暮光能量射线，对任何接触到这道射线的敌人造成巨大的暗影伤害。,
92855,,,
92857,,使施法者进入潜行状态。效果将一直持续直到取消。,秘密行动。
92862,,制造一座方尖碑，它会阻挡植物的攻击。,
92871,,,
92888,,使附近所有敌人狂舞起来！,你唯一能做的就是狂舞！
92895,,用罗曼死抓住敌人。每$t1秒造成一次冰霜伤害。持续$d。,每$t1秒受到一次冰霜伤害。
92896,,,
92897,,,
92901,,,
92902,,,
92906,,,
92910,,软泥源源不绝地从大锅中涌出，迅速覆盖了房间里的每一个单位。被软泥覆盖后，受到伤害提高$77615s1%。身上的一切生长催化剂均受到压制，暂时失去效果。持续$77615d。,"受到伤害提高$s1%。
生长催化剂受到压制。"
92911,,,
92915,,攻击一条暮光暗影幼龙，对其造成火焰伤害。,
92916,,为你自己和目标朱红先锋同时回复生命值，持续6秒。法力值也会得到回复。,
92917,,,获得新的技能。
92918,,冲向一只虚弱的暮光暗影幼龙，撕破它的喉咙，将它杀死。,
92919,,对施法者周围$r码内的敌人造成暗影伤害。,
92929,,,给予暗影技能。
92930,,对周围$92930A1码内的所有敌人每0.5秒造成$s1点暗影伤害。持续$92930d。,每0.5秒造成$s1点暗影伤害。
92932,,,
92933,,打击一名敌人，对其造成物理伤害。,
92934,,水银合金在承受洪荒烈火的灼烧酷热之后，活了过来。,附近一个洪荒烈火的灼烧酷热融化了水银，让它活了过来！
92935,,打击一名敌人，对其造成物理伤害。,
92936,,,
92937,,施法者的护甲值提高$s1%。,护甲值提高$s1%。
92939,,召唤砾石佩波。,
92945,,对一名敌人造成$s1%的武器伤害。,
92957,,,
92958,,对周围$A1码内的敌人造成$s1点暗影伤害。,
92964,,对一株植物造成剧烈影响，使其生长速度提高三倍。,
92992,,,
92999,,,
93006,,,
93010,,,
93017,,引导一个暮光裂隙，对其它领域的敌人造成伤害。,引导一个暮光裂隙，对其它领域的敌人造成伤害。
93018,,对一个随机敌人释放一束火焰裂隙。这些裂隙会对$78095A1码内的敌人造成$78095s1点火焰伤害。此外，裂隙还会造成持续性的灼烧效果，使附近的敌人受到$78124s1点火焰伤害。,
93019,,暮光戒哨正在从暮光领域内部引导一个裂隙，每$93010t1秒造成$s1点暗影伤害。,暮光戒哨正在从暮光领域内部引导一个裂隙，每$93010t1秒造成$s1点暗影伤害。
93021,,,
93022,,对一个随机敌人释放一束火焰裂隙。这些裂隙会对$78095A1码内的敌人造成$78095s1点火焰伤害。此外，裂隙还会造成持续性的灼烧效果，使附近的敌人受到$78124s1点火焰伤害。,
93023,,产生一块方尖碑，阻挡植物攻击。,
93024,,产生一块方尖碑，阻挡植物攻击。,
93025,,,
93026,,,
93027,,,
93029,,,
93030,,产生一块方尖碑，阻挡植物攻击。,
93034,,,
93035,,,
93044,,攻击一个朱红先锋，对其造成暗影伤害。,
93045,,冲击目标的灵魂，每$t1秒造成一次暗影伤害，持续$d。,每$t1秒造成一次暗影伤害。
93046,,使施法者进入潜行状态。效果将一直持续直到取消。,进入潜行模式。
93047,,攻击一条暮光暗影幼龙，对其造成火焰伤害。,
93049,,对一株植物造成剧烈影响，使其生长速度提高三倍。,
93050,,立刻杀死生物和附近的植物。,
93051,,叠加5次后造成领域偏移！领域偏移使$93064A1码内的所有盟友进入暮光领域。,"叠加5次后造成领域偏移！
领域偏移使$93064A1码内的所有盟友进入暮光领域。"
93052,,,
93053,,因攻击太过迅猛而导致暮光位移！,因攻击太过迅猛而导致暮光位移！
93054,,,
93055,,对附近的盟友造成$s1暗影伤害并将所有目标转换至暮光领域！你对暮光领域内的生物造成$s2%的额外伤害。,你对暮光领域内的生物造成$s2%的额外伤害。
93059,,保护施法者，吸收最多$s1点伤害，并每秒对周围的所有敌人造成$93060s1点自然伤害。,"吸收$w1点伤害。
每秒对附近所有敌人造成$93060s1点自然伤害。"
93060,,$@spelldesc93059,
93062,,,
93063,,炫光毁灭对暮光领域的目标造成$s1点暗影伤害！,炫光毁灭对暮光领域的目标造成$s1点暗影伤害！
93064,,你在暮光之中！,你在暮光之中！
93065,,,
93066,,,
93072,,,
93073,,"你的武器和护甲浸润在艾露恩圣水中，使你对纳迦的伤害提高$s1%。

只有当你处于潮汐王座的时候才会生效。","你的武器和护甲浸润在艾露恩圣水中，使你对纳迦的伤害提高$s1%。

只有当你处于潮汐王座的时候才会生效。"
93074,,当你在巨石之核中的时候，受到的物理伤害降低$s1%。,当你在巨石之核中的时候，受到的物理伤害降低$s1%。
93075,,"暴露在这种魔法烟雾中，治疗你的伤口，并缓慢回复你的法力值。

只有当你处于旋云之巅的时候才会生效。","暴露在这种魔法烟雾中，治疗你的伤口，并缓慢回复你的法力值。

只有当你处于旋云之巅的时候才会生效。"
93076,,"托维尔的解剖学知识让你对尼斐塞特造成的伤害提高$s1%。

只有当你处于托维尔失落之城的时候才会生效。","托维尔的解剖学知识让你对尼斐塞特造成的伤害提高$s1%。

只有当你处于托维尔失落之城的时候才会生效。"
93077,,"地下城建筑师的地图加快你的移动速度。

只有当你处于起源大厅的时候才会生效。","地下城建筑师的地图加快你的移动速度。

只有当你处于起源大厅的时候才会生效。"
