Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,3604,186,146,0,0,0,0,90001,0,0,0
,3605,43,141,0,14,10,0,90001,0,-12763543,0
,3606,43,10,0,15,101,0,90001,0,0,0
,3607,52,141,0,13,10,0,90001,0,-12763543,0
,3608,52,10,0,14,100,0,90001,0,0,0
混沌,3713,380,143,0,6,6,0,90001,0,0,0
混沌,3714,381,143,0,6,6,0,90001,0,0,0
混沌,3715,376,143,0,6,6,0,90001,0,0,0
混沌,3716,377,143,0,6,6,0,90001,0,0,0
,4126,463,146,0,0,28,0,90001,0,-6184545,0
,4127,463,146,0,1,26,0,90001,0,-4843349,0
,4128,463,146,0,2,27,0,90001,0,-5738339,0
,4129,463,146,0,3,2,0,90001,0,-3128297,0
,4130,463,146,0,4,3,0,90001,0,-6864378,0
,4131,463,146,0,5,6,0,90001,0,-4880101,0
,4132,463,146,0,6,5,0,90001,0,-7379927,0
,4133,463,146,0,7,4,0,90001,0,-8630508,0
,4134,463,146,0,8,1,0,90001,0,-10202815,0
,4135,463,146,0,9,11,0,90001,0,-14187172,0
,4136,463,146,0,10,9,0,90001,0,-10513596,0
,4137,463,146,0,11,7,0,90001,0,-8226738,0
,4138,463,146,0,12,8,0,90001,0,-7302836,0
,4139,463,146,0,13,10,0,90001,0,-10714260,0
,4140,463,146,0,14,12,0,90001,0,-12604496,0
,4141,463,146,0,15,14,0,90001,0,-8804176,0
,4142,463,146,0,16,15,0,90001,0,-14188867,0
,4143,463,146,0,17,49,0,90001,0,-11834230,-10714260
,4144,463,146,0,18,13,0,90001,0,-11560031,0
,4150,464,146,0,0,28,0,90001,0,-6184545,0
,4151,464,146,0,1,26,0,90001,0,-4843349,0
,4152,464,146,0,2,27,0,90001,0,-5738339,0
,4153,464,146,0,3,2,0,90001,0,-3128297,0
,4154,464,146,0,4,3,0,90001,0,-6864378,0
,4155,464,146,0,5,6,0,90001,0,-4880101,0
,4156,464,146,0,6,5,0,90001,0,-7379927,0
,4157,464,146,0,7,4,0,90001,0,-8630508,0
,4158,464,146,0,8,1,0,90001,0,-10202815,0
,4159,464,146,0,9,21,0,90001,0,-14187172,0
,4160,464,146,0,10,9,0,90001,0,-10513596,0
,4161,464,146,0,11,7,0,90001,0,-8226738,0
,4162,464,146,0,12,8,0,90001,0,-7302836,0
,4163,464,146,0,13,10,0,90001,0,-10714260,0
,4164,464,146,0,14,22,0,90001,0,-12604496,0
,4165,464,146,0,15,24,0,90001,0,-8804176,0
,4166,464,146,0,16,25,0,90001,0,-14188867,0
,4167,464,146,0,17,49,0,90001,0,-11834230,-10714260
,4168,464,146,0,18,23,0,90001,0,-11560031,0
,4534,463,142,0,24,90,0,90001,0,0,0
,4535,464,142,0,24,90,0,90001,0,0,0
无,4752,501,141,0,0,0,0,90001,0,0,0
耳环,4753,501,141,0,1,1,0,90001,0,0,0
上耳环,4754,501,141,0,2,2,0,90001,0,0,0
双耳环,4755,501,141,0,3,3,0,90001,0,0,0
混搭,4756,501,141,0,4,4,0,90001,0,0,0
鼻环,4757,501,141,0,5,5,0,90001,0,0,0
眉环,4758,501,141,0,6,6,0,90001,0,0,0
钻石,4759,501,141,0,7,7,0,90001,0,0,0
红宝石,4760,501,141,0,8,8,0,90001,0,0,0
红宝石耳钉,4761,501,141,0,9,9,0,90001,0,0,0
翡翠耳钉,4762,501,141,0,10,10,0,90001,0,0,0
托帕石耳钉,4763,501,141,0,11,11,0,90001,0,0,0
托帕石吊钉,4764,501,141,0,12,12,0,90001,0,0,0
翡翠吊钉,4765,501,141,0,13,13,0,90001,0,0,0
红宝石吊钉,4766,501,141,0,14,14,0,90001,0,0,0
无,4908,510,141,0,0,0,0,90001,0,0,0
红宝石,4909,510,141,0,1,1,0,90001,0,0,0
钻石,4910,510,141,0,2,2,0,90001,0,0,0
翡翠,4911,510,141,0,3,3,0,90001,0,0,0
托帕石项坠,4912,510,141,0,4,4,0,90001,0,0,0
红宝石项坠,4913,510,141,0,5,5,0,90001,0,0,0
托帕石吊坠,4914,510,141,0,6,6,0,90001,0,0,0
翡翠吊坠,4915,510,141,0,7,7,0,90001,0,0,0
红宝石吊坠,4916,510,141,0,8,8,0,90001,0,0,0
翠绿,4939,516,141,0,1,1,0,90001,0,0,0
薰衣草,4940,516,141,0,2,2,0,90001,0,0,0
糖果,4941,516,141,0,3,3,0,90001,0,0,0
烟熏妆,4942,516,141,0,4,4,0,90001,0,0,0
丝绸,4943,516,141,0,5,5,0,90001,0,0,0
木炭,4944,516,141,0,6,6,0,90001,0,0,0
,4957,9,295,0,18,50,0,90001,0,-12966107,0
,4958,9,295,0,19,51,0,90001,0,-13557987,0
,4961,14,320,0,17,50,0,90001,0,-12638170,0
,4962,14,320,0,18,51,0,90001,0,-13230050,0
无,4963,516,141,0,0,0,0,90001,0,0,0
,4964,14,320,0,19,52,0,90001,0,2955029,0
,4967,14,321,0,20,53,0,90001,0,-3698589,0
,4970,14,321,0,21,54,0,90001,0,-4816810,0
,4971,14,321,0,22,55,0,90001,0,-5935287,0
,4972,9,295,0,20,52,0,90001,0,2692886,0
,4975,9,296,0,21,53,0,90001,0,-3698589,0
,4978,9,296,0,22,54,0,90001,0,-4816810,0
,4979,9,296,0,23,55,0,90001,0,10841929,0
卷曲鲍勃头,4980,16,141,0,24,50,0,90001,0,0,0
卷曲圆髻,4981,16,141,0,25,51,0,90001,0,0,0
玉米垄,4982,16,141,0,26,52,0,90001,0,0,0
长发绺,4983,16,141,0,27,53,0,90001,0,0,0
长发,4984,16,141,0,28,80,0,90001,0,0,0
双丸子头,4985,16,141,0,29,81,0,90001,0,0,0
小精灵,4986,16,141,0,30,82,0,90001,0,0,0
偏分短发,4987,16,141,0,31,83,0,90001,0,0,0
导师,4988,11,141,0,17,17,0,90001,0,0,0
短寸,4989,11,141,0,18,18,0,90001,0,0,0
长发绺,4990,11,141,0,19,19,0,90001,0,0,0
玉米垄,4991,11,141,0,20,20,0,90001,0,0,0
卷丝,4992,11,141,0,21,21,0,90001,0,0,0
额发,4993,11,141,0,22,22,0,90001,0,0,0
王子,4994,11,141,0,23,23,0,90001,0,0,0
巫师,4995,11,141,0,24,24,0,90001,0,0,0
刘海,4996,11,141,0,25,25,0,90001,0,0,0
,5023,17,43,0,14,201,0,90001,0,2236453,0
,5024,17,43,0,15,203,0,90001,0,-8371400,0
,5025,17,43,0,16,206,0,90001,0,12546629,0
,5026,17,43,0,17,205,0,90001,0,13721873,0
,5027,17,43,0,18,208,0,90001,0,12873472,0
,5028,17,43,0,19,209,0,90001,0,-4490214,0
,5029,17,43,0,20,210,0,90001,0,-3563710,0
,5030,17,43,0,21,207,0,90001,0,11440998,0
,5031,17,43,0,22,216,0,90001,0,7630177,0
,5032,17,43,0,23,217,0,90001,0,16777215,0
,5033,17,43,0,24,213,0,90001,0,-13286001,0
,5034,17,43,0,25,218,0,90001,0,-4873338,-6723225
,5035,17,43,0,26,219,0,90001,0,-5522763,-11446403
,5036,17,42,0,27,101,0,90001,0,2039837,0
,5037,17,42,0,28,109,0,90001,0,8738832,0
,5038,17,42,0,29,106,0,90001,0,9721643,0
,5039,17,42,0,30,103,0,90001,0,7546141,0
,5040,17,42,0,31,105,0,90001,0,-6206960,0
,5041,17,42,0,32,108,0,90001,0,-5743064,0
,5042,17,42,0,33,110,0,90001,0,-5010364,0
,5043,17,42,0,34,107,0,90001,0,-6524334,0
,5044,17,42,0,35,116,0,90001,0,7630177,0
,5045,17,42,0,36,117,0,90001,0,12234921,0
,5046,17,42,0,37,113,0,90001,0,-12367506,0
,5047,17,42,0,38,118,0,90001,0,-4873338,-6723225
,5048,17,42,0,39,119,0,90001,0,-5522763,-11446403
尖脸,5056,525,141,0,0,0,0,90001,0,0,0
宽脸,5057,525,141,0,1,1,0,90001,0,0,0
圆脸,5058,525,141,0,2,2,0,90001,0,0,0
尖脸,5059,526,141,0,0,0,0,90001,0,0,0
宽脸,5060,526,141,0,1,1,0,90001,0,0,0
圆脸,5061,526,141,0,2,2,0,90001,0,0,0
,5127,12,37,0,14,201,0,90001,0,3815996,0
,5128,12,37,0,15,208,0,90001,0,8935702,0
,5129,12,37,0,16,204,0,90001,0,11559219,0
,5130,12,37,0,17,205,0,90001,0,11356928,0
,5131,12,37,0,18,207,0,90001,0,13726464,0
,5132,12,37,0,19,209,0,90001,0,-4490214,0
,5133,12,37,0,20,210,0,90001,0,-3563710,0
,5134,12,37,0,21,206,0,90001,0,-4679831,0
,5135,12,37,0,22,216,0,90001,0,10591122,0
,5136,12,37,0,23,217,0,90001,0,16777215,0
,5137,12,37,0,24,213,0,90001,0,-13090448,0
,5138,12,37,0,25,218,0,90001,0,-6581634,-10269341
,5139,12,37,0,26,219,0,90001,0,-6247249,-11316614
,5140,12,36,0,27,101,0,90001,0,3815996,0
,5141,12,36,0,28,108,0,90001,0,8935702,0
,5142,12,36,0,29,104,0,90001,0,11559219,0
,5143,12,36,0,30,105,0,90001,0,11356928,0
,5144,12,36,0,31,107,0,90001,0,13726464,0
,5145,12,36,0,32,109,0,90001,0,12287002,0
,5146,12,36,0,33,110,0,90001,0,-3890865,0
,5147,12,36,0,34,106,0,90001,0,10319959,0
,5148,12,36,0,35,116,0,90001,0,-9542313,0
,5149,12,36,0,36,117,0,90001,0,-6910327,0
,5150,12,36,0,37,113,0,90001,0,-12367506,0
,5151,12,36,0,38,118,0,90001,0,-6581634,-10269341
,5152,12,36,0,39,119,0,90001,0,-6247249,-11316614
,5330,534,146,0,0,2,0,90001,0,15453276,0
,5331,534,146,0,1,1,0,90001,0,12519168,0
,5332,534,146,0,2,5,0,90001,0,9448675,0
,5333,534,146,0,3,3,0,90001,0,7260212,0
,5334,534,146,0,4,4,0,90001,0,-13459457,0
,5335,534,146,0,5,6,0,90001,0,-1318980,0
,5337,535,146,0,0,2,0,90001,0,15453276,0
,5338,535,146,0,1,1,0,90001,0,12519168,0
,5339,535,146,0,2,5,0,90001,0,9448675,0
,5340,535,146,0,3,3,0,90001,0,7260212,0
,5341,535,146,0,4,4,0,90001,0,3317759,0
,5342,535,146,0,5,6,0,90001,0,-1318980,0
,5344,534,142,0,7,101,0,90001,0,0,0
,5345,535,142,0,7,101,0,90001,0,0,0
,5532,544,146,0,0,20,0,90001,0,-13721044,0
,5533,544,146,0,1,21,0,90001,0,-10375834,0
,5534,544,146,0,2,28,0,90001,0,-7693166,0
,5535,544,146,0,3,6,0,90001,0,-680448,0
,5536,544,146,0,4,9,0,90001,0,-5394420,0
,5537,544,146,0,5,23,0,90001,0,-16204871,0
,5538,544,146,0,6,3,0,90001,0,-1547776,0
,5539,544,146,0,7,4,0,90001,0,-229118,0
,5540,544,146,0,8,10,0,90001,0,-14642908,0
,5541,544,146,0,9,26,0,90001,0,-5950840,0
,5542,544,146,0,10,24,0,90001,0,-15695469,0
,5543,544,146,0,11,1,0,90001,0,9373465,0
,5544,544,146,0,12,2,0,90001,0,11340032,0
,5545,544,146,0,13,8,0,90001,0,-7962843,0
,5546,544,146,0,14,25,0,90001,0,-11765367,0
,5547,544,146,0,15,5,0,90001,0,-3903738,0
,5548,544,146,0,16,7,0,90001,0,-5923760,0
,5549,544,146,0,17,27,0,90001,0,-3382886,0
,5550,544,146,0,18,22,0,90001,0,-10117224,0
,5551,544,12,0,19,100,0,90001,0,0,0
,5552,544,12,0,20,101,0,90001,0,0,0
,5553,544,12,0,21,102,0,90001,0,0,0
,5554,544,12,0,22,103,0,90001,0,0,0
,5555,544,12,0,23,104,0,90001,0,0,0
,5556,544,12,0,24,105,0,90001,0,0,0
,5557,544,12,0,25,106,0,90001,0,0,0
,5558,544,12,0,26,107,0,90001,0,0,0
,5559,544,142,0,27,70,0,90001,0,0,0
,5560,545,146,0,0,20,0,90001,0,-13721044,0
,5561,545,146,0,1,21,0,90001,0,-10375834,0
,5562,545,146,0,2,28,0,90001,0,-7693166,0
,5563,545,146,0,3,6,0,90001,0,-680448,0
,5564,545,146,0,4,9,0,90001,0,-5394420,0
,5565,545,146,0,5,23,0,90001,0,-16204871,0
,5566,545,146,0,6,3,0,90001,0,-1547776,0
,5567,545,146,0,7,4,0,90001,0,-229118,0
,5568,545,146,0,8,10,0,90001,0,-14642908,0
,5569,545,146,0,9,26,0,90001,0,-5950840,0
,5570,545,146,0,10,24,0,90001,0,-15695469,0
,5571,545,146,0,11,1,0,90001,0,-7403751,0
,5572,545,146,0,12,2,0,90001,0,-5437184,0
,5573,545,146,0,13,8,0,90001,0,-7962843,0
,5574,545,146,0,14,25,0,90001,0,-11765367,0
,5575,545,146,0,15,5,0,90001,0,-3903738,0
,5576,545,146,0,16,7,0,90001,0,-5923760,0
,5577,545,146,0,17,27,0,90001,0,-3382886,0
,5578,545,146,0,18,22,0,90001,0,-10117224,0
,5579,545,12,0,19,100,0,90001,0,0,0
,5580,545,12,0,20,101,0,90001,0,0,0
,5581,545,12,0,21,102,0,90001,0,0,0
,5582,545,12,0,22,103,0,90001,0,0,0
,5583,545,12,0,23,104,0,90001,0,0,0
,5584,545,12,0,24,105,0,90001,0,0,0
,5585,545,12,0,25,106,0,90001,0,0,0
,5586,545,12,0,26,107,0,90001,0,0,0
,5587,545,142,0,27,108,0,90001,0,0,0
,5616,548,146,0,1,6,0,90001,0,7449406,0
,5617,548,146,0,2,3,0,90001,0,13930752,0
,5618,548,146,0,3,4,0,90001,0,15056640,0
,5619,548,146,0,4,12,0,90001,0,3315345,0
,5620,548,146,0,5,7,0,90001,0,8238383,0
,5621,548,146,0,6,10,0,90001,0,9151391,0
,5622,548,146,0,7,9,0,90001,0,9937239,0
,5623,548,146,0,8,8,0,90001,0,3785270,0
,5624,548,146,0,9,11,0,90001,0,2396033,0
,5625,548,146,0,10,5,0,90001,0,10796842,0
,5626,548,146,0,11,2,0,90001,0,12738833,0
,5627,548,146,0,12,1,0,90001,0,10496768,0
,5628,548,12,0,13,100,0,90001,0,5663302,0
,5629,548,142,0,14,70,0,90001,0,0,0
,5630,549,146,0,0,6,0,90001,0,-9327810,0
,5631,549,146,0,1,3,0,90001,0,-2846464,0
,5632,549,146,0,2,4,0,90001,0,-1720576,0
,5633,549,146,0,3,12,0,90001,0,-13461871,0
,5634,549,146,0,4,7,0,90001,0,-8538833,0
,5635,549,146,0,5,10,0,90001,0,-7625825,0
,5636,549,146,0,6,9,0,90001,0,-6839977,0
,5637,549,146,0,7,8,0,90001,0,-12991946,0
,5638,549,146,0,8,11,0,90001,0,-14381183,0
,5639,549,146,0,9,5,0,90001,0,-5980374,0
,5640,549,146,0,10,2,0,90001,0,-4038383,0
,5641,549,146,0,11,1,0,90001,0,10496768,0
,5642,549,12,0,12,100,0,90001,0,5663302,0
,5643,549,142,0,13,70,0,90001,0,0,0
,5666,552,146,0,0,10,0,90001,0,14614783,0
,5667,552,146,0,1,8,0,90001,0,-9938046,0
,5668,552,146,0,2,1,0,90001,0,16711683,0
,5669,552,146,0,3,4,0,90001,0,-20475,0
,5670,552,146,0,4,3,0,90001,0,-6921957,0
,5671,552,146,0,5,6,0,90001,0,-16722838,0
,5672,552,146,0,6,9,0,90001,0,-9627247,0
,5673,552,146,0,7,2,0,90001,0,-9094898,0
,5674,552,146,0,8,5,0,90001,0,-10520528,0
,5675,552,146,0,9,7,0,90001,0,-12354963,0
,5676,552,142,0,10,100,0,90001,0,0,0
,5677,553,146,0,0,10,0,90001,0,-2162433,0
,5678,553,146,0,1,8,0,90001,0,-9938046,0
,5679,553,146,0,2,1,0,90001,0,-65533,0
,5680,553,146,0,3,4,0,90001,0,-20475,0
,5681,553,146,0,4,3,0,90001,0,-6921957,0
,5682,553,146,0,5,6,0,90001,0,-16722838,0
,5683,553,146,0,6,9,0,90001,0,-9627247,0
,5684,553,146,0,7,2,0,90001,0,-9094898,0
,5685,553,146,0,8,5,0,90001,0,-10520528,0
,5686,553,146,0,9,7,0,90001,0,-12354963,0
,5687,553,142,0,10,100,0,90001,0,0,0
,5703,61,141,0,11,26,0,90001,0,13221031,0
,5704,61,141,0,12,20,0,90001,0,2643829,0
,5705,61,141,0,13,24,0,90001,0,-899465,0
,5706,61,141,0,14,27,0,90001,0,10068927,0
,5707,61,141,0,15,1,0,90001,0,5520680,0
,5708,61,141,0,16,2,0,90001,0,12027218,0
,5709,61,141,0,17,8,0,90001,0,3430188,0
,5717,66,141,0,11,26,0,90001,0,-3556185,0
,5718,66,141,0,12,20,0,90001,0,2643829,0
,5719,66,141,0,13,24,0,90001,0,15877751,0
,5720,66,141,0,14,27,0,90001,0,-6708289,0
,5721,66,141,0,15,1,0,90001,0,5520680,0
,5722,66,141,0,16,2,0,90001,0,12027218,0
,5723,66,141,0,17,8,0,90001,0,3430188,0
食尸鬼,5724,60,141,0,16,16,0,90001,0,0,0
蠕行者,5726,60,141,0,17,17,0,90001,0,0,0
巫师,5727,60,141,0,18,18,0,90001,0,0,0
恶魔之锁,5728,60,141,0,19,19,0,90001,0,0,0
额发,5729,60,141,0,20,20,0,90001,0,0,0
学识蓬头,5730,65,141,0,15,15,0,90001,0,0,0
放松尖叫,5731,65,141,0,16,16,0,90001,0,0,0
死亡摇滚,5732,65,141,0,17,17,0,90001,0,0,0
无,6275,559,141,0,0,0,0,90001,0,0,0
钉条,6276,559,141,0,1,1,0,90001,0,0,0
腐烂,6277,559,141,0,2,2,0,90001,0,0,0
腐臭,6278,559,141,0,3,3,0,90001,0,0,0
无,6287,563,141,0,0,0,0,90001,0,0,0
钉条,6288,563,141,0,1,1,0,90001,0,0,0
腐烂,6289,563,58,0,2,2,0,90001,0,0,0
腐烂,6292,563,59,0,3,3,0,90001,0,0,0
腐臭,6293,563,141,0,4,4,0,90001,0,0,0
眼窝,6304,534,146,0,8,51,8,90001,0,0,0
眼窝,6305,535,146,0,8,51,8,90001,0,0,0
,6366,63,66,0,7,7,0,90001,0,-9875095,0
,6367,63,66,0,8,8,0,90001,0,-11504268,0
,6368,63,66,0,9,9,0,90001,0,-10126772,0
,6369,63,66,0,10,10,0,90001,0,-9740238,0
,6370,63,66,0,11,11,0,90001,0,-11914446,0
,6371,63,64,0,12,31,0,90001,0,-6965871,0
,6372,63,64,0,13,32,0,90001,0,-6700414,0
,6373,63,64,0,14,36,0,90001,0,-5010007,0
,6374,63,64,0,15,34,0,90001,0,-6643397,0
,6375,63,64,0,16,35,0,90001,0,-9456760,0
,6376,63,64,0,17,33,0,90001,0,-8538777,0
,6377,63,64,0,18,37,0,90001,0,-9875095,0
,6378,63,64,0,19,38,0,90001,0,-11504268,0
,6379,63,64,0,20,39,0,90001,0,-10126772,0
,6380,63,64,0,21,40,0,90001,0,-9740238,0
,6381,63,64,0,22,41,0,90001,0,-11914446,0
,6382,63,65,0,23,61,0,90001,0,-6965871,0
,6383,63,65,0,24,62,0,90001,0,-6700414,0
,6384,63,65,0,25,66,0,90001,0,-5010007,0
,6385,63,65,0,26,64,0,90001,0,-6643397,0
,6386,63,65,0,27,65,0,90001,0,-9456760,0
,6387,63,65,0,28,63,0,90001,0,-8538777,0
,6388,63,65,0,29,67,0,90001,0,-9875095,0
,6389,63,65,0,30,68,0,90001,0,-11504268,0
,6390,63,65,0,31,69,0,90001,0,-10126772,0
,6391,63,65,0,32,70,0,90001,0,-9740238,0
,6392,63,65,0,33,71,0,90001,0,-11914446,0
,6420,58,61,0,7,6,0,90001,0,-9875095,0
,6421,58,61,0,8,7,0,90001,0,-11504268,0
,6422,58,61,0,9,8,0,90001,0,-10126772,0
,6423,58,61,0,10,9,0,90001,0,-9740238,0
,6424,58,61,0,11,10,0,90001,0,-11914446,0
,6425,58,63,0,12,40,0,90001,0,-5919879,0
,6426,58,63,0,13,41,0,90001,0,-7426696,0
,6427,58,63,0,14,42,0,90001,0,-8344675,0
,6428,58,63,0,15,43,0,90001,0,-7757397,0
,6429,58,63,0,16,44,0,90001,0,-7500875,0
,6430,58,63,0,17,45,0,90001,0,-6711632,0
,6431,58,63,0,18,46,0,90001,0,-9875095,0
,6432,58,63,0,19,47,0,90001,0,-11504268,0
,6433,58,63,0,20,48,0,90001,0,-10126772,0
,6434,58,63,0,21,49,0,90001,0,-9740238,0
,6435,58,63,0,22,50,0,90001,0,-11914446,0
,6436,58,62,0,23,60,0,90001,0,-5919879,0
,6437,58,62,0,24,61,0,90001,0,-7426696,0
,6438,58,62,0,25,62,0,90001,0,-8344675,0
,6439,58,62,0,26,63,0,90001,0,-7757397,0
,6440,58,62,0,27,64,0,90001,0,-7500875,0
,6441,58,62,0,28,65,0,90001,0,-6711632,0
,6442,58,62,0,29,66,0,90001,0,-9875095,0
,6443,58,62,0,30,67,0,90001,0,-11504268,0
,6444,58,62,0,31,68,0,90001,0,-10126772,0
,6445,58,62,0,32,69,0,90001,0,-9740238,0
,6446,58,62,0,33,70,0,90001,0,-11914446,0
无,6513,901,148,0,0,0,0,90001,0,0,0
黑色,6514,901,4284,0,19,19,0,90001,0,4212592,0
蓝色,6515,901,4285,0,20,20,0,90001,0,6900608,0
白色,6516,901,4286,0,21,21,0,90001,0,14408930,0
棕色,6517,901,4287,0,22,22,0,90001,0,8872520,0
,6523,548,146,0,0,13,0,90001,0,8147078,0
嶙峋,6524,568,55,0,0,0,0,90001,0,0,0
斑驳,6525,568,141,0,1,1,0,90001,0,0,0
肉身,6526,568,141,0,2,2,0,90001,0,0,0
嶙峋,6527,567,55,0,0,0,0,90001,0,0,0
斑驳,6528,567,141,0,1,1,0,90001,0,0,0
肉身,6529,567,141,0,2,2,0,90001,0,0,0
,6568,571,665,0,0,5,0,90001,0,4849464,0
,6569,571,665,0,1,4,0,90001,0,5357585,0
,6570,571,665,0,2,6,0,90001,0,6147722,0
,6571,571,665,0,3,7,0,90001,0,4898465,0
,6572,571,665,0,4,2,0,90001,0,-1396462,0
,6573,571,665,0,5,1,0,90001,0,-1338367,0
,6574,571,665,0,6,3,0,90001,0,-665764,0
,6580,571,665,0,12,11,0,90001,0,-8357385,0
,6581,571,662,0,13,70,8,90205,0,-3407872,0
,6582,571,12,0,14,102,0,90001,0,0,0
,6583,571,665,0,15,9,0,90001,0,5037055,0
,6584,571,665,0,16,10,0,90001,0,37375,0
,6585,571,665,0,17,8,0,90001,0,53503,0
,6586,571,663,0,18,103,0,90001,0,0,0
,6587,572,669,0,0,5,0,90001,0,-11927752,0
,6588,572,669,0,1,4,0,90001,0,-11419631,0
,6589,572,669,0,2,6,0,90001,0,-10629494,0
,6590,572,669,0,3,7,0,90001,0,-11878751,0
,6591,572,669,0,4,2,0,90001,0,-1396462,0
,6592,572,669,0,5,1,0,90001,0,-1338367,0
,6593,572,669,0,6,3,0,90001,0,-665764,0
,6599,572,669,0,12,11,0,90001,0,-8357385,0
,6600,572,666,0,13,70,8,90205,0,-3407872,0
,6601,572,12,0,14,102,0,90001,0,0,0
,6602,572,669,0,15,9,0,90001,0,-11740161,0
,6603,572,669,0,16,10,0,90001,0,-16739841,0
,6604,572,669,0,17,8,0,90001,0,-16723713,0
,6605,572,667,0,18,103,0,90001,0,0,0
,6606,59,141,0,10,10,0,90001,0,0,0
无,6619,575,141,0,0,0,0,90001,0,0,0
凤凰,6620,575,141,0,1,1,0,90001,0,0,0
花环,6621,575,141,0,2,2,0,90001,0,0,0
金丝,6622,575,141,0,3,3,0,90001,0,0,0
紫色,6623,901,4283,0,23,23,0,90001,0,7684964,0
耳翼,6625,123,141,0,11,11,0,90001,0,0,0
草叶,6626,123,141,0,12,12,0,90001,0,0,0
钻石,6627,123,141,0,13,13,0,90001,0,0,0
顺滑后梳,6637,121,141,0,20,20,0,90001,0,0,0
顶束,6638,121,141,0,21,21,0,90001,0,0,0
冠冕,6639,121,141,0,22,22,0,90001,0,0,0
小精灵,6640,121,141,0,23,23,0,90001,0,0,0
头环,6641,112,141,0,17,17,0,90001,0,0,0
王子,6642,112,141,0,18,18,0,90001,0,0,0
细辫,6643,112,141,0,19,19,0,90001,0,0,0
,6644,113,141,0,14,22,0,90001,0,3883627,0
,6645,113,141,0,15,6,0,90001,0,6042112,0
,6646,113,141,0,16,24,0,90001,0,-11258553,0
,6647,122,141,0,16,25,0,90001,0,-11258553,0
,6648,122,141,0,15,6,0,90001,0,-10735104,0
,6649,122,141,0,14,24,0,90001,0,-12893589,0
,6667,578,642,0,0,4,0,90001,0,-15876868,0
,6668,578,642,0,1,6,0,90001,0,-2499854,0
,6669,578,642,0,2,8,0,90001,0,-6391041,0
,6670,578,642,0,3,1,0,90001,0,-8716311,0
,6671,578,642,0,4,3,0,90001,0,-14560257,0
,6672,578,642,0,5,5,0,90001,0,-14901761,0
,6673,578,642,0,6,2,0,90001,0,-13050881,0
,6674,578,644,0,7,100,0,90001,0,0,0
,6675,579,643,0,0,4,0,90001,0,-15876868,0
,6676,579,643,0,1,6,0,90001,0,-5854995,0
,6677,579,643,0,2,8,0,90001,0,-6391041,0
,6678,579,643,0,3,1,0,90001,0,-8716311,0
,6679,579,643,0,4,3,0,90001,0,-14560257,0
,6680,579,643,0,5,5,0,90001,0,-14901761,0
,6681,579,643,0,6,2,0,90001,0,-13050881,0
,6682,579,645,0,7,100,0,90001,0,0,0
,6687,119,141,0,29,14,0,90001,0,-13032671,0
,6688,119,141,0,28,13,0,90001,0,-11785428,0
,6689,119,141,0,27,12,0,90001,0,-9746644,0
,6690,119,141,0,26,11,0,90001,0,-4482974,0
,6695,110,141,0,30,14,0,90001,0,-13032671,0
,6696,110,141,0,29,13,0,90001,0,-11785428,0
,6697,110,141,0,28,12,0,90001,0,-9746644,0
,6698,110,141,0,27,11,0,90001,0,-5272233,0
缚绳胡,6699,114,141,0,10,10,0,90001,0,0,0
大胡子,6700,114,141,0,11,11,0,90001,0,0,0
下巴胡,6701,114,141,0,12,12,0,90001,0,0,0
长耳,6714,582,141,0,0,0,0,90001,0,0,0
中等,6715,582,141,0,1,1,0,90001,0,0,0
短耳,6716,582,141,0,2,2,0,90001,0,0,0
长耳,6719,583,141,0,0,0,0,90001,0,0,0
中等,6720,583,141,0,1,1,0,90001,0,0,0
短耳,6721,583,141,0,2,2,0,90001,0,0,0
,6722,585,141,0,0,0,0,90001,0,0,0
,6723,586,141,0,0,0,0,90001,0,0,0
乌索克之爪（紫色）,6730,901,4288,0,24,24,0,90001,0,0,0
乌索克之爪（金色）,6731,901,4289,0,25,37,64,90001,0,0,0
乌索克之爪（白色）,6732,901,4290,0,26,38,64,90001,0,0,0
乌索克之爪（黑色）,6733,901,4291,0,27,39,64,90001,0,0,0
无,6789,600,141,0,0,0,0,90001,0,0,0
耳圈,6790,600,141,0,1,1,0,90001,0,0,0
左耳环,6791,600,141,0,2,2,0,90001,0,0,0
右耳环,6792,600,141,0,3,3,0,90001,0,0,0
混搭耳环,6793,600,141,0,4,4,0,90001,0,0,0
飞翼,6794,600,141,0,5,5,0,90001,0,0,0
短羽,6795,600,141,0,6,6,0,90001,0,0,0
长羽,6796,600,141,0,7,7,0,90001,0,0,0
无,6797,601,141,0,0,0,0,90001,0,0,0
耳圈,6798,601,237,0,1,1,0,90001,0,0,0
左耳环,6799,601,237,0,2,2,0,90001,0,0,0
右耳环,6800,601,237,0,3,3,0,90001,0,0,0
混搭耳环,6801,601,237,0,4,4,0,90001,0,0,0
耳翼,6802,601,237,0,5,5,0,90001,0,0,0
短羽,6803,601,237,0,6,6,0,90001,0,0,0
长羽,6804,601,236,0,7,7,0,90001,0,0,0
无,6817,604,141,0,0,0,0,90001,0,0,0
右,6818,604,141,0,1,1,0,90001,0,0,0
左,6819,604,141,0,2,2,0,90001,0,0,0
双右,6820,604,141,0,3,3,0,90001,0,0,0
双左,6821,604,141,0,4,4,0,90001,0,0,0
