Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID
消灭迦尔达拉（古达克）,消灭迦尔达拉（古达克）,,1236,604,-1,0,14823,0,5,1,13,135004,0,3089,0,0
消灭塑铁者斯约尼尔（岩石大厅）,消灭塑铁者斯约尼尔（岩石大厅）,,1237,599,-1,0,14823,0,5,1,15,134448,0,8650,0,0
消灭洛肯（闪电大厅）,消灭洛肯（闪电大厅）,,1238,602,-1,0,14823,0,5,1,17,135990,0,8434,0,0
消灭魔网守护者埃雷苟斯（魔环）,消灭魔网守护者埃雷苟斯（魔环）,,1239,578,-1,0,14823,0,5,1,19,135834,0,3092,0,0
消灭伊米隆国王（乌特加德之巅）,消灭伊米隆国王（乌特加德之巅）,,1240,575,-1,0,14823,0,5,1,21,133560,0,7101,0,0
击败玛尔加尼斯（时光之穴：斯坦索姆）,击败玛尔加尼斯（时光之穴：斯坦索姆）,,1241,595,-1,0,14823,0,5,1,23,136002,0,10408,0,0
消灭掠夺者因格瓦尔（乌特加德城堡）,消灭掠夺者因格瓦尔（乌特加德城堡）,,1242,574,-1,0,14823,0,5,1,1,133112,0,4864,0,0
学习寻找渔点技能。,鱼没有脚印,,1243,-1,-1,0,171,0,10,0,41,236572,0,4402,0,0
阅读下列书籍的原版。,饱读诗书,,1244,-1,-1,0,97,0,10,0,13,133736,0,5056,0,0
收集25种独特的宠物。,宠物成堆,,1248,-1,-1,15,15118,0,10,131072,6,132599,0,22154,0,0
收集50种独特的宠物。,理智购物，理智购……宠物,奖励：臭臭,1250,-1,-1,1248,15118,0,10,131072,7,132599,40653,22156,0,0
在一场战歌峡谷的战斗中，在敌方的夺旗者走出战歌军旗室之前将其消灭，总计2次。,我的地盘，我说了算,,1251,2106,0,0,14804,0,10,0,15,236362,0,5246,0,0
在战歌峡谷消灭100个携带旗帜者。,超级防守者,,1252,489,0,0,14804,0,10,0,7,236360,0,6988,0,0
在3分钟内消灭15只火鸡。,火鸡的末日,,1254,-1,-1,0,14780,0,10,0,14,133971,0,451,0,0
在冬幕节期间，向穆拉丁·铜须投掷一枚雪球。,冬幕节见鬼去吧！,,1255,-1,1,0,156,1,10,0,4,132387,0,855,0,0
在下列漂浮残骸中各钓到一条鱼。,打捞者,,1257,-1,-1,0,171,0,10,0,17,132765,0,5049,0,0
在风暴之眼中，消灭一名获得了狂暴增效的玩家。,你需要冷静一下,,1258,566,-1,0,14803,0,10,0,10,236364,0,4073,0,0
在战歌峡谷中，消灭一名获得了加速增效的玩家。,不是很快,,1259,489,-1,0,14804,0,10,0,13,132309,0,6347,0,0
在美酒节期间，戴着合成酿酒护目镜从65码的高度掉落下来，但是不摔死。,活命基本靠运气,,1260,-1,-1,0,162,0,10,0,7,132621,0,7377,0,0
当你带有侏儒美味营养糖效果时，获得10个荣誉消灭。对于敌人来说真是太耻辱了！,侏儒美味营养糖之怒,,1261,-1,-1,0,158,0,10,0,12,132352,0,6272,0,0
完成下列外域任务成就。,外域的博学者,,1262,-1,-1,0,14862,0,10,131072,14,236813,0,793,0,0
探索嚎风峡湾，走过世界地图中被遮住的各个角落。,探索嚎风峡湾,,1263,-1,-1,0,14780,0,10,2097152,2,236781,0,3629,0,0
探索北风苔原，走过世界地图中被遮住的各个角落。,探索北风苔原,,1264,-1,-1,0,14780,0,10,2097152,1,236722,0,227,0,0
探索龙骨荒野，走过世界地图中被遮住的各个角落。,探索龙骨荒野,,1265,-1,-1,0,14780,0,10,2097152,3,236743,0,4733,0,0
探索灰熊丘陵，走过世界地图中被遮住的各个角落。,探索灰熊丘陵,,1266,-1,-1,0,14780,0,10,2097152,4,236766,0,492,0,0
探索祖达克，走过世界地图中被遮住的各个角落。,探索祖达克,,1267,-1,-1,0,14780,0,10,2097152,5,236858,0,4135,0,0
探索索拉查盆地，走过世界地图中被遮住的各个角落。,探索索拉查盆地,,1268,-1,-1,0,14780,0,10,2097152,6,236817,0,5307,0,0
探索风暴峭壁，走过世界地图中被遮住的各个角落。,探索风暴峭壁,,1269,-1,-1,0,14780,0,10,2097152,8,236832,0,6287,0,0
探索冰冠冰川，走过世界地图中被遮住的各个角落。,探索冰冠冰川,,1270,-1,-1,0,14780,0,10,2097152,9,236793,0,3483,0,0
完成下列地狱火半岛故事线。,来往地狱火半岛,,1271,-1,0,0,14862,0,10,0,3,236778,0,62927,0,0
完成下列泰罗卡森林故事线。,泰罗卡的恐惧,,1272,-1,0,0,14862,0,10,0,6,236847,0,63117,0,0
完成下列纳格兰故事线。,纳格兰大满贯,,1273,-1,0,0,14862,0,10,0,8,236810,0,63213,0,0
在不组队的情况下，2分钟15秒内完成“轰炸斯克提斯”任务。,炸翻天,,1275,-1,-1,0,14862,0,10,0,12,133715,0,7347,0,0
在不组队的情况下，2分钟15秒内完成“继续轰炸！”任务。,刀锋山炸弹人,,1276,-1,-1,0,14862,0,10,0,13,133712,0,7620,0,0
在不组队的情况下，3分钟内完成“保卫龙眠神殿”任务。,迅速防御,,1277,-1,-1,0,14863,0,10,0,19,134155,0,4756,0,0
喝个烂醉如泥，洒上最好的香水，向斯拉兹扔一把玫瑰花瓣，然后亲吻他。到了早上你就会后悔的。,自讨苦吃,,1279,-1,1,0,187,0,10,0,5,135447,0,4331,0,0
喝个烂醉如泥，洒上最好的香水，向杰雷米亚·派森扔一把玫瑰花瓣，然后亲吻他。到了早上你就会后悔的。,自讨苦吃,,1280,-1,0,0,187,0,10,0,6,135447,0,8284,0,0
在25秒内发射10束红色烟花束。,红色的焰火,,1281,-1,-1,0,160,0,10,0,7,134273,0,6275,0,0
在冬幕节期间，骑在飞行驯鹿身上完成“继续轰炸！”任务。,奥格瑞拉，铃儿响叮当,,1282,-1,-1,0,156,1,10,0,5,236710,0,14432,0,0
完成下列《魔兽世界》地下城成就。,旧世地下城大师,,1283,-1,-1,0,168,0,10,131072,8,135958,0,4348,0,0
完成下列“燃烧的远征”地下城成就。,外域地下城大师,,1284,-1,-1,0,168,0,10,131072,10,135979,0,4088,0,0
完成下列《魔兽世界》团队副本成就。,旧世奇兵,,1285,-1,-1,0,168,0,20,131072,9,133176,0,6186,0,0
完成下列“燃烧的远征”团队副本成就。,外域奇兵,,1286,-1,-1,0,168,0,20,131072,12,133186,0,4385,0,0
完成下列“燃烧的远征”英雄地下城成就。,外域地下城英雄,,1287,-1,-1,0,168,0,20,131072,11,132094,0,863,0,0
完成下列诺森德地下城成就。,诺森德地下城大师,,1288,-1,-1,0,168,0,10,131072,13,135884,0,4616,0,0
完成下列诺森德英雄地下城成就。,诺森德地下城英雄,,1289,-1,-1,0,168,0,20,131072,14,132293,0,6169,0,0
在情人节期间的达拉然城中与别人共进浪漫午餐，并品尝快乐奶油。,独身一人？,,1291,-1,-1,0,187,0,10,0,8,133695,0,454,0,0
拥有2007年美酒节赠送的黄色美酒节酒杯。,黄色美酒节酒杯,,1292,-1,-1,0,15274,1,0,2048,3,133697,0,132,0,0
拥有2008年美酒节赠送的蓝色美酒节酒杯。,蓝色美酒节酒杯,,1293,-1,-1,0,15274,1,0,2048,4,133699,0,8093,0,0
在冬幕节期间，使用你的打架赛车获得25次胜利。,打打撞撞,,1295,-1,-1,0,156,0,10,0,7,133015,0,4683,0,0
在看守者加什拉、看守者纳尔伊和看守者希尔希克仍然存活的情况下，击败艾卓-尼鲁布的看门者克里克希尔（英雄难度）。,看着他死,,1296,601,-1,0,14806,0,10,0,39,236466,0,4444,0,0
在艾卓-尼鲁布的哈多诺克斯用蛛网封住顶部入口、阻止更多怪物进入之前将其击败（英雄难度）。,哈多诺克斯的闭门羹,,1297,601,-1,0,14806,0,10,0,40,236465,0,10726,0,0
使用不同类型的绷带,使用不同类型的绷带,,1298,-1,-1,0,145,0,0,33,3,136243,0,24827,344,0
最常用的治疗药水,最常用的治疗药水,,1299,-1,-1,0,145,0,0,1,5,136243,0,24874,345,0
使用不同的治疗药水,使用不同的治疗药水,,1300,-1,-1,0,145,0,0,1,6,136243,0,24922,345,0
最常使用的法力药水,最常使用的法力药水,,1301,-1,-1,0,145,0,0,17,8,136243,0,24974,922,0
使用不同的法力药水,使用不同的法力药水,,1302,-1,-1,0,145,0,0,1,9,136243,0,25016,922,0
最常饮用的药剂,最常饮用的药剂,,1303,-1,-1,0,145,0,0,17,11,136243,0,25075,923,0
饮用不同的药剂,饮用不同的药剂,,1304,-1,-1,0,145,0,0,33,12,136243,0,25204,923,0
最常饮用的合剂,最常饮用的合剂,,1305,-1,-1,0,145,0,0,17,14,136243,0,25345,811,0
饮用不同的合剂,饮用不同的合剂,,1306,-1,-1,0,145,0,0,33,15,136243,0,25393,811,0
击败达基萨斯将军。,黑石塔上层（经典旧世）,,1307,-1,-1,0,15277,1,0,2048,1,254648,0,4106,0,0
在远古海滩获胜。,远古海滩胜利,,1308,607,-1,0,15279,0,0,2048,70,236394,0,6466,0,0
在远古海滩获得100场胜利。,远古海滩精英,,1309,607,-1,1308,15279,0,0,2048,54,236394,0,4556,0,0
在4分钟内夺取泰坦圣物。,抢滩登陆,,1310,607,-1,0,15279,1,0,2048,55,236395,0,4131,0,0
消灭下列非常罕见的外域生物中的一个。,稀有品种,,1311,530,-1,0,14779,1,10,0,8,136147,0,5008,0,0
消灭下列非常罕见的外域生物。,罕见品种,,1312,530,-1,1311,14779,0,25,131072,9,136147,0,7952,1311,0
最常消灭的怪物类型,最常消灭的怪物类型,,1336,-1,-1,0,135,0,0,17,3,136243,0,4686,107,0
消灭不同的怪物类型,消灭不同的怪物类型,,1337,-1,-1,0,135,0,0,33,2,136243,0,1860,107,0
最常使用的法师传送门,最常使用的法师传送门,,1339,-1,-1,0,134,0,0,1,4,136243,0,10377,350,0
完成下列嚎风峡湾故事线。,峡湾巡游,,1356,-1,0,0,14863,0,10,0,4,236787,0,10553,0,0
完成下列灰熊丘陵故事线。,欢迎来到灰熊丘陵,,1357,-1,0,0,14863,0,10,0,8,236772,0,6538,0,0
完成下列北风苔原故事线。,这个苔原不太远,,1358,-1,0,0,14863,0,10,0,2,236728,0,5434,0,0
完成下列龙骨荒野故事线。,龙骨荒野之力,,1359,-1,0,0,14863,0,10,0,6,236749,0,4014,0,0
消灭阿努布雷坎（10人纳克萨玛斯）,消灭阿努布雷坎（10人纳克萨玛斯）,,1361,533,-1,0,14823,0,10,1,25,135442,0,8271,0,0
消灭黑女巫法琳娜（10人纳克萨玛斯）,消灭黑女巫法琳娜（10人纳克萨玛斯）,,1362,533,-1,0,14823,0,10,1,28,135442,0,12975,0,0
消灭迈克斯纳（10人纳克萨玛斯）,消灭迈克斯纳（10人纳克萨玛斯）,,1363,533,-1,0,14823,0,10,1,34,135442,0,4001,0,0
消灭帕奇维克（10人纳克萨玛斯）,消灭帕奇维克（10人纳克萨玛斯）,,1364,533,-1,0,14823,0,10,1,36,136182,0,8274,0,0
消灭药剂师诺斯（10人纳克萨玛斯）,消灭药剂师诺斯（10人纳克萨玛斯）,,1365,533,-1,0,14823,0,10,1,35,133781,0,6541,0,0
消灭收割者戈提克（10人纳克萨玛斯）,消灭收割者戈提克（10人纳克萨玛斯）,,1366,533,-1,0,14823,0,10,1,27,135771,0,2138,0,0
消灭帕奇维克（25人纳克萨玛斯）,消灭帕奇维克（25人纳克萨玛斯）,,1367,533,-1,0,14823,0,10,1,52,136182,0,13713,0,0
消灭阿努布雷坎（25人纳克萨玛斯）,消灭阿努布雷坎（25人纳克萨玛斯）,,1368,533,-1,0,14823,0,10,1,41,135442,0,7361,0,0
消灭肮脏的希尔盖（10人纳克萨玛斯）,消灭肮脏的希尔盖（10人纳克萨玛斯）,,1369,533,-1,0,14823,0,10,1,30,133781,0,14102,0,0
消灭洛欧塞布（10人纳克萨玛斯）,消灭洛欧塞布（10人纳克萨玛斯）,,1370,533,-1,0,14823,0,10,1,33,133781,0,12978,0,0
消灭格罗布鲁斯（10人纳克萨玛斯）,消灭格罗布鲁斯（10人纳克萨玛斯）,,1371,533,-1,0,14823,0,10,1,29,136182,0,14392,0,0
消灭格拉斯（10人纳克萨玛斯）,消灭格拉斯（10人纳克萨玛斯）,,1372,533,-1,0,14823,0,10,1,26,136182,0,6544,0,0
消灭塔迪乌斯（10人纳克萨玛斯）,消灭塔迪乌斯（10人纳克萨玛斯）,,1373,533,-1,0,14823,0,10,1,37,136182,0,7080,0,0
消灭教官拉苏维奥斯（10人纳克萨玛斯）,消灭教官拉苏维奥斯（10人纳克萨玛斯）,,1374,533,-1,0,14823,0,10,1,32,135771,0,3769,0,0
消灭天启四骑士（10人纳克萨玛斯）,消灭天启四骑士（10人纳克萨玛斯）,,1375,533,-1,0,14823,0,10,1,31,135771,0,7083,0,0
消灭萨菲隆（10人纳克萨玛斯）,消灭萨菲隆（10人纳克萨玛斯）,,1376,533,-1,0,14823,0,10,1,38,134155,0,8570,0,0
消灭克尔苏加德（10人纳克萨玛斯）,消灭克尔苏加德（10人纳克萨玛斯）,,1377,533,-1,0,14823,0,10,1,39,135444,0,7974,0,0
消灭格拉斯（25人纳克萨玛斯）,消灭格拉斯（25人纳克萨玛斯）,,1378,533,-1,0,14823,0,10,1,42,136182,0,8573,0,0
消灭收割者戈提克（25人纳克萨玛斯）,消灭收割者戈提克（25人纳克萨玛斯）,,1379,533,-1,0,14823,0,10,1,43,135771,0,4335,0,0
消灭黑女巫法琳娜（25人纳克萨玛斯）,消灭黑女巫法琳娜（25人纳克萨玛斯）,,1380,533,-1,0,14823,0,10,1,44,135442,0,221,0,0
消灭格罗布鲁斯（25人纳克萨玛斯）,消灭格罗布鲁斯（25人纳克萨玛斯）,,1381,533,-1,0,14823,0,10,1,45,136182,0,14057,0,0
消灭肮脏的希尔盖（25人纳克萨玛斯）,消灭肮脏的希尔盖（25人纳克萨玛斯）,,1382,533,-1,0,14823,0,10,1,46,133781,0,9009,0,0
消灭天启四骑士（25人纳克萨玛斯）,消灭天启四骑士（25人纳克萨玛斯）,,1383,533,-1,0,14823,0,10,1,47,135771,0,7986,0,0
消灭教官拉苏维奥斯（25人纳克萨玛斯）,消灭教官拉苏维奥斯（25人纳克萨玛斯）,,1384,533,-1,0,14823,0,10,1,48,135771,0,12981,0,0
消灭洛欧塞布（25人纳克萨玛斯）,消灭洛欧塞布（25人纳克萨玛斯）,,1385,533,-1,0,14823,0,10,1,49,133781,0,13716,0,0
消灭迈克斯纳（25人纳克萨玛斯）,消灭迈克斯纳（25人纳克萨玛斯）,,1386,533,-1,0,14823,0,10,1,50,135442,0,10678,0,0
消灭药剂师诺斯（25人纳克萨玛斯）,消灭药剂师诺斯（25人纳克萨玛斯）,,1387,533,-1,0,14823,0,10,1,51,133781,0,6931,0,0
消灭塔迪乌斯（25人纳克萨玛斯）,消灭塔迪乌斯（25人纳克萨玛斯）,,1388,533,-1,0,14823,0,10,1,53,136182,0,6904,0,0
消灭萨菲隆（25人纳克萨玛斯）,消灭萨菲隆（25人纳克萨玛斯）,,1389,533,-1,0,14823,0,10,1,54,134155,0,7018,0,0
消灭克尔苏加德（25人纳克萨玛斯）,消灭克尔苏加德（25人纳克萨玛斯）,,1390,533,-1,0,14823,0,10,1,55,135444,0,8346,0,0
消灭玛里苟斯（10人）,消灭玛里苟斯（10人）,,1391,616,-1,0,14823,0,10,1,58,134155,0,6711,0,0
消灭萨塔里奥（10人龙神之厅）,消灭萨塔里奥（10人龙神之厅）,,1392,615,-1,0,14823,0,10,1,56,134154,0,2826,0,0
消灭萨塔里奥（25人龙神之厅）,消灭萨塔里奥（25人龙神之厅）,,1393,615,-1,0,14823,0,10,1,57,134154,0,14846,0,0
消灭玛里苟斯（25人）,消灭玛里苟斯（25人）,,1394,616,-1,0,14823,0,10,1,59,134155,0,3596,0,0
祭拜诺森德的长者。,诺森德的长者,,1396,571,-1,0,160,0,10,0,13,135982,0,4915,0,0
参与在本服务器首次消灭玛里苟斯（25人）。,服务器第一！魔法追寻者,头衔奖励：魔法追寻者,1400,616,-1,0,81,0,0,768,106,134155,0,5186,0,0
参与在本服务器首次消灭克尔苏加德（25人）。,服务器第一！纳克萨玛斯的征服者,头衔奖励：纳克萨玛斯的征服者,1402,533,-1,0,81,0,0,768,108,135444,0,4912,0,0
本服务器第一个达到80级的侏儒。,服务器第一！80级侏儒,,1404,-1,-1,0,81,0,0,256,45,236446,0,5524,0,0
本服务器第一个达到80级的血精灵。,服务器第一！80级血精灵,,1405,-1,-1,0,81,0,0,256,47,236439,0,6708,0,0
本服务器第一个达到80级的德莱尼。,服务器第一！80级德莱尼,,1406,-1,-1,0,81,0,0,256,49,236441,0,5701,0,0
本服务器第一个达到80级的矮人。,服务器第一！80级矮人,,1407,-1,-1,0,81,0,0,256,50,236444,0,4883,0,0
本服务器第一个达到80级的人类。,服务器第一！80级人类,,1408,-1,-1,0,81,0,0,256,52,236447,0,5826,0,0
本服务器第一个达到80级的暗夜精灵。,服务器第一！80级暗夜精灵,,1409,-1,-1,0,81,0,0,256,53,236450,0,5196,0,0
本服务器第一个达到80级的兽人。,服务器第一！80级兽人,,1410,-1,-1,0,81,0,0,256,54,236452,0,8644,0,0
本服务器第一个达到80级的牛头人。,服务器第一！80级牛头人,,1411,-1,-1,0,81,0,0,256,56,236453,0,4886,0,0
本服务器第一个达到80级的巨魔。,服务器第一！80级巨魔,,1412,-1,-1,0,81,0,0,256,57,236456,0,5867,0,0
本服务器第一个达到80级的亡灵。,服务器第一！80级亡灵,,1413,-1,-1,0,81,0,0,256,59,236458,0,4935,0,0
本服务器第一个达到450点锻造技能。,服务器第一！宗师级锻造技能,,1414,-1,-1,0,81,0,0,256,64,136241,0,5870,0,0
本服务器第一个达到450点炼金技能。,服务器第一！宗师级炼金技能,,1415,-1,-1,0,81,0,0,256,60,136240,0,5864,0,0
本服务器第一个达到450点烹饪技能。,服务器第一！宗师级烹饪技能,,1416,-1,-1,0,81,0,0,256,67,133971,0,5527,0,0
本服务器第一个达到450点附魔技能。,服务器第一！宗师级附魔技能,,1417,-1,-1,0,81,0,0,256,70,136244,0,6656,0,0
本服务器第一个达到450点工程学技能。,服务器第一！宗师级工程学技能,,1418,-1,-1,0,81,0,0,256,73,136243,0,5230,0,0
本服务器第一个达到450点急救技能。,服务器第一！宗师级急救技能,,1419,-1,-1,0,81,0,0,256,76,135966,0,5855,0,0
本服务器第一个达到450点钓鱼技能。,服务器第一！宗师级钓鱼技能,,1420,-1,-1,0,81,0,0,256,79,136245,0,755,0,0
本服务器第一个达到450点草药学技能。,服务器第一！宗师级采药技能,,1421,-1,-1,0,81,0,0,256,82,136246,0,6653,0,0
本服务器第一个达到450点铭文技能。,服务器第一！宗师级铭文技能,,1422,-1,-1,0,81,0,0,256,85,132918,0,6705,0,0
本服务器第一个达到450点珠宝加工技能。,服务器第一！宗师级珠宝加工技能,,1423,-1,-1,0,81,0,0,256,88,134071,0,5189,0,0
本服务器第一个达到450点制皮技能。,服务器第一！宗师级制皮技能,,1424,-1,-1,0,81,0,0,256,91,136247,0,6907,0,0
本服务器第一个达到450点采矿技能。,服务器第一！宗师级采矿技能,,1425,-1,-1,0,81,0,0,256,94,136248,0,8647,0,0
本服务器第一个达到450点剥皮技能。,服务器第一！宗师级剥皮技能,,1426,-1,-1,0,81,0,0,256,97,134366,0,4338,0,0
本服务器第一个达到450点裁缝技能。,服务器第一！宗师级裁缝技能,,1427,-1,-1,0,81,0,0,256,100,136249,0,12876,0,0
在斯巴索克雷区连续被10枚地雷炸到，期间不落地。,扫雷,,1428,-1,-1,0,14863,0,10,0,20,133710,0,4938,0,0
通过战友招募系统获得一匹斑马坐骑。,强力党老友,,1436,-1,-1,0,15269,1,0,133120,56,132226,0,13708,0,0
钓到鱼和其它东西的数量,钓到鱼和其它东西的数量,,1456,-1,-1,0,178,0,0,1,11,136243,0,5655,0,0
探索晶歌森林，走过世界地图中被遮住的各个角落。,探索晶歌森林,,1457,-1,-1,0,14780,0,10,2097152,7,236735,0,5271,0,0
获得公正徽章,获得公正徽章,,1462,-1,-1,0,15176,0,0,524289,1,136243,0,17882,0,0
本服务器第一个在银色北伐军、龙眠联军、肯瑞托和黑锋骑士团都达到崇拜声望的玩家。,服务器第一！诺森德先锋,,1463,-1,-1,0,81,0,0,256,115,136001,0,8087,0,0
获得英雄纹章,获得英雄纹章,,1464,-1,-1,0,15176,0,0,524289,2,136243,0,10716,0,0
获得勇气纹章,获得勇气纹章,,1465,-1,-1,0,15176,0,0,524289,3,136243,0,5658,0,0
巫妖王 - 消灭5人地下城首领的次数,巫妖王 - 消灭5人地下城首领的次数,,1467,-1,-1,0,14807,0,10,1,7,133112,0,13995,0,0
远古海滩荣誉消灭,远古海滩荣誉消灭,,1486,-1,-1,0,136,0,0,1,12,136243,0,7712,0,0
亲手消灭总数,亲手消灭总数,,1487,-1,-1,0,137,0,0,1,1,136243,0,2274,0,0
艾泽拉斯及诺森德等地的累计数字。,世界消灭总数,,1488,-1,-1,0,137,0,0,1,2,136243,0,5729,0,0
竞技场消灭,竞技场消灭,,1490,-1,-1,0,137,0,0,1,3,136243,0,14188,0,0
战场消灭,战场消灭,,1491,-1,-1,0,137,0,0,1,4,136243,0,7715,0,0
2v2竞技场消灭,2v2竞技场消灭,,1492,-1,-1,0,137,0,0,1,5,136243,0,7723,0,0
3v3竞技场消灭,3v3竞技场消灭,,1493,-1,-1,0,137,0,0,1,6,136243,0,7726,0,0
5v5竞技场消灭,5v5竞技场消灭,,1494,-1,-1,0,137,0,0,524289,7,136243,0,7729,0,0
奥特兰克山谷消灭,奥特兰克山谷消灭,,1495,-1,-1,0,137,0,0,1,8,136243,0,7732,0,0
阿拉希盆地消灭,阿拉希盆地消灭,,1496,-1,-1,0,137,0,0,1,9,136243,0,10681,0,0
战歌峡谷消灭,战歌峡谷消灭,,1497,-1,-1,0,137,0,0,1,10,136243,0,10180,0,0
风暴之眼消灭,风暴之眼消灭,,1498,-1,-1,0,137,0,0,1,11,136243,0,8084,0,0
远古海滩消灭,远古海滩消灭,,1499,-1,-1,0,137,0,0,1,12,136243,0,7830,0,0
被其他玩家消灭的总次数,被其他玩家消灭的总次数,,1501,-1,-1,0,21,0,0,1,1,136243,0,5849,0,0
拿起旗帜并在75秒内交还。,来去如风,,1502,489,0,0,14804,0,10,0,17,236353,0,4752,0,0
消灭掠夺者因格瓦尔（英雄乌特加德城堡）,消灭掠夺者因格瓦尔（英雄乌特加德城堡）,,1504,574,-1,0,14823,0,5,1,2,133112,0,10550,0,0
消灭克莉斯塔萨（英雄魔枢）,消灭克莉斯塔萨（英雄魔枢）,,1505,576,-1,0,14823,0,5,1,4,135840,0,8676,0,0
消灭阿努巴拉克（英雄艾卓-尼鲁布）,消灭阿努巴拉克（英雄艾卓-尼鲁布）,,1506,601,-1,0,14823,0,5,1,6,135442,0,3095,0,0
