Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
礦運深谷,2345,2214,0,0,6,0,0,0,0,0,0,0,0,0,0
迴繞地道,2347,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
澤克維爾巢穴,2348,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
希利蘇斯,2354,12,528390,0,3,0,0,0,0,0,0,0,0,0,0
回音之城,2357,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
回音之城,2358,2255,0,0,4,0,0,0,0,0,0,0,0,0,0
破曉者號,2359,2215,0,0,4,0,0,0,0,0,0,0,0,0,0
黑石深淵,2362,32,0,0,4,0,0,0,0,0,0,0,0,0,0
黑石深淵,2363,32,0,0,4,0,0,0,0,0,0,0,0,0,0
記憶寶庫,2367,2248,524288,0,4,0,0,0,0,0,0,0,0,0,0
甦醒會堂,2368,2248,0,0,4,0,0,0,0,0,0,0,0,0,0
戰爭育所,2373,2118,4,0,4,0,0,0,0,0,0,0,0,0,0
2601_鳴響深淵_地心通途_小地圖,2385,0,0,0,4,0,0,0,0,0,0,0,0,0,0
