Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
成年的紫晶岩蛛喜歡在地深之源外圍的岩壁上築巢而居。,|cFFFFD200寵物對戰：|r地深之源、淒涼之地,838,62182,0,134399,6,26,4,6,7,0
這隻幼龍是由無數令人眼花撩亂的齒輪、彈簧和電線組合而成，它在工程師的護目鏡中是體現潘達利亞神韻的代表作。,|cFFFFD200專業技能：|r潘達利亞之謎工程學,844,64899,126885,236473,9,2,3,6,7,0
翠玉蘊藏豐富的生命力與色彩，讓它成為製作這個溫馴夥伴的最佳天然素材。據說牠們拍動翅膀所產生的風可以安撫不安的情緒。,|cFFFFD200專業技能：|r潘達利亞之謎珠寶設計|n,845,61877,120501,133247,5,2,3,6,7,0
雖然牠們是用相同方式製作而成的，但在賦予生命時，寶石中的細微瑕疵會讓每隻幼豹都擁有其獨一無二的個性。唯一的共同點是，牠們都愛玩耍，而且非常友善。,|cFFFFD200專業技能：|r潘達利亞之謎珠寶設計|n,846,61883,120507,133236,5,2,3,6,7,0
許多人錯誤地相信，金魚沒有記憶。牠們的訓練師知道這顯然不是真的。牠們身上的瘀青可以證明。,|cFFFFD200任務：|r燒光他們|n|cFFFFD200區域：|r翠玉林,847,62829,122748,237309,8,2,1,6,7,0
這隻兔子比牠外表看起來強多了。,|cFFFFD200掉落：|r暗月兔|n|cFFFFD200區域：|r暗月島,848,59358,114090,237182,4,2,0,6,7,0
由潘達利亞雕銘師賦予生命的精美風箏。,|cFFFFD200專業技能：|r潘達利亞之謎銘文學,849,66104,127008,604252,2,146,3,6,7,0
誰會知道雕銘師還會製作風箏？,|cFFFFD200專業技能：|r潘達利亞之謎銘文學,850,66105,127006,133840,2,146,3,6,7,0
牠的動作不但迅速，還大聲的很！,|cFFFFD200寵物對戰：|r奧丹姆,851,62894,0,463491,7,26,4,33,7,0
他居然不喜歡蒼蠅...這有點奇怪，對吧？,|cFFFFD200成就：|r很花飼料錢|n|cFFFFD200類別：|r收集,855,66491,130759,463540,6,82,5,6,7,0
要小心喔，這小傢伙有時候可是很調皮的。,|cFFFFD200成就：|r可以開寵物店了|n|cFFFFD200類別：|r寵物對戰,856,66450,130726,254105,6,82,5,6,7,0
水靈特別的調皮，而且喜歡在風暴烈酒酒坊旁邊的河道裡玩耍。,|cFFFFD200任務：|r熊貓人古靈馴獸師|n|cFFFFD200區域：|r恆春谷,868,66950,131590,656560,6,2,1,36,7,0
,,872,64335,0,136040,7,48,-1,6,7,0
,,873,64334,0,136040,7,48,-1,6,7,0
,,874,65659,0,647701,4,48,-1,6,7,0
,,875,65660,0,135996,2,48,1,6,7,0
,,876,65661,0,134065,9,48,-1,6,7,0
,,877,65668,0,254857,4,48,-1,6,7,0
,,878,66964,0,254857,4,48,-1,6,7,0
,,879,66965,0,254857,4,48,-1,6,7,0
,,880,65662,0,132196,7,48,4,6,7,0
,,881,65664,0,132196,7,48,-1,6,7,0
,,882,65665,0,132196,7,48,-1,6,7,0
,,883,66982,0,134134,5,48,-1,6,7,0
,,884,66983,0,132242,7,48,2,6,7,0
,,885,65677,0,651242,7,48,4,6,7,0
,,886,65675,0,136036,2,48,-1,6,7,0
,,887,65676,0,132921,2,48,0,6,7,0
,,888,66930,0,132834,0,48,7,6,7,0
,,889,66144,0,133570,4,48,-1,6,7,0
,,890,66145,0,463491,7,48,-1,6,7,0
,,891,66154,0,132242,7,48,-1,6,7,0
,,892,66155,0,132368,4,48,-1,6,7,0
,,893,66156,0,132368,7,48,-1,6,7,0
,,894,66329,0,236193,2,48,-1,6,7,0
,,895,66330,0,442735,4,48,-1,6,7,0
,,896,66331,0,132186,8,48,-1,6,7,0
,,897,66333,0,132196,7,48,-1,6,7,0
,,898,66334,0,463569,4,48,-1,6,7,0
,,899,66335,0,132211,7,48,-1,6,7,0
,,900,66375,0,464159,4,48,-1,6,7,0
,,901,66376,0,134395,6,48,-1,6,7,0
,,902,66377,0,237579,8,48,-1,6,7,0
一隻會滾動會爆炸的蟲族成員，毒爆蟲會造成很可怕很可怕的傷害，靠近牠們是一項非常危險的舉動。,|cFFFFD200促銷：|r《星海爭霸II:蟲族之心》典藏版,903,66984,131650,656595,4,82,7,6,7,0
,,904,66361,0,656350,4,48,-1,6,7,0
,,905,66363,0,132211,7,48,-1,6,7,0
,,906,66364,0,132833,1,48,0,6,7,0
,,907,66427,0,134322,9,48,-1,6,7,0
,,908,66428,0,133883,9,48,8,6,7,0
,,909,66429,0,466036,9,48,-1,6,7,0
,,911,66438,0,134154,1,48,-1,6,7,0
,,912,66439,0,134154,1,48,-1,6,7,0
,,913,66966,0,134154,1,48,-1,6,7,0
,,915,66453,0,463491,7,48,-1,6,7,0
,,916,66454,0,134324,4,48,-1,6,7,0
,,917,66455,0,133570,4,48,-1,6,7,0
,,921,66443,0,136219,5,48,-1,6,7,0
,,922,66444,0,294482,5,48,6,6,7,0
,,923,66445,0,133861,9,48,-1,6,7,0
,,924,66414,0,236193,2,48,-1,6,7,0
,,925,66416,0,134971,5,48,-1,6,7,0
,,926,66417,0,134157,1,48,7,6,7,0
,,927,66468,0,132150,2,48,4,6,7,0
,,928,66469,0,132252,7,48,-1,6,7,0
,,929,66470,0,134155,1,48,0,6,7,0
,,931,66481,0,134437,5,48,-1,6,7,0
,,932,66482,0,651538,7,48,-1,6,7,0
,,933,66483,0,254857,4,48,-1,6,7,0
,,934,66485,0,132104,3,48,-1,6,7,0
,,935,66486,0,132196,7,48,-1,6,7,0
,,936,66487,0,648918,7,48,0,6,7,0
,,937,66488,0,134154,1,48,0,6,7,0
,,938,66489,0,134157,1,48,0,6,7,0
,,939,66490,0,134158,1,48,0,6,7,0
,,941,66492,0,132211,7,48,-1,6,7,0
,,942,66493,0,237579,8,48,-1,6,7,0
,,943,66494,0,236193,2,48,-1,6,7,0
,,944,66495,0,132186,6,48,-1,6,7,0
,,945,66496,0,237144,4,48,-1,6,7,0
,,946,66497,0,237146,2,48,1,6,7,0
,,947,66498,0,132123,3,48,4,6,7,0
,,948,66499,0,135128,3,48,7,6,7,0
,,949,66500,0,134015,6,48,6,6,7,0
,,950,66531,0,133712,9,48,-1,6,7,0
,,951,66532,0,387415,9,48,7,6,7,0
,,952,66533,0,134239,9,48,7,6,7,0
,,953,66534,0,134532,0,48,-1,6,7,0
,,954,66535,0,132197,5,48,6,6,7,0
,,955,66536,0,236196,2,48,-1,6,7,0
,,956,66537,0,134060,7,48,-1,6,7,0
,,957,66538,0,2126349,4,48,-1,6,7,0
,,958,66539,0,237579,8,48,-1,6,7,0
,,959,66540,0,656553,8,48,3,6,7,0
,,960,66541,0,656554,8,48,3,6,7,0
,,961,66542,0,132806,8,48,3,6,7,0
,,962,66543,0,134539,1,48,7,6,7,0
,,963,66544,0,135794,6,48,-1,6,7,0
,,964,66545,0,132849,5,48,2,6,7,0
,,965,66613,0,655866,8,48,-1,6,7,0
,,966,66614,0,250626,2,48,-1,6,7,0
,,967,66615,0,250626,2,48,-1,6,7,0
,,968,66616,0,133730,3,48,-1,6,7,0
,,969,66618,0,237272,3,48,6,6,7,0
,,970,66619,0,134555,3,48,-1,6,7,0
,,971,66620,0,134154,3,48,-1,6,7,0
,,972,66996,0,237441,3,48,7,6,7,0
,,973,66997,0,236233,1,48,0,6,7,0
,,974,66624,0,134324,4,48,-1,6,7,0
,,975,66626,0,134895,7,48,-1,6,7,0
,,976,66627,0,651538,7,48,-1,6,7,0
,,977,66628,0,133941,6,48,2,6,7,0
,,978,66629,0,132247,9,48,-1,6,7,0
,,979,66631,0,236243,7,48,2,6,7,0
,,980,66806,0,294474,4,48,-1,6,7,0
,,981,66807,0,463491,7,48,-1,6,7,0
,,982,66808,0,136116,5,48,-1,6,7,0
,,983,66802,0,399040,6,48,0,6,7,0
,,984,66804,0,237144,4,48,-1,6,7,0
,,985,66805,0,134396,6,48,-1,6,7,0
,,986,66809,0,132196,7,48,-1,6,7,0
,,987,66810,0,136199,5,48,-1,6,7,0
,,988,66811,0,464139,6,48,-1,6,7,0
,,989,66812,0,134936,4,48,-1,6,7,0
,,990,66813,0,236193,2,48,-1,6,7,0
,,991,66814,0,132211,7,48,-1,6,7,0
,,992,66709,0,133936,8,48,-1,6,7,0
,,993,66710,0,132211,7,48,-1,6,7,0
,,994,66711,0,236196,2,48,4,6,7,0
,,995,66715,0,648918,4,48,4,6,7,0
,,996,66716,0,646148,6,48,0,6,7,0
,,997,66718,0,133939,6,48,1,6,7,0
,,998,66712,0,648918,7,48,-1,6,7,0
,,999,66713,0,656345,8,48,4,6,7,0
,,1000,66714,0,236193,2,48,4,6,7,0
,,1001,66719,0,237397,7,48,4,6,7,0
,,1002,66720,0,254857,4,48,4,6,7,0
,,1003,66721,0,250626,2,48,4,6,7,0
,,1004,66923,0,133942,8,48,0,6,7,0
,,1005,66925,0,442735,4,48,4,6,7,0
,,1006,66926,0,135851,6,48,6,6,7,0
,,1007,66722,0,644001,7,48,4,6,7,0
,,1008,66723,0,399041,6,48,0,6,7,0
,,1009,66724,0,132186,8,48,4,6,7,0
,,1010,66725,0,645906,8,48,4,6,7,0
,,1011,66726,0,652138,1,48,4,6,7,0
,,1012,66728,0,646325,4,48,4,6,7,0
據說漂流島神真子就是由一隻這樣的海龍龜長大而成的。說不定你的這隻小海龜長大之後也會變成很了不起的東西？,|cFFFFD200寵物對戰：|r喀撒朗蠻荒|n|cFFFFD200事件：|r遊子節,1013,67022,0,656342,8,26,4,34,7,0
這種飛蛾的幼蟲因為能產出艾澤拉斯最細緻的絲而聞名全世界。,|cFFFFD200專業技能：|r潘達利亞之謎裁縫(帝國絲綢),1039,67230,132574,236193,2,2,3,6,7,0
這種圓鼓鼓的紅色毛毛蟲因為能產出艾澤拉斯最細緻的絲而聞名全世界。,|cFFFFD200專業技能：|r潘達利亞之謎裁縫(帝國絲綢)|n,1040,67233,132580,648918,4,2,3,6,7,0
小心！你的作物很可能會被吃個精光！,|cFFFFD200任務：|r阿秀，需要友誼達到崇拜|n|cFFFFD200區域：|r四風峽,1042,63370,123784,646325,4,26,1,6,7,0
紫羅蘭森林陸行鳥數量眾多，其中絕大多數幼雛都會被暗月馬戲團的史丹普‧雷角拿來加菜，不過有一小部份會被當成坐騎養大，或是賣給想要尋找個頭嬌小紫色寵物的冒險者。,|cFFFFD200商人：|r蘭拉|n|cFFFFD200區域：|r暗月島|n|cFFFFD200花費：|r90|TINTERFACE\ICONS\inv_misc_ticket_darkmoon_01:0|t,1061,67319,132762,132198,4,2,2,35,7,0
偶爾會在暗月島上扭曲樹木間，看見牠們那種令人聯想到魔化烈焰的怪異綠光。,|cFFFFD200寵物對戰：|r暗月島|n,1062,67329,0,1044485,2,26,4,6,7,0
作弊？勸你最好不要。,|cFFFFD200掉落：|r暗月寵物用品|n,1063,67332,132789,136155,5,2,0,39,7,0
,|n,1065,67384,0,136155,5,48,4,6,7,0
,,1066,67382,0,132159,7,48,4,6,7,0
,,1067,67383,0,133015,9,48,4,6,7,0
雖然跟吉爾尼斯那些臭名遠播的烏鴉相比，這些烏鴉的體型較小，但是論起聰明狡猾的程度可是足以相提並論。,|cFFFFD200寵物對戰：|r在暗月島隨機出現於與其它生物的戰鬥之中,1068,67443,0,645217,2,26,4,6,7,0
害羞的特奇受人喜愛，比起新朋友，更喜歡跟親密好友一同作伴。,|cFFFFD200掉落：|r白色魚人蛋,1073,16445,28487,656558,0,82,0,6,7,0
愛玩又愛嗚嗚叫，還會到處揮灑火苗。沒戴上防火手套，千萬別去逗弄這些小貓咪！,|cFFFFD200遊戲商城|r,1117,68267,134538,666530,6,82,9,6,7,0
雖然看起來和火焰凱蒂好像有些血緣關係，但這兩種生物其實是毫不相干的。,|cFFFFD200任務：|r熊貓人古靈馴獸師|n|cFFFFD200區域：|r恆春谷|n,1124,68466,134892,774324,6,2,1,36,7,0
這些古靈正代表著潘達利亞核心的元素力量。,|cFFFFD200任務：|r熊貓人古靈馴獸師|n|cFFFFD200區域：|r恆春谷|n,1125,68467,134894,774322,6,2,1,36,7,0
在家鄉受到威脅以前，潘達利亞的元素個個都可愛又好動。,|cFFFFD200任務：|r熊貓人古靈馴獸師|n|cFFFFD200區域：|r恆春谷|n,1126,68468,134895,774323,6,2,1,36,7,0
它天性愛好隱密，再小的箱子也鑽得進去。,|cFFFFD200促銷：|r2012年於上海舉辦的Battle.net 世界盃聯賽,1127,68502,132759,298591,5,16466,7,6,7,0
正常大小的老鼠。,|cFFFFD200寵物對戰：|r喀撒朗蠻荒,1128,68506,0,645526,7,26,4,6,7,0
,,1129,68555,0,651538,4,1072,4,6,7,0
,,1130,68567,0,134153,1,48,4,6,7,0
,,1131,68568,0,236196,2,48,4,6,7,0
,,1132,68569,0,133922,8,48,4,6,7,0
,,1133,68570,0,643423,8,48,4,6,7,0
,,1134,68572,0,252178,5,48,4,6,7,0
,,1135,68575,0,236193,2,48,4,6,7,0
,,1136,68571,0,630863,1,48,4,6,7,0
,,1137,68573,0,648644,7,48,4,6,7,0
,|n|n,1138,68577,0,656560,6,48,1,6,7,0
,,1139,68580,0,774324,6,48,-1,6,7,0
,,1140,68579,0,774322,6,48,-1,6,7,0
,,1141,68578,0,774323,6,48,-1,6,7,0
誕生只為了一個目的，僅此一個目的而已:那就是痛打小動物，有多痛打多痛，能多用力就多用力。,|cFFFFD200商人：|r奎肯布希|n|cFFFFD200區域：|r礦道地鐵|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200聲望：|r畢茲摩鬥陣俱樂部，第3階|n|n|cFFFFD200商人：|r北方保羅|n|cFFFFD200區域：|r鬥陣競技場|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Reputation: |r鬥陣競技場，第3階,1142,68601,135156,134152,9,18,2,39,7,0
這是在梅克絲娜窩巢中沾滿灰塵的蜘蛛卵裡面找到的，這些生物在孵化時已經是不死生物了。,|cFFFFD200掉落：|r梅克絲娜|n|cFFFFD200區域：|r納克薩瑪斯,1143,68656,135254,134899,3,2,0,6,7,0
憎恨者的全身上下都是小孢莢，如果風向良好，裡頭滿滿的荒疫菌類孢子可以散播達1000碼遠。,|cFFFFD200掉落：|r憎恨者|n|cFFFFD200區域：|r納克薩瑪斯,1144,68657,135255,571319,3,2,0,6,7,0
一離開納克薩瑪斯，畢勾沃斯先生就立刻找到一個暖和的地方曬著太陽好好打個盹。,|cFFFFD200成就：|r寵物大軍來襲|n|cFFFFD200類別：|r收集,1145,68655,135256,656579,3,82,5,6,7,0
一群勇敢的冒險者殺死古魯斯的時候，在屍體中發現這隻小傢伙正啃著巨大的不死族骨頭。,|cFFFFD200掉落：|r古魯斯|n|cFFFFD200區域：|r納克薩瑪斯,1146,68654,135257,133718,3,2,0,6,7,0
雖然拉格納羅斯在火源之界被擊敗，仍有少數先驅者繼續跟隨它。,|cFFFFD200掉落：|r薩弗隆先驅者|n|cFFFFD200區域：|r熔火之心,1147,68665,135258,132312,0,2,0,35,7,0
這些繁衍快速的烈焰小鬼成群散佈在熔火之心裡面。,|cFFFFD200掉落：|r瑪格曼達|n|cFFFFD200區域：|r熔火之心,1149,68664,135259,136218,0,2,0,6,7,0
看來古雷曼格的核心在冷卻後，仍能保有部份類似智慧生物的特性。,|cFFFFD200掉落：|r『焚化者』古雷曼格|n|cFFFFD200區域：|r熔火之心|n,1150,68666,135259,237011,6,2,0,39,7,0
在黑翼之巢中，其中一顆拉佐格爾的蛋神奇地存活下來。,|cFFFFD200掉落：|r狂野的拉佐格爾|n|cFFFFD200區域：|r黑翼之巢,1151,68661,135263,236469,1,2,0,6,7,0
每個面對這頭兇猛多色怪物的人，心裡面想的都是，希望牠不會用時間停止！,|cFFFFD200掉落：|r克洛瑪古斯|n|cFFFFD200區域：|r黑翼之巢,1152,68662,135264,377270,1,2,0,6,7,0
這個黑爪小個子被留下來保護幼龍。,|cFFFFD200掉落：|r幼龍領主勒西雷爾|n|cFFFFD200區域：|r黑翼之巢,1153,68663,135265,236472,1,2,0,6,7,0
這些小水滴來不及回到維希度斯身邊重組成型。,|cFFFFD200掉落：|r維希度斯|n|cFFFFD200區域：|r安其拉,1154,68660,135266,132108,5,2,0,6,7,0
這是安其拉神廟的阿努比薩斯塑像，充滿了古代其拉魔法。,|cFFFFD200掉落：|r維克洛爾大帝|n|cFFFFD200區域：|r安其拉,1155,68659,135267,134908,0,2,0,35,7,0
對許多冒險者來說是個禍根，看著它的雙眼就能知道何謂真正的瘋狂。,|cFFFFD200掉落：|r預言者斯克拉姆|n|cFFFFD200區域：|r安其拉,1156,68658,135268,134896,5,2,0,6,7,0
隨著年紀增長，只會越來越漂亮。,|cFFFFD200寵物對戰：|r北貧瘠之地,1157,68804,0,132921,0,26,4,6,7,0
經過當地居民多年獵殺，使得這個物種變得異常稀有。,|cFFFFD200寵物對戰：|r菲拉斯,1158,68805,0,458252,0,26,4,36,7,0
絕大多數的人都沒看過這本書。,|cFFFFD200寵物對戰：|r希爾斯布萊德丘陵|n,1159,68806,0,133740,5,26,4,6,7,0
千萬別把視線從它身上移開。,|cFFFFD200寵物對戰：|r逆風小徑|n,1160,68819,0,134416,5,26,4,39,7,0
你最好相信他，他真的知道現在是幾點幾分。,|cFFFFD200寵物對戰：|r時光之穴|n,1161,68820,0,298656,1,26,4,6,7,0
熔焰小貓是諾姆瑞根內部工程師製造出來的一種工程學現代奇蹟。,|cFFFFD200寵物對戰：|r諾姆瑞根|n,1162,68838,0,668552,9,26,4,6,7,0
在永望鎮的工程學巫師製造出這種獨特的試作品幼獸，不幸的是，有些逃出去之後就再也沒找回來。,|cFFFFD200寵物對戰：|r冬泉谷|n,1163,68839,0,773096,9,26,4,6,7,0
這種迅猛龍出沒於劍刃山脈，在托斯利基地附近常常可以聽見牠們那像機械般的吼叫聲。,|cFFFFD200寵物對戰：|r劍刃山脈|n,1164,68841,0,774414,9,26,4,6,7,0
這些瑪里苟斯的幼龍因為其無窮的秘法力量而顯得珍貴。,|cFFFFD200寵物對戰：|r凜懼島|n,1165,68845,0,797547,1,26,4,6,7,0
這是崑萊峰當地的原生雪人，稀有，其危險程度遠超乎外觀給人的印象。,|cFFFFD200寵物對戰：|r崑萊峰|n,1166,68846,0,797882,0,26,4,6,7,0
在北裂境海邊可以找到這些美麗的幼龍。,|cFFFFD200寵物對戰：|r休拉薩盆地|n,1167,68850,0,587740,1,26,4,34,7,0
莫基是這世界上的魚人稀有種。,|cFFFFD200促銷：|r韓國促銷活動,1168,15361,25018,132834,0,16466,7,6,7,0
這本受到惡魔腐化的書裡面記載著恐怖詭異的秘密，因為太可怕了，因此連書頁看起來都像是散發著神秘的生命能量一樣。在許多術士床頭都能看到這本書。,|cFFFFD200紙牌獎勵：|r守護者的背叛,1174,69208,136484,355498,5,2,8,33,7,0
碰上這種全身帶電的水貍，最好保持距離以策安全。,|cFFFFD200寵物對戰：|r雷王島,1175,69648,0,796787,6,26,4,6,7,0
你相信嗎？我竟然有這麼可愛！連我自己都不敢相信。,|cFFFFD200任務：|r寓言裡的野獸|n,1176,69649,137568,774009,7,82,1,6,7,0
這種生物誕生自沙塵之中，形成和消失皆在眨眼之間。,|cFFFFD200掉落：|r雷霆王座|n|n,1177,69748,137977,796636,6,2,0,6,7,0
這些小魔像打從一創造出來就對奪日者忠心耿耿。它們個頭雖小，但是力氣可不小。,|cFFFFD200掉落：|r故障的奪日者傀儡|n|cFFFFD200區域：|r雷王島,1178,69778,138082,838516,9,2,0,6,7,0
渾身是電，從牙齒到尾巴都能看見電流流竄。,|cFFFFD200寵物對戰：|r雷王島,1179,69794,0,801473,6,26,4,6,7,0
這隻獨特的迅猛龍誕生於贊達拉島，其後隨著贊達拉部隊來到了這裡。,|cFFFFD200掉落：|r贊達拉馭龍師|n|cFFFFD200區域：|r巨獸島,1180,69796,138087,797325,7,2,0,6,7,0
這種蛇因為能一口吞下地精而聞名。,|cFFFFD200寵物對戰：|r雷王島,1181,69818,0,801474,7,26,4,6,7,0
最好別碰。,|cFFFFD200寵物對戰：|r雷王島,1182,69819,0,804969,8,26,4,6,7,0
這些是在雷霆王座打造出來、服侍黑暗憎惡魔像的微型造物。,|cFFFFD200掉落：|r憎惡魔像|n|cFFFFD200區域：|r雷霆王座,1183,69820,138161,838812,9,2,0,6,7,0
就算是體型這麼小的恐角龍，也能對輕忽的目標造成莫大的傷害。,|cFFFFD200成就：|r野蠻寵物車輪戰高手|n|cFFFFD200類別：|r寵物對戰,1184,69849,138287,840541,7,82,5,6,7,0
這隻生物看起來似曾相似...,|cFFFFD200任務：|r一大堆龐大的恐龍骨頭|n|cFFFFD200區域：|r巨獸島,1185,69848,138285,838549,5,2,1,6,7,0
,,1187,68558,0,644001,7,1072,4,6,7,0
,,1188,68559,0,645906,8,1072,4,6,7,0
,,1189,68560,0,646378,7,1072,4,6,7,0
,,1190,68561,0,646325,4,1072,4,6,7,0
,,1191,68562,0,133936,8,1072,4,6,7,0
,,1192,68563,0,237398,7,1072,4,6,7,0
,,1193,68564,0,633440,8,1072,4,6,7,0
,,1194,68565,0,646059,4,1072,4,6,7,0
,,1195,68566,0,643423,8,1072,4,6,7,0
這些可愛的小淘氣喜歡沐浴在陽光之下，愛在陽光中入眠、在陽光下打盹。,|cFFFFD200任務：|r寓言裡的野獸|n,1196,69891,138380,774009,7,2,1,6,7,0
雪白小熊貓可以藉由身上白色的皮毛，藏身在崑萊峰的雪堆之中。,|cFFFFD200任務：|r寓言裡的野獸|n,1197,69893,138381,838693,7,2,1,6,7,0
山地小熊貓是雪白小熊貓的表親，居住在崑萊峰的地勢較低的區域。,|cFFFFD200任務：|r寓言裡的野獸|n,1198,69892,138382,838691,7,2,1,6,7,0
請勿觸碰尖銳末端。注意:這隻生物無處不尖。,|cFFFFD200掉落：|r哈里登|n|cFFFFD200區域：|r雷霆王座,1200,70083,138825,840540,7,2,0,6,7,0
有熊貓人相信葛納勒斯是守護雷神島上那座城塞的贊達拉古老羅亞神祇。,|cFFFFD200掉落：|r葛納勒斯|n|cFFFFD200區域：|r螳螂荒原,1201,70098,138913,133898,8,2,0,6,7,0
稷坤寶寶乃是古老雌凰稷坤的幼雛，牠們極具危險性，在許多文化中被視為神聖瑰寶。,|cFFFFD200掉落：|r稷坤|n|cFFFFD200區域：|r雷霆王座,1202,70144,139148,838694,2,2,0,6,7,0
這個金屬和螺栓的組合，可說是所有廚師的夢想。可惜的是，他煮出來的東西並不適合人形生物食用。根據賈德的筆記所述，他是為了他的朋友艾蜜莉‧柯爾而造出這個小傢伙的。,|cFFFFD200專業技能：|r潘達利亞之謎工程學|n,1204,70082,138824,798062,9,2,3,6,7,0
