SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200商人：|r培提爾‧星洋|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7565,0,0,2,168846
|cFFFFD200商人：|r培提爾‧星洋|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7566,0,0,2,168847
|cFFFFD200商人：|r培提爾‧星洋|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7567,0,0,2,168848
|cFFFFD200商人：|r培提爾‧星洋|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7568,0,0,2,168849
|cFFFFD200商人：|r培提爾‧星洋|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,7569,0,0,2,168850
|cFFFFD200商人：|r克里斯多夫‧麥克唐諾|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r史蒂芬‧科克瑞|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7571,0,1,2,168852
|cFFFFD200商人：|r克里斯多夫‧麥克唐諾|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r史蒂芬‧科克瑞|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7572,0,1,2,168853
|cFFFFD200商人：|r克里斯多夫‧麥克唐諾|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r史蒂芬‧科克瑞|n|cFFFFD200物品：|r德拉諾裁縫|n|cFFFFD200花費：|r 100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7573,0,1,2,168854
|cFFFFD200商人：|r札倫‧赫弗|n|cFFFFD200物品：|r德拉諾工程學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r西恩‧捕樁|n|cFFFFD200物品：|r德拉諾工程學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7575,0,1,2,169140
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7577,0,1,2,170700
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7579,0,0,2,170701
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7581,0,1,2,170704
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7582,0,1,2,170705
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7583,0,1,2,170706
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7584,0,1,2,170707
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7585,0,1,2,170708
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7586,0,1,2,170709
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7587,0,1,2,170710
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7588,0,1,2,170711
|cFFFFD200商人：|r科斯坦‧海沃|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r工藝師哈蘭|n|cFFFFD200物品：|r德拉諾珠寶學|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7589,0,1,2,170712
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7590,0,0,2,170713
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7591,0,0,2,170714
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7592,0,0,2,170715
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7593,0,0,2,170716
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7594,0,0,2,170717
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7595,0,0,2,170718
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7596,0,0,2,170719
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7597,0,0,2,170720
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7598,0,0,2,170721
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7599,0,0,2,170723
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7600,0,0,2,170724
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7601,0,0,2,170725
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7602,0,0,2,170726
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7603,0,0,2,170727
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7604,0,0,2,170729
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7605,0,0,2,170730
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7606,0,0,2,170731
|cFFFFD200商人：|r凱凡‧高智|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,7607,0,0,2,170732
|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7608,0,-1,2,171072
|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7609,0,-1,2,171073
|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r5|Hitem:21100|h|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t|h,7610,0,-1,2,171074
|cFFFFD200商人：|r阿萊西‧海科坎|n|cFFFFD200區域：|r落月之地|n|cFFFFD200花費：|r60|Hitem:109118|h|TInterface\ICONS\INV_Ore_Blackrock_Ore.blp:0|t|h|n|n|cFFFFD200商人：|r崔克希‧伏特|n|cFFFFD200區域：|r霜牆要塞|n|cFFFFD200花費：|r60|Hitem:109118|h|TInterface\ICONS\INV_Ore_Blackrock_Ore.blp:0|t|h,7611,0,-1,2,182120
|cFFFFD200商人：|r尼克‧鋼環|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,7612,0,0,2,177363
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7613,0,1,2,171391
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7614,0,1,2,171260
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7615,0,1,2,171263
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7616,0,1,2,171261
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7617,0,1,2,171264
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7618,0,1,2,171262
|cFFFFD200商人：|r安德斯‧隆斯提屈|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r莉菈‧月絲|n|cFFFFD200物品：|r德拉諾製皮|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7619,0,1,2,171265
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7620,0,0,2,171266
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7621,0,0,2,171267
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7622,0,0,2,171268
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7623,0,0,2,171269
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7624,0,0,2,171270
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7625,0,0,2,171271
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7626,0,0,2,171272
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7627,0,0,2,171273
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7628,0,0,2,171274
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7629,0,0,2,171275
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7630,0,0,2,171276
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7631,0,0,2,171277
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7632,0,0,2,171278
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7633,0,0,2,171279
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7634,0,0,2,171280
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7635,0,0,2,171281
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7636,0,0,2,171282
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7637,0,0,2,171283
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7638,0,0,2,171284
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7639,0,0,2,171285
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7641,0,0,2,171288
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7642,0,0,2,171289
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7643,0,0,2,171290
|cFFFFD200商人：|r加姆‧林行|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,7644,0,0,2,171291
|cFFFFD200商人：|r奧莉亞‧夢鐵者|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r羅伊斯‧大鬍子|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7646,0,1,2,171690
|cFFFFD200商人：|r奧莉亞‧夢鐵者|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r羅伊斯‧大鬍子|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7648,0,1,2,171691
|cFFFFD200商人：|r奧莉亞‧夢鐵者|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r羅伊斯‧大鬍子|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7649,0,1,2,171692
|cFFFFD200商人：|r奧莉亞‧夢鐵者|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r落月之地|n|n|cFFFFD200商人：|r羅伊斯‧大鬍子|n|cFFFFD200物品：|r德拉諾鍛造|n|cFFFFD200花費：|r100|Tinterface\moneyframe\ui-goldicon.blp:0|t|n|cFFFFD200區域：|r艾斯蘭,7650,0,1,2,171693
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7651,0,0,2,171694
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7652,0,0,2,171695
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7653,0,0,2,171696
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7654,0,0,2,171697
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7655,0,0,2,171698
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7656,0,0,2,171699
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7657,0,0,2,171700
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7658,0,0,2,171701
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7659,0,0,2,171702
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7660,0,0,2,171703
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7661,0,0,2,171704
|cFFFFD200商人：|r諾恩‧三棘|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,7662,0,0,2,171705
