Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
與半丘市集裡的一個角色成為最好的朋友。,市集好友,,6551,-1,-1,0,15114,0,10,0,23,236681,0,21441,0,0,0,0
與半丘市集的所有角色成為最好的朋友。,熟門熟路,,6552,-1,-1,6551,15114,0,10,0,24,236683,0,21452,0,0,0,0
在普通或英雄難度中擊敗恐懼之心的加拉隆，且不損傷他的腿。,如迎面飛矢,,6553,1009,-1,0,15107,0,10,0,33,133580,0,21488,0,0,0,0
在寵物對戰中捕獲10隻寵物。,牠是我的！,,6554,-1,-1,0,15118,0,5,131072,21,646989,0,28172,0,0,0,0
在寵物對戰中捕獲25隻寵物。,寵物大隊,,6555,-1,-1,6554,15118,0,5,131072,22,646989,0,28164,0,0,0,0
在寵物對戰中捕獲50隻寵物。,需要更多的陷阱,獎勵：強力寵物陷阱,6556,-1,-1,6555,15118,0,5,393216,23,646989,0,28166,0,0,0,0
在寵物對戰中捕獲100隻寵物。,大師級寵物獵人,,6557,-1,-1,6556,15118,0,5,135168,24,646989,0,28168,0,0,0,0
在東部王國、卡林多、外域、北裂境或潘達利亞的10個不同區域各贏得一場寵物對戰。,區域寵物對戰贏家,,6558,-1,-1,0,15119,0,5,131072,35,652413,0,30574,0,0,0,0
在東部王國、卡林多、外域、北裂境或潘達利亞的30個不同區域各贏得一場寵物對戰。,旅行寵物對戰贏家,,6559,-1,-1,6558,15119,0,5,131072,36,652414,0,28741,0,0,0,0
在東部王國、卡林多、外域、北裂境或潘達利亞的60個不同區域各贏得一場寵物對戰。,世界寵物對戰贏家,,6560,-1,-1,6559,15119,0,10,135168,37,652415,0,30642,0,0,0,0
一隻寵物等級提升至5。,還是小寶寶,獎勵：第3個戰寵欄位,6566,-1,-1,7433,15120,0,5,131072,2,651383,0,22501,0,0,0,0
一隻寵物等級提升至10。,成長,,6567,-1,-1,6566,15120,0,5,131072,3,651378,0,22775,0,0,0,0
一隻寵物等級提升至15。,該是約束的時候,,6568,-1,-1,6567,15120,0,5,131072,4,651379,0,22777,0,0,0,0
一隻寵物等級提升至20。,叫我學長,,6569,-1,-1,6568,15120,0,5,131072,5,651380,0,22779,0,0,0,0
一隻寵物等級提升至25。,都長大啦！,,6570,-1,-1,6569,15120,0,10,131072,6,651381,0,22781,0,0,0,0
捕獲一隻生命力少於5%的戰寵。,驚險的戰鬥！,,6571,-1,-1,0,15118,0,5,131072,31,651490,0,22586,0,0,0,0
15隻寵物等級提升至25。,專業寵物小組,,6578,-1,-1,0,15120,0,5,131072,10,655709,0,28180,0,0,0,0
15隻寵物等級提升至10。,菜鳥寵物小組,,6579,-1,-1,0,15120,0,5,131072,7,655710,0,28174,0,0,0,0
30隻寵物等級提升至10。,菜鳥寵物團,,6580,-1,-1,6579,15120,0,5,131072,8,655712,0,28176,0,0,0,0
30隻寵物等級提升至25。,專業寵物團,獎勵：原始寵物陷阱,6581,-1,-1,6578,15120,0,5,393216,11,655711,0,28182,0,0,0,0
75隻寵物等級提升至25。,專業寵物總動員,寵物：歌唱蟋蟀,6582,-1,-1,6581,15120,0,10,143360,12,655713,88147,28184,0,0,0,0
75隻寵物等級提升至10。,菜鳥寵物總動員,,6583,-1,-1,6580,15120,0,10,131072,9,655714,0,28178,0,0,0,0
在下列的每座聯盟城市贏得一場寵物對戰。,大城市寵物車輪戰 - 聯盟,,6584,-1,-1,0,15119,0,5,131072,17,651362,0,21573,0,0,0,0
捕捉卡林多裡的每一種戰寵。,卡林多狩旅團,,6585,-1,-1,0,15118,0,5,131072,39,651134,0,22760,0,0,0,0
捕捉東部王國裡的每一種戰寵。,東部王國狩旅團,,6586,-1,-1,0,15118,0,5,131072,38,651133,0,28638,0,0,0,0
捕捉外域裡的每一種戰寵。,外域狩旅團,,6587,-1,-1,0,15118,0,5,131072,40,651136,0,29245,0,0,0,0
捕捉北裂境裡的每一種戰寵。,北裂境狩旅團,,6588,-1,-1,0,15118,0,5,131072,41,651135,0,29272,0,0,0,0
捕捉潘達利亞裡的每一種戰寵。,潘達利亞狩旅團,,6589,-1,-1,0,15118,0,5,131072,42,651137,0,29306,0,0,0,0
完成下列的寵物狩旅團成就。,世界狩旅團,頭銜：動物園管理員,6590,-1,-1,0,15118,0,10,143360,43,651131,0,21498,0,0,0,0
贏得1000場寵物對戰。,宗師級寵物對戰高手,,6591,-1,-1,6462,15119,0,5,135168,8,651518,0,22592,0,0,0,0
贏得5000場寵物對戰。,傳說級寵物對戰高手,,6592,-1,-1,6591,15119,0,10,143360,9,651521,0,22594,0,0,0,0
贏得50場寵物對戰。,經驗老到的寵物對戰高手,,6593,-1,-1,6594,15119,0,5,131072,6,651520,0,22503,0,0,0,0
贏得10場寵物對戰。,寵物大戰！,,6594,-1,-1,0,15119,0,5,131072,1,652132,0,22588,0,0,0,0
贏得10場PvP寵物對戰。,寵物車輪戰高手,,6595,-1,-1,0,15119,0,5,131072,12,652134,0,28656,0,0,0,0
贏得50場PvP寵物對戰。,經驗老到的寵物車輪戰高手,,6596,-1,-1,6595,15119,0,5,131072,13,652137,0,28658,0,0,0,0
贏得250場PvP寵物對戰。,大師級寵物車輪戰高手,,6597,-1,-1,6596,15119,0,5,131072,14,652135,0,28660,0,0,0,0
贏得1000場PvP寵物對戰。,宗師級寵物車輪戰高手,,6598,-1,-1,6597,15119,0,5,135168,15,652133,0,28662,0,0,0,0
贏得5000場PvP寵物對戰。,傳說級寵物車輪戰高手,,6599,-1,-1,6598,15119,0,10,143360,16,652136,0,28664,0,0,0,0
獲得300點寵物對戰成就點數。,終極訓練師,,6600,-1,-1,7483,15117,0,5,143360,7,651744,0,21766,0,0,0,0
在東部王國、卡林多、外域、北裂境或潘達利亞擊敗一名大師級馴獸師。,馴服蠻荒,,6601,-1,-1,0,15119,0,5,131072,41,652173,0,28273,0,0,0,0
擊敗下列卡林多所有的馴獸師。,馴服卡林多,解鎖：卡林多寵物對戰每日任務,6602,-1,0,0,15119,0,5,131072,45,236807,0,21525,0,0,0,0
擊敗下列東部王國所有的馴獸師。,馴服東部王國,解鎖：東部王國寵物對戰每日任務,6603,-1,1,0,15119,0,5,131072,44,236759,0,21532,0,0,0,0
擊敗下列外域所有的馴獸師。,馴服外域,解鎖：外域寵物對戰每日任務,6604,-1,-1,0,15119,0,5,131072,46,236813,0,21537,0,0,0,0
擊敗下列北裂境所有的馴獸師。,馴服北裂境,解鎖：北裂境寵物對戰每日任務,6605,-1,-1,0,15119,0,5,131072,47,236812,0,21542,0,0,0,0
擊敗下列所有的潘達利亞馴獸師。,馴服潘達利亞,解鎖：潘達利亞寵物對戰每日任務,6606,-1,-1,0,15119,0,5,131072,49,652174,0,21547,0,0,0,0
完成下列所有的馴獸成就。,馴服艾澤拉斯,頭銜：馴獸師,6607,-1,-1,0,15119,0,10,143360,50,652220,0,21517,0,0,0,0
從每個類別捕獲一隻戰寵。,大團圓,,6608,-1,-1,0,15118,0,10,131072,30,651491,0,22575,0,0,0,0
每個類別的寵物等級提升至10。,均衡發展,,6609,-1,-1,0,15120,0,5,131072,13,655863,0,28186,0,0,0,0
每個類別的寵物等級提升至25。,一視同仁,,6610,-1,-1,6609,15120,0,10,135168,14,655864,0,28197,0,0,0,0
完成下列所有的寵物對戰馴獸師成就。,大陸馴獸師,,6611,-1,-1,0,15118,0,10,143360,37,655865,0,21557,0,0,0,0
在下列的每一個卡林多地區捕獲一隻戰寵。,卡林多馴獸師,,6612,-1,-1,0,15118,0,5,131072,33,655854,0,28553,0,0,0,0
在下列的每一個東部王國地區捕獲一隻戰寵。,東部王國馴獸師,,6613,-1,-1,0,15118,0,5,131072,32,655853,0,28208,0,0,0,0
在下列的每一個外域地區捕獲一隻戰寵。,外域馴獸師,,6614,-1,-1,0,15118,0,5,131072,34,655856,0,28582,0,0,0,0
在下列的每一個北裂境地區捕獲一隻戰寵。,北裂境馴獸師,,6615,-1,-1,0,15118,0,5,131072,35,655855,0,28590,0,0,0,0
在下列的每一個潘達利亞地區捕獲一隻戰寵。,潘達利亞馴獸師,,6616,-1,-1,0,15118,0,5,131072,36,655857,0,28601,0,0,0,0
連續贏得10場寵物對戰。,十連勝,,6618,-1,-1,0,15119,0,5,131072,38,643856,0,28668,0,0,0,0
連續贏得25場寵物對戰。,連番獲勝,,6619,-1,-1,6618,15119,0,10,143360,39,643856,0,28670,0,0,0,0
在沒有寵物陣亡的情況下，連續贏得5場PvP寵物對戰。,沒時間治療,,6620,-1,-1,0,15119,0,10,131072,40,644389,0,28666,0,0,0,0
在下列的每座部落城市贏得一場寵物對戰。,大城市寵物車輪戰 - 部落,,6621,-1,-1,0,15119,0,5,131072,18,651361,0,21578,0,0,0,0
完成下列的每個大城市寵物車輪戰成就。,大城市寵物車輪戰高手,,6622,-1,-1,0,15119,0,10,131072,19,651360,0,21583,0,0,0,0
使下列熊貓人的各職業到達最高等級。,全職的熊貓人,,6624,-1,1,0,15088,0,10,86016,26,651321,0,21623,0,0,0,0
使下列熊貓人的各職業到達最高等級。,全職的熊貓人,,6625,-1,0,0,15088,0,10,86016,27,651321,0,21652,0,0,0,0
各資料片的所有專業技能及次要專業技能都達到600點。,團隊分工力量大,獎勵：傳家寶腿部,6626,-1,-1,4860,15080,0,10,28672,2,464483,0,21662,0,0,0,0
伺服器首個在全部專業技能和次要技能都獲得600技能點數的公會。,伺服器首位！眾人齊心成就高,,6628,-1,-1,0,15093,0,0,96512,9,464483,0,21680,0,0,0,0
"完成150,000個每日任務。",每日拔得頭籌,,6629,-1,-1,5265,15077,0,10,28672,7,652159,0,21696,0,0,0,0
在公會隊伍裡，完成潘達利亞每個地城挑戰模式，獲得青銅或更高階的勳章。,挑戰勝利者:青銅勳章 - 公會版,,6632,-1,-1,6921,15093,0,0,20480,54,618857,0,0,0,0,0,0
在公會隊伍裡，完成潘達利亞每個地城挑戰模式，獲得白銀或更高階的勳章。,挑戰勝利者:白銀勳章 - 公會版,,6633,-1,-1,6632,15093,0,0,20480,55,618860,0,0,0,0,0,0
在公會隊伍裡，完成潘達利亞每個地城挑戰模式，獲得黃金勳章。,挑戰勝利者:黃金勳章 - 公會版,,6634,-1,-1,6633,15093,0,0,20480,56,618858,0,0,0,0,0,0
在公會隊伍裡，完成50個地城挑戰模式，獲得青銅或更高階的勳章。,公會勳章 - 青銅,,6641,-1,-1,0,15093,0,0,18432,61,618857,0,0,0,0,0,0
在公會隊伍裡，完成50個地城挑戰模式，獲得白銀或更高階的勳章。,公會勳章 - 白銀勳章,,6642,-1,-1,6641,15093,0,0,18432,62,618860,0,0,0,0,0,0
在公會隊伍裡，完成50個地城挑戰模式，獲得黃金勳章。,公會勳章 - 黃金勳章,,6643,-1,-1,6642,15093,0,0,18432,63,618858,0,0,0,0,0,0
取得下列所有熊貓人的聲望崇拜。,熊貓人大使館,獎勵：專家級公會襯衫,6644,-1,1,0,15089,0,10,28672,13,441147,0,22516,0,0,0,0
取得下列所有熊貓人的聲望崇拜。,熊貓人大使館,,6664,-1,0,0,15089,0,10,28672,14,441147,0,22505,0,0,0,0
在公會隊伍裡，擊敗英雄難度中風暴烈酒酒坊的『破罈者』嚴祝。,英雄:風暴烈酒酒坊公會團,,6666,961,-1,0,15153,0,10,53248,2,594272,0,22372,0,0,0,0
在公會隊伍裡，擊敗魔古山寶庫的首領。,魔古山寶庫公會團,,6668,1008,-1,0,15154,0,10,61440,1,651996,0,21771,0,0,0,0
在公會隊伍裡，擊敗恐懼之心的首領。,恐懼之心公會團,,6669,1009,-1,0,15154,0,10,61440,2,624006,0,21778,0,0,0,0
在公會隊伍裡，擊敗豐泉台的首領。,豐泉台公會團,,6670,996,-1,0,15154,0,10,61440,3,627682,0,21790,0,0,0,0
英雄難度中，在4個疑惑之種的效果下擊敗玉蛟寺的疑惑之煞。,疑惑之種,,6671,960,-1,0,15106,0,10,0,18,136193,0,21841,0,0,0,0
普通或英雄難度中，在模仿下列每一個能力後擊敗『咒魔』馮:,不管你做什麼，老子都做得比你好...,,6674,1008,-1,0,15107,0,10,0,25,461267,0,21785,0,0,0,0
在公會隊伍裡，擊敗英雄難度中魔古山寶庫的大帝之志。,英雄:大帝之志公會團,,6675,1008,-1,0,15154,0,10,61440,6,625910,0,22309,0,0,0,0
在公會隊伍裡，擊敗英雄難度中豐泉台的恐懼之煞。,英雄:恐懼之煞公會團,,6676,996,-1,0,15154,0,10,61440,8,627685,0,21795,0,0,0,0
在公會隊伍裡，擊敗英雄難度中恐懼之心裡的杉齊爾女皇。,英雄:杉齊爾女皇公會團,,6677,1009,-1,0,15154,0,10,61440,7,624012,0,21798,0,0,0,0
以公會隊伍挑戰豐泉台，並成為伺服器第一個擊敗恐懼之煞英雄難度的公會。,伺服器首位！恐懼之煞,,6678,996,-1,0,15093,0,0,63744,17,627685,0,28404,0,0,0,0
以公會隊伍挑戰恐懼之心，並成為伺服器第一個擊敗杉齊爾女皇英雄難度的公會。,伺服器首位！杉齊爾女皇,,6679,1009,-1,0,15093,0,0,63744,16,624012,0,28408,0,0,0,0
以公會隊伍挑戰魔古山寶庫，並成為伺服器第一個擊敗大帝之志英雄難度的公會。,伺服器首位！大帝之志,,6680,1008,-1,0,15093,0,0,63744,15,625910,0,28406,0,0,0,0
在公會隊伍中完成下列潘達利亞英雄地城成就。,潘達利亞地城公會英雄,獎勵：訂製公會襯衫,6681,-1,-1,0,15079,0,10,28672,10,603529,0,22390,0,0,0,0
在公會團隊中完成下列潘達利亞的團隊成就。,潘達利亞公會團隊高手的榮耀,坐騎：雷霆雲蛟,6682,-1,-1,0,15079,0,10,28672,11,624006,0,27508,0,0,0,0
普通或英雄難度中，在控場不超過2批蟲群的情況下，擊敗恐懼之心裡的風領主瑪爾加拉克。,一次不過三,,6683,1009,-1,0,15107,0,10,0,34,135767,0,21826,0,0,0,0
英雄難度中，在不殺死任何獵犬的情況下，擊敗血色大廳裡的馴犬者布勞恩。,人道社會,,6684,1001,-1,0,15106,0,10,0,32,236550,0,21828,0,0,0,0
在普通或英雄難度中，每10秒間隔內關閉六個至高天核，然後擊敗魔古山寶庫的艾拉岡。,關閉六個至高天核,,6686,1008,-1,0,15107,0,10,0,28,458718,0,21829,0,0,0,0
被掠取擊中以後，全隊與『迅矯手』蘇比泰王一起跳舞。,與王共舞,,6687,1008,-1,0,15107,0,10,0,27,461267,0,21830,0,0,0,0
英雄難度中，在圍攻怒兆寺殺死西克席克琥珀之翼後擊敗指揮官沃賈克。,空援何在?,,6688,1011,-1,0,15106,0,10,0,41,136088,0,21831,0,0,0,0
擊敗豐泉台的首領。,豐泉台,,6689,996,-1,0,15107,0,10,131072,5,627685,0,21833,0,0,0,0
"製造1,000個潘達利亞之謎的精煉藥劑。",潘達利亞混調大師,,6700,-1,-1,0,15080,0,10,28672,5,609900,0,21896,0,0,0,0
"烹煮7,500個潘達利亞之謎食譜中的食物。",拿雙筷子來,,6701,-1,-1,0,15080,0,10,28672,11,650006,0,21898,0,0,0,0
製造500個潘達利亞的史詩物品。,潘達利亞工匠大師,,6702,-1,-1,0,15080,0,10,28672,17,651243,0,90271,0,0,0,0
"從潘達利亞的魚群釣上25,000隻魚。",熊貓人釣手,,6703,-1,-1,0,15080,0,10,28672,21,612075,0,21902,0,0,0,0
在至少有8名公會成員的團隊中擊敗四風峽裡沙利斯的劫掠兵團。,沙利斯的劫掠兵團公會團,,6708,870,-1,0,15154,0,10,53248,4,646378,0,22019,0,0,0,0
在至少8名公會成員的團隊裡，擊敗崑萊峰的憤怒之煞。,憤怒之煞公會團,,6709,870,-1,0,15154,0,10,53248,5,651089,0,22021,0,0,0,0
在英雄難度中，收集魔古山宮裡各處的翠玉麒麟獸。,麒麟獸五重奏,,6713,994,-1,0,15106,0,10,0,25,134108,0,22185,0,0,0,0
英雄難度中，在變體蟻酸藥水的效果下擊敗潘達利亞的首領。,變體蟻酸科學,,6715,870,-1,0,15106,0,10,131072,44,134877,0,22190,0,0,0,0
發掘每一件記載薩烏洛克事蹟的潘達利亞歷史文物。,薩烏洛克最難的抉擇,,6716,-1,-1,0,15113,0,10,0,10,645218,83769,22214,0,0,0,0
普通或英雄難度中，在守衛者為最後存活成員的情況下擊敗豐泉台的豐泉守衛者。,威力無窮,,6717,996,-1,0,15107,0,10,0,37,132291,0,22248,0,0,0,0
擊敗恐懼之心裡的前三個首領。,恐懼門徑,,6718,1009,-1,0,15107,0,10,131072,3,624006,0,22617,0,0,0,0
在英雄難度中擊敗魔古山寶庫裡的石衛士。,英雄:石衛士,,6719,1008,-1,0,15107,0,10,0,8,625905,0,22267,0,0,0,0
在英雄難度中擊敗魔古山寶庫裡的『咒魔』馮。,英雄:『咒魔』馮,,6720,1008,-1,0,15107,0,10,0,9,625906,0,22269,0,0,0,0
在英雄難度中，擊敗魔古山寶庫的『縛靈者』卡拉賈。,英雄:『縛靈者』卡拉賈,,6721,1008,-1,0,15107,0,10,0,10,625907,0,22275,0,0,0,0
在英雄難度中擊敗魔古山寶庫的四王。,英雄:四王,,6722,1008,-1,0,15107,0,10,0,11,625908,0,22277,0,0,0,0
在英雄難度中擊敗魔古山寶庫裡的艾拉岡。,英雄:艾拉岡,,6723,1008,-1,0,15107,0,10,0,12,625909,0,22279,0,0,0,0
在英雄難度中擊敗魔古山寶庫的大帝之志。,英雄:大帝之志,頭銜：寶庫探究者,6724,1008,-1,0,15107,0,10,0,13,625910,0,22281,0,0,0,0
在英雄難度中，擊敗恐懼之心的女皇大臣索拉格。,英雄:女皇大臣索拉格,,6725,1009,-1,0,15107,0,10,0,14,624007,0,22283,0,0,0,0
在英雄難度中擊敗恐懼之心裡的刀鋒領主塔亞克。,英雄:刀鋒領主塔亞克,,6726,1009,-1,0,15107,0,10,0,15,624008,0,22285,0,0,0,0
在英雄難度中擊敗恐懼之心的加拉隆。,英雄:加拉隆,,6727,1009,-1,0,15107,0,10,0,16,624010,0,22287,0,0,0,0
在英雄難度中擊敗恐懼之心裡的風領主瑪爾加拉克。,英雄:風領主瑪爾加拉克,,6728,1009,-1,0,15107,0,10,0,17,624009,0,22295,0,0,0,0
在英雄難度中擊敗恐懼之心的塑珀者翁索克。,英雄:塑珀者翁索克,,6729,1009,-1,0,15107,0,10,0,18,624011,0,22297,0,0,0,0
在英雄難度中擊敗恐懼之心裡的杉齊爾女皇。,英雄:杉齊爾女皇,,6730,1009,-1,0,15107,0,10,0,19,624012,0,22299,0,0,0,0
在英雄難度中擊敗豐泉台的豐泉守衛者。,英雄:豐泉守衛者,,6731,996,-1,0,15107,0,10,0,20,627682,0,22301,0,0,0,0
在英雄難度中擊敗豐泉台的楚龍。,英雄:楚龍,,6732,996,-1,0,15107,0,10,0,21,627683,0,22303,0,0,0,0
在英雄難度中擊敗豐泉台的蕾希。,英雄:蕾希,,6733,996,-1,0,15107,0,10,0,22,627684,0,22305,0,0,0,0
在英雄難度中擊敗豐泉台的恐懼之煞。,英雄:恐懼之煞,頭銜：無懼,6734,996,-1,0,15107,0,10,0,23,627685,0,22307,0,0,0,0
在英雄難度中，使用『武器大師』辛的秘密防禦機制來對付魔古山宮裡的他。,這個按鈕是做什麼用的?,,6736,994,-1,0,15106,0,10,0,24,237290,0,22370,0,0,0,0
碎銀礦坑榮譽擊殺,碎銀礦坑榮譽擊殺,,6737,-1,-1,0,136,0,0,1,16,136243,0,22313,0,0,0,0
科特魔古神廟榮譽擊殺,科特魔古神廟榮譽擊殺,,6738,-1,-1,0,136,0,0,1,17,136243,0,22315,0,0,0,0
贏得碎銀礦坑之戰勝利。,碎銀礦坑之戰勝利,,6739,727,-1,0,15162,0,10,0,1,622094,0,22317,0,0,0,0
贏得科特魔古神廟之戰勝利。,科特魔古神廟之戰勝利,,6740,998,-1,0,15163,0,10,0,1,623704,0,22319,0,0,0,0
從浩劫與重生競技場第11季獲得絕命鬥士暮光飛龍。,絕命鬥士暮光飛龍,,6741,-1,-1,0,15269,1,0,133120,28,236235,0,22982,0,0,0,0
60項聲望提升至崇拜。,60項聲望崇拜,頭銜：備受寵愛,6742,-1,-1,6826,201,0,10,143488,13,236688,0,76054,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的德魯伊。,伺服器首位！90級德魯伊(經典),,6743,-1,-1,0,81,0,0,2304,45,132136,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的聖騎士。,伺服器首位！90級聖騎士(經典),,6744,-1,-1,0,81,0,0,2304,48,132325,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的牧師。,伺服器首位！90級牧師(經典),,6745,-1,-1,0,81,0,0,2304,51,135167,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的術士。,伺服器首位！90級術士(經典),,6746,-1,-1,0,81,0,0,2304,54,136020,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的獵人。,伺服器首位！90級獵人(經典),,6747,-1,-1,0,81,0,0,2304,57,135495,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的死亡騎士。,伺服器首位！90級死亡騎士(經典),,6748,-1,-1,0,81,0,0,2304,60,135771,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的法師。,伺服器首位！90級法師(經典),,6749,-1,-1,0,81,0,0,2304,63,135150,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的戰士。,伺服器首位！90級戰士(經典),,6750,-1,-1,0,81,0,0,2304,66,135328,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的盜賊。,伺服器首位！90級盜賊(經典),,6751,-1,-1,0,81,0,0,2304,71,135428,0,0,0,0,0,0
在《暗影之境》資料片上線前伺服器首位達到90級的武僧。,伺服器首位！90級武僧(經典),,6752,-1,-1,0,81,0,0,2304,73,610018,0,0,0,0,0,0
"拾取200,000枚金幣。",我滿腦子都是錢,,6753,-1,-1,5456,92,0,10,131072,36,133784,0,22343,0,0,0,0
發掘每一件記載魔古事蹟的潘達利亞歷史文物。,魔古的黑心,,6754,-1,-1,0,15113,0,10,0,11,645218,83772,22345,0,0,0,0
擊敗魔古山宮裡的『武器大師』辛。,魔古山宮,,6755,994,-1,0,15106,0,10,0,5,615499,0,22350,0,0,0,0
在英雄難度中擊敗魔古山宮的『武器大師』辛。,英雄:魔古山宮,,6756,994,-1,6755,15106,0,10,0,6,615499,0,22352,0,0,0,0
擊敗玉蛟寺的疑惑之煞。,玉蛟寺,,6757,960,-1,0,15106,0,10,0,1,603529,0,22354,0,0,0,0
在英雄難度中，擊敗玉蛟寺的疑惑之煞。,英雄:玉蛟寺,,6758,960,-1,6757,15106,0,10,0,2,603529,0,22356,0,0,0,0
在英雄難度中，擊敗落陽關的雷剛。,英雄:落陽關,,6759,962,-1,10010,15106,0,10,0,10,603962,0,22358,0,0,0,0
在英雄難度中，擊敗血色大廳的織焰者喀格勒。,英雄:血色大廳,,6760,1001,-1,0,15106,0,10,0,13,133154,0,22360,0,0,0,0
在英雄難度中，擊敗血色修道院的高階審判官懷特邁恩。,英雄:血色修道院,,6761,1004,-1,0,15106,0,10,0,14,135955,0,22362,0,0,0,0
在英雄難度中，擊敗通靈學院的黑暗院長加丁。,英雄:通靈學院,,6762,1007,-1,0,15106,0,10,0,15,135974,0,22366,0,0,0,0
在英雄難度中，擊敗圍攻怒兆寺的飛翼領袖紐若納克。,英雄:圍攻怒兆寺,,6763,1011,-1,10011,15106,0,10,0,12,615986,0,22368,0,0,0,0
在公會隊伍裡，擊敗英雄難度中玉蛟寺的疑惑之煞。,英雄:玉蛟寺公會團,,6764,960,-1,0,15153,0,10,53248,1,603529,0,22378,0,0,0,0
